team,points,date
Leeds,3,1993-09-25
Everton,0,1993-09-25
Norwich,3,1993-09-25
Man Utd,3,1993-09-25
Swindon,0,1993-09-25
Newcastle,3,1993-09-25
West Ham,0,1993-09-25
Oldham,1,1993-09-25
Aston Villa,1,1993-09-25
Sheff Utd,0,1993-09-25
Man City,3,1993-09-25
Ipswich,1,1993-09-26
Tottenham,1,1993-09-26
Wimbledon FC,1,1993-09-27
QPR,1,1993-09-27
Aston Villa,0,1993-10-02
Newcastle,3,1993-10-02
Leeds,3,1993-10-02
Wimbledon FC,0,1993-10-02
Liverpool,1,1993-10-02
Arsenal,1,1993-10-02
Norwich,3,1993-10-02
Coventry,0,1993-10-02
QPR,3,1993-10-02
Ipswich,0,1993-10-02
Sheff Wed,0,1993-10-02
Man Utd,3,1993-10-02
Southampton,1,1993-10-02
Sheff Utd,1,1993-10-02
Swindon,0,1993-10-02
Blackburn,3,1993-10-02
West Ham,3,1993-10-02
Chelsea,0,1993-10-02
Tottenham,3,1993-10-03
Everton,0,1993-10-03
Man City,1,1993-10-04
Oldham,1,1993-10-04
Arsenal,1,1993-10-16
Man City,1,1993-10-16
Chelsea,0,1993-10-16
Norwich,3,1993-10-16
Coventry,1,1993-10-16
Southampton,1,1993-10-16
Liverpool,3,1993-10-16
Oldham,0,1993-10-16
Man Utd,3,1993-10-16
Tottenham,0,1993-10-16
Newcastle,0,1993-10-16
QPR,3,1993-10-16
Sheff Wed,1,1993-10-16
Wimbledon FC,1,1993-10-16
Swindon,1,1993-10-16
Everton,1,1993-10-16
West Ham,1,1993-10-16
Aston Villa,1,1993-10-16
Ipswich,1,1993-10-17
Leeds,1,1993-10-17
Blackburn,1,1993-10-18
Sheff Utd,1,1993-10-18
Aston Villa,3,1993-10-23
Chelsea,0,1993-10-23
Everton,0,1993-10-23
Man Utd,3,1993-10-23
Leeds,1,1993-10-23
Blackburn,1,1993-10-23
Man City,1,1993-10-23
Liverpool,1,1993-10-23
Norwich,1,1993-10-23
West Ham,1,1993-10-23
Oldham,1,1993-10-23
Arsenal,1,1993-10-23
QPR,3,1993-10-23
Coventry,0,1993-10-23
Sheff Utd,1,1993-10-23
Sheff Wed,1,1993-10-23
Tottenham,1,1993-10-23
Swindon,1,1993-10-23
Southampton,3,1993-10-24
Newcastle,0,1993-10-24
Wimbledon FC,0,1993-10-25
Ipswich,3,1993-10-25
Arsenal,1,1993-10-30
Norwich,1,1993-10-30
Blackburn,3,1993-10-30
Tottenham,0,1993-10-30
Chelsea,0,1993-10-30
Oldham,3,1993-10-30
Ipswich,0,1993-10-30
Everton,3,1993-10-30
Liverpool,3,1993-10-30
Southampton,0,1993-10-30
Man Utd,3,1993-10-30
QPR,0,1993-10-30
Newcastle,3,1993-10-30
Wimbledon FC,0,1993-10-30
Sheff Wed,1,1993-10-30
Leeds,1,1993-10-30
Swindon,0,1993-10-30
Aston Villa,3,1993-10-30
Coventry,1,1993-10-31
Sheff Utd,1,1993-10-31
West Ham,3,1993-11-01
Man City,0,1993-11-01
Arsenal,0,1993-11-06
Aston Villa,3,1993-11-06
Coventry,3,1993-11-06
Everton,0,1993-11-06
Ipswich,0,1993-11-06
Sheff Wed,3,1993-11-06
Leeds,3,1993-11-06
Chelsea,0,1993-11-06
Liverpool,3,1993-11-06
West Ham,0,1993-11-06
QPR,3,1993-11-06
Blackburn,0,1993-11-06
Sheff Utd,0,1993-11-06
Norwich,3,1993-11-06
Southampton,3,1993-11-06
Tottenham,0,1993-11-06
Wimbledon FC,3,1993-11-06
Swindon,0,1993-11-06
Man City,0,1993-11-07
Man Utd,3,1993-11-07
Oldham,0,1993-11-08
Newcastle,3,1993-11-08
Aston Villa,3,1993-11-20
Sheff Utd,0,1993-11-20
Blackburn,3,1993-11-20
Southampton,0,1993-11-20
Chelsea,0,1993-11-20
Arsenal,3,1993-11-20
Everton,0,1993-11-20
QPR,3,1993-11-20
Man Utd,3,1993-11-20
Wimbledon FC,0,1993-11-20
Norwich,1,1993-11-20
Man City,1,1993-11-20
Sheff Wed,1,1993-11-20
Coventry,1,1993-11-20
Swindon,1,1993-11-20
Ipswich,1,1993-11-20
Tottenham,1,1993-11-20
Leeds,1,1993-11-20
West Ham,3,1993-11-20
Oldham,0,1993-11-20
Newcastle,3,1993-11-21
Liverpool,0,1993-11-21
Chelsea,1,1993-11-22
Man City,1,1993-11-22
Blackburn,3,1993-11-23
Coventry,0,1993-11-23
Everton,1,1993-11-23
Leeds,1,1993-11-23
Aston Villa,0,1993-11-24
Southampton,3,1993-11-24
Man Utd,1,1993-11-24
Ipswich,1,1993-11-24
Newcastle,3,1993-11-24
Sheff Utd,0,1993-11-24
Sheff Wed,3,1993-11-24
Oldham,0,1993-11-24
Swindon,3,1993-11-24
QPR,0,1993-11-24
Tottenham,1,1993-11-24
Wimbledon FC,1,1993-11-24
West Ham,1,1993-11-24
Arsenal,1,1993-11-24
Arsenal,3,1993-11-27
Newcastle,0,1993-11-27
Coventry,0,1993-11-27
Man Utd,3,1993-11-27
Ipswich,3,1993-11-27
Blackburn,0,1993-11-27
Leeds,3,1993-11-27
Swindon,0,1993-11-27
Man City,0,1993-11-27
Sheff Wed,3,1993-11-27
Oldham,3,1993-11-27
Norwich,0,1993-11-27
QPR,1,1993-11-27
Tottenham,1,1993-11-27
Sheff Utd,3,1993-11-27
Chelsea,0,1993-11-27
Wimbledon FC,1,1993-11-27
Everton,1,1993-11-27
Liverpool,3,1993-11-28
Aston Villa,0,1993-11-28
Southampton,0,1993-11-29
West Ham,3,1993-11-29
Coventry,3,1993-12-04
Arsenal,0,1993-12-04
Everton,3,1993-12-04
Southampton,0,1993-12-04
Ipswich,1,1993-12-04
Oldham,1,1993-12-04
Leeds,3,1993-12-04
Man City,0,1993-12-04
Man Utd,1,1993-12-04
Norwich,1,1993-12-04
QPR,1,1993-12-04
Aston Villa,1,1993-12-04
Sheff Wed,3,1993-12-04
Liverpool,0,1993-12-04
Swindon,1,1993-12-04
Sheff Utd,1,1993-12-04
Tottenham,0,1993-12-04
Newcastle,3,1993-12-04
Wimbledon FC,0,1993-12-04
West Ham,3,1993-12-04
Blackburn,3,1993-12-05
Chelsea,0,1993-12-05
Arsenal,1,1993-12-06
Tottenham,1,1993-12-06
Oldham,3,1993-12-07
Swindon,0,1993-12-07
Sheff Utd,0,1993-12-07
Man Utd,3,1993-12-07
Aston Villa,1,1993-12-08
Sheff Wed,1,1993-12-08
Liverpool,3,1993-12-08
QPR,0,1993-12-08
Man City,3,1993-12-08
Everton,0,1993-12-08
Southampton,0,1993-12-08
Ipswich,3,1993-12-08
West Ham,0,1993-12-08
Leeds,3,1993-12-08
Aston Villa,0,1993-12-11
Wimbledon FC,3,1993-12-11
Chelsea,1,1993-12-11
Ipswich,1,1993-12-11
Liverpool,1,1993-12-11
Swindon,1,1993-12-11
Man City,0,1993-12-11
Tottenham,3,1993-12-11
Newcastle,1,1993-12-11
Man Utd,1,1993-12-11
Oldham,0,1993-12-11
Blackburn,3,1993-12-11
Sheff Utd,1,1993-12-11
Everton,1,1993-12-11
Southampton,0,1993-12-11
QPR,3,1993-12-11
West Ham,3,1993-12-11
Coventry,0,1993-12-11
Arsenal,3,1993-12-12
Sheff Wed,0,1993-12-12
Norwich,3,1993-12-13
Leeds,0,1993-12-13
Blackburn,3,1993-12-18
Man City,0,1993-12-18
Coventry,1,1993-12-18
Oldham,1,1993-12-18
Everton,0,1993-12-18
Newcastle,3,1993-12-18
Ipswich,3,1993-12-18
Norwich,0,1993-12-18
Leeds,3,1993-12-18
Arsenal,0,1993-12-18
Sheff Wed,3,1993-12-18
West Ham,0,1993-12-18
Swindon,3,1993-12-18
Southampton,0,1993-12-18
Tottenham,1,1993-12-18
Liverpool,1,1993-12-18
Wimbledon FC,3,1993-12-18
Sheff Utd,0,1993-12-18
Man Utd,3,1993-12-19
Aston Villa,0,1993-12-19
Newcastle,1,1993-12-22
Leeds,1,1993-12-22
Man Utd,1,1993-12-26
Blackburn,1,1993-12-26
Sheff Utd,1,1993-12-26
Liverpool,1,1993-12-26
Wimbledon FC,0,1993-12-26
Coventry,3,1993-12-26
Everton,0,1993-12-27
Sheff Wed,3,1993-12-27
Ipswich,1,1993-12-27
West Ham,1,1993-12-27
QPR,3,1993-12-27
Oldham,0,1993-12-27
Southampton,3,1993-12-27
Chelsea,0,1993-12-27
Swindon,0,1993-12-27
Arsenal,3,1993-12-27
Tottenham,0,1993-12-27
Norwich,3,1993-12-27
Chelsea,3,1993-12-28
Newcastle,0,1993-12-28
Liverpool,1,1993-12-28
Wimbledon FC,1,1993-12-28
Man City,1,1993-12-28
Southampton,1,1993-12-28
West Ham,0,1993-12-28
Tottenham,3,1993-12-28
Arsenal,3,1993-12-29
Sheff Utd,0,1993-12-29
Blackburn,3,1993-12-29
Everton,0,1993-12-29
Leeds,1,1993-12-29
QPR,1,1993-12-29
Norwich,0,1993-12-29
Aston Villa,3,1993-12-29
Oldham,0,1993-12-29
Man Utd,3,1993-12-29
Sheff Wed,1,1993-12-29
Swindon,1,1993-12-29
Aston Villa,0,1994-01-01
Blackburn,3,1994-01-01
Everton,0,1994-01-01
West Ham,3,1994-01-01
Ipswich,0,1994-01-01
Liverpool,3,1994-01-01
Man Utd,1,1994-01-01
Leeds,1,1994-01-01
Newcastle,3,1994-01-01
Man City,0,1994-01-01
QPR,0,1994-01-01
Sheff Wed,3,1994-01-01
Sheff Utd,3,1994-01-01
Oldham,0,1994-01-01
Southampton,0,1994-01-01
Norwich,3,1994-01-01
Swindon,0,1994-01-01
Chelsea,3,1994-01-01
Tottenham,0,1994-01-01
Coventry,3,1994-01-01
Wimbledon FC,0,1994-01-01
Arsenal,3,1994-01-01
Arsenal,1,1994-01-03
QPR,1,1994-01-03
Chelsea,3,1994-01-03
Everton,0,1994-01-03
Coventry,1,1994-01-03
Swindon,1,1994-01-03
Sheff Wed,3,1994-01-03
Tottenham,0,1994-01-03
West Ham,1,1994-01-03
Sheff Utd,1,1994-01-03
Liverpool,1,1994-01-04
Man Utd,1,1994-01-04
Norwich,0,1994-01-04
Newcastle,3,1994-01-04
Aston Villa,3,1994-01-15
West Ham,0,1994-01-15
Everton,3,1994-01-15
Swindon,0,1994-01-15
Leeds,1,1994-01-15
Ipswich,1,1994-01-15
Man City,1,1994-01-15
Arsenal,1,1994-01-15
Norwich,1,1994-01-15
Chelsea,1,1994-01-15
Oldham,0,1994-01-15
Liverpool,3,1994-01-15
Sheff Utd,0,1994-01-15
Blackburn,3,1994-01-15
Southampton,3,1994-01-15
Coventry,0,1994-01-15
Tottenham,0,1994-01-15
Man Utd,3,1994-01-15
Wimbledon FC,3,1994-01-15
Sheff Wed,0,1994-01-15
QPR,0,1994-01-16
Newcastle,3,1994-01-16
Arsenal,1,1994-01-22
Oldham,1,1994-01-22
Chelsea,1,1994-01-22
Aston Villa,1,1994-01-22
Coventry,0,1994-01-22
QPR,3,1994-01-22
Ipswich,1,1994-01-22
Wimbledon FC,1,1994-01-22
Liverpool,3,1994-01-22
Man City,0,1994-01-22
Man Utd,3,1994-01-22
Everton,0,1994-01-22
Newcastle,0,1994-01-22
Southampton,3,1994-01-22
Sheff Wed,3,1994-01-22
Sheff Utd,0,1994-01-22
Swindon,3,1994-01-22
Tottenham,0,1994-01-22
Blackburn,3,1994-01-23
Leeds,0,1994-01-23
West Ham,1,1994-01-24
Norwich,1,1994-01-24
Coventry,3,1994-02-02
Ipswich,0,1994-02-02
Blackburn,3,1994-02-05
Wimbledon FC,0,1994-02-05
Everton,3,1994-02-05
Chelsea,0,1994-02-05
Man City,3,1994-02-05
Ipswich,0,1994-02-05
Norwich,1,1994-02-05
Liverpool,1,1994-02-05
Oldham,3,1994-02-05
Southampton,0,1994-02-05
QPR,0,1994-02-05
Man Utd,3,1994-02-05
Swindon,3,1994-02-05
Coventry,0,1994-02-05
Tottenham,0,1994-02-05
Sheff Wed,3,1994-02-05
Aston Villa,3,1994-02-06
Leeds,0,1994-02-06
Aston Villa,3,1994-02-12
Swindon,0,1994-02-12
Everton,1,1994-02-12
Ipswich,1,1994-02-12
Man City,1,1994-02-12
West Ham,1,1994-02-12
Oldham,3,1994-02-12
Chelsea,0,1994-02-12
Sheff Utd,1,1994-02-12
Coventry,1,1994-02-12
Tottenham,0,1994-02-12
Blackburn,3,1994-02-12
Wimbledon FC,3,1994-02-12
Newcastle,0,1994-02-12
Norwich,1,1994-02-13
Arsenal,1,1994-02-13
Southampton,3,1994-02-14
Liverpool,0,1994-02-14
Blackburn,3,1994-02-19
Newcastle,0,1994-02-19
Coventry,3,1994-02-19
Man City,0,1994-02-19
Everton,1,1994-02-19
Arsenal,1,1994-02-19
Leeds,3,1994-02-19
Liverpool,0,1994-02-19
Swindon,1,1994-02-19
Norwich,1,1994-02-19
Aston Villa,1,1994-02-22
Man City,1,1994-02-22
Norwich,1,1994-02-22
Blackburn,1,1994-02-22
Newcastle,3,1994-02-23
Coventry,0,1994-02-23
Arsenal,3,1994-02-26
Blackburn,0,1994-02-26
Ipswich,3,1994-02-26
Sheff Utd,0,1994-02-26
Liverpool,3,1994-02-26
Coventry,0,1994-02-26
Man City,3,1994-02-26
Swindon,0,1994-02-26
Norwich,1,1994-02-26
Sheff Wed,1,1994-02-26
Southampton,3,1994-02-26
Wimbledon FC,0,1994-02-26
West Ham,1,1994-02-26
Man Utd,1,1994-02-26
Chelsea,3,1994-02-27
Tottenham,0,1994-02-27
Oldham,1,1994-02-28
Leeds,1,1994-02-28
Tottenham,1,1994-03-02
Aston Villa,1,1994-03-02
Blackburn,3,1994-03-05
Liverpool,0,1994-03-05
Everton,3,1994-03-05
Oldham,0,1994-03-05
Ipswich,0,1994-03-05
Arsenal,3,1994-03-05
Leeds,1,1994-03-05
Southampton,1,1994-03-05
Man Utd,0,1994-03-05
Chelsea,3,1994-03-05
QPR,1,1994-03-05
Man City,1,1994-03-05
Sheff Wed,0,1994-03-05
Newcastle,3,1994-03-05
Swindon,1,1994-03-05
West Ham,1,1994-03-05
Tottenham,1,1994-03-05
Sheff Utd,1,1994-03-05
Wimbledon FC,3,1994-03-05
Norwich,0,1994-03-05
Coventry,0,1994-03-06
Aston Villa,3,1994-03-06
Aston Villa,0,1994-03-12
Ipswich,3,1994-03-12
Man City,0,1994-03-12
Wimbledon FC,3,1994-03-12
Newcastle,3,1994-03-12
Swindon,0,1994-03-12
Norwich,0,1994-03-12
QPR,3,1994-03-12
Southampton,1,1994-03-12
Sheff Wed,1,1994-03-12
Liverpool,3,1994-03-13
Everton,0,1994-03-13
Sheff Utd,1,1994-03-13
Leeds,1,1994-03-13
Chelsea,3,1994-03-16
Wimbledon FC,0,1994-03-16
Leeds,3,1994-03-16
Aston Villa,0,1994-03-16
Man Utd,3,1994-03-16
Sheff Wed,0,1994-03-16
Sheff Utd,1,1994-03-16
QPR,1,1994-03-16
Aston Villa,0,1994-03-19
Oldham,3,1994-03-19
Leeds,3,1994-03-19
Coventry,0,1994-03-19
Liverpool,3,1994-03-19
Chelsea,0,1994-03-19
Man City,1,1994-03-19
Sheff Utd,1,1994-03-19
QPR,3,1994-03-19
Wimbledon FC,0,1994-03-19
Southampton,0,1994-03-19
Arsenal,3,1994-03-19
Swindon,1,1994-03-19
Man Utd,1,1994-03-19
Tottenham,1,1994-03-19
Ipswich,1,1994-03-19
West Ham,0,1994-03-19
Newcastle,3,1994-03-19
Sheff Wed,0,1994-03-20
Blackburn,3,1994-03-20
Norwich,3,1994-03-21
Everton,0,1994-03-21
Arsenal,1,1994-03-22
Man Utd,1,1994-03-22
Newcastle,3,1994-03-22
Ipswich,0,1994-03-22
Arsenal,3,1994-03-26
Liverpool,0,1994-03-26
Blackburn,3,1994-03-26
Swindon,0,1994-03-26
Chelsea,3,1994-03-26
West Ham,0,1994-03-26
Coventry,3,1994-03-26
Norwich,0,1994-03-26
Everton,0,1994-03-26
Tottenham,3,1994-03-26
Ipswich,0,1994-03-26
QPR,3,1994-03-26
Oldham,1,1994-03-26
Man City,1,1994-03-26
Sheff Utd,1,1994-03-26
Southampton,1,1994-03-26
Wimbledon FC,3,1994-03-27
Leeds,0,1994-03-27
Sheff Utd,3,1994-03-28
West Ham,0,1994-03-28
Ipswich,1,1994-03-29
Man City,1,1994-03-29
Newcastle,3,1994-03-29
Norwich,0,1994-03-29
Wimbledon FC,3,1994-03-29
Blackburn,0,1994-03-29
Aston Villa,1,1994-03-30
Everton,1,1994-03-30
Man Utd,3,1994-03-30
Liverpool,0,1994-03-30
Sheff Wed,3,1994-03-30
Chelsea,0,1994-03-30
Southampton,0,1994-03-30
Oldham,3,1994-03-30
Leeds,1,1994-04-01
Newcastle,1,1994-04-01
Arsenal,1,1994-04-02
Swindon,1,1994-04-02
Blackburn,3,1994-04-02
Man Utd,0,1994-04-02
Chelsea,3,1994-04-02
Southampton,0,1994-04-02
Coventry,0,1994-04-02
Wimbledon FC,3,1994-04-02
Liverpool,0,1994-04-02
Sheff Utd,3,1994-04-02
Man City,3,1994-04-02
Aston Villa,0,1994-04-02
Norwich,0,1994-04-02
Tottenham,3,1994-04-02
Oldham,3,1994-04-02
QPR,0,1994-04-02
Sheff Wed,3,1994-04-02
Everton,0,1994-04-02
West Ham,3,1994-04-02
Ipswich,0,1994-04-02
Aston Villa,1,1994-04-04
Norwich,1,1994-04-04
Everton,0,1994-04-04
Blackburn,3,1994-04-04
Ipswich,0,1994-04-04
Coventry,3,1994-04-04
Man Utd,3,1994-04-04
Oldham,0,1994-04-04
Newcastle,1,1994-04-04
Chelsea,1,1994-04-04
QPR,0,1994-04-04
Leeds,3,1994-04-04
Sheff Utd,1,1994-04-04
Arsenal,1,1994-04-04
Southampton,0,1994-04-04
Man City,3,1994-04-04
Swindon,0,1994-04-04
Sheff Wed,3,1994-04-04
Tottenham,0,1994-04-04
West Ham,3,1994-04-04
Wimbledon FC,1,1994-04-04
Liverpool,1,1994-04-04
Coventry,3,1994-04-09
Tottenham,0,1994-04-09
Liverpool,3,1994-04-09
Ipswich,0,1994-04-09
Man City,3,1994-04-09
Newcastle,0,1994-04-09
Norwich,0,1994-04-09
Southampton,3,1994-04-09
Sheff Wed,3,1994-04-09
QPR,0,1994-04-09
West Ham,0,1994-04-09
Everton,3,1994-04-09
Blackburn,3,1994-04-11
Aston Villa,0,1994-04-11
QPR,1,1994-04-13
Chelsea,1,1994-04-13
Arsenal,3,1994-04-16
Chelsea,0,1994-04-16
Coventry,1,1994-04-16
Sheff Wed,1,1994-04-16
Ipswich,1,1994-04-16
Swindon,1,1994-04-16
Liverpool,0,1994-04-16
Newcastle,3,1994-04-16
Man City,1,1994-04-16
Norwich,1,1994-04-16
Oldham,0,1994-04-16
West Ham,3,1994-04-16
QPR,3,1994-04-16
Everton,0,1994-04-16
Sheff Utd,0,1994-04-16
Aston Villa,3,1994-04-16
Southampton,3,1994-04-16
Blackburn,0,1994-04-16
Wimbledon FC,3,1994-04-16
Man Utd,0,1994-04-16
Leeds,3,1994-04-17
Tottenham,0,1994-04-17
Arsenal,1,1994-04-19
Wimbledon FC,1,1994-04-19
Aston Villa,0,1994-04-23
Arsenal,3,1994-04-23
Chelsea,1,1994-04-23
Leeds,1,1994-04-23
Everton,1,1994-04-23
Coventry,1,1994-04-23
Man Utd,3,1994-04-23
Man City,0,1994-04-23
Newcastle,3,1994-04-23
Oldham,0,1994-04-23
Norwich,0,1994-04-23
Sheff Utd,3,1994-04-23
Sheff Wed,3,1994-04-23
Ipswich,0,1994-04-23
Swindon,0,1994-04-23
Wimbledon FC,3,1994-04-23
Tottenham,3,1994-04-23
Southampton,0,1994-04-23
West Ham,0,1994-04-23
Liverpool,3,1994-04-23
Blackburn,1,1994-04-24
QPR,1,1994-04-24
Wimbledon FC,3,1994-04-26
Oldham,0,1994-04-26
Chelsea,3,1994-04-27
Swindon,0,1994-04-27
Leeds,0,1994-04-27
Man Utd,3,1994-04-27
Newcastle,3,1994-04-27
Aston Villa,0,1994-04-27
QPR,1,1994-04-27
Arsenal,1,1994-04-27
West Ham,0,1994-04-27
Blackburn,3,1994-04-27
Arsenal,0,1994-04-30
West Ham,3,1994-04-30
Leeds,3,1994-04-30
Everton,0,1994-04-30
Liverpool,0,1994-04-30
Norwich,3,1994-04-30
Man City,1,1994-04-30
Chelsea,1,1994-04-30
Oldham,1,1994-04-30
Sheff Wed,1,1994-04-30
QPR,0,1994-04-30
Swindon,3,1994-04-30
Sheff Utd,3,1994-04-30
Newcastle,0,1994-04-30
Southampton,3,1994-04-30
Aston Villa,0,1994-04-30
Wimbledon FC,3,1994-04-30
Tottenham,0,1994-04-30
Ipswich,0,1994-05-01
Man Utd,3,1994-05-01
Coventry,3,1994-05-02
Blackburn,0,1994-05-02
Leeds,1,1994-05-03
Sheff Wed,1,1994-05-03
Oldham,1,1994-05-03
Sheff Utd,1,1994-05-03
QPR,1,1994-05-03
West Ham,1,1994-05-03
Chelsea,0,1994-05-04
Coventry,3,1994-05-04
Man Utd,3,1994-05-04
Southampton,0,1994-05-04
Oldham,0,1994-05-05
Tottenham,3,1994-05-05
Aston Villa,3,1994-05-07
Liverpool,0,1994-05-07
Blackburn,1,1994-05-07
Ipswich,1,1994-05-07
Chelsea,3,1994-05-07
Sheff Utd,0,1994-05-07
Everton,3,1994-05-07
Wimbledon FC,0,1994-05-07
Newcastle,3,1994-05-07
Arsenal,0,1994-05-07
Norwich,1,1994-05-07
Oldham,1,1994-05-07
Sheff Wed,1,1994-05-07
Man City,1,1994-05-07
Swindon,0,1994-05-07
Leeds,3,1994-05-07
Tottenham,0,1994-05-07
QPR,3,1994-05-07
West Ham,1,1994-05-07
Southampton,1,1994-05-07
Man Utd,1,1994-05-08
Coventry,1,1994-05-08
