team,points,date
Tottenham,1,1994-10-08
QPR,1,1994-10-08
West Ham,3,1994-10-08
Crystal Palace,0,1994-10-08
Wimbledon FC,0,1994-10-08
Arsenal,3,1994-10-08
Newcastle,1,1994-10-09
Blackburn,1,1994-10-09
Coventry,3,1994-10-10
Ipswich,0,1994-10-10
Arsenal,3,1994-10-15
Chelsea,0,1994-10-15
Aston Villa,1,1994-10-15
Norwich,1,1994-10-15
Blackburn,3,1994-10-15
Liverpool,0,1994-10-15
Crystal Palace,0,1994-10-15
Newcastle,3,1994-10-15
Everton,0,1994-10-15
Coventry,3,1994-10-15
Leeds,1,1994-10-15
Tottenham,1,1994-10-15
Leicester,3,1994-10-15
Southampton,0,1994-10-15
Man Utd,3,1994-10-15
West Ham,0,1994-10-15
QPR,0,1994-10-15
Man City,3,1994-10-15
Ipswich,0,1994-10-16
Sheff Wed,3,1994-10-16
Nottm Forest,3,1994-10-17
Wimbledon FC,0,1994-10-17
Aston Villa,0,1994-10-22
Nottm Forest,3,1994-10-22
Crystal Palace,3,1994-10-22
Everton,0,1994-10-22
Liverpool,3,1994-10-22
Wimbledon FC,0,1994-10-22
Man City,3,1994-10-22
Tottenham,0,1994-10-22
Newcastle,3,1994-10-22
Sheff Wed,0,1994-10-22
Norwich,3,1994-10-22
QPR,0,1994-10-22
West Ham,3,1994-10-22
Southampton,0,1994-10-22
Arsenal,3,1994-10-23
Coventry,0,1994-10-23
Blackburn,0,1994-10-23
Man Utd,3,1994-10-23
Chelsea,3,1994-10-23
Ipswich,0,1994-10-23
Leeds,3,1994-10-24
Leicester,0,1994-10-24
Coventry,3,1994-10-29
Man City,0,1994-10-29
Everton,1,1994-10-29
Arsenal,1,1994-10-29
Ipswich,0,1994-10-29
Liverpool,3,1994-10-29
Leicester,0,1994-10-29
Crystal Palace,3,1994-10-29
Man Utd,3,1994-10-29
Newcastle,0,1994-10-29
Nottm Forest,0,1994-10-29
Blackburn,3,1994-10-29
QPR,3,1994-10-29
Aston Villa,0,1994-10-29
Sheff Wed,1,1994-10-29
Chelsea,1,1994-10-29
Southampton,0,1994-10-29
Leeds,3,1994-10-29
Tottenham,3,1994-10-29
West Ham,0,1994-10-29
Wimbledon FC,3,1994-10-30
Norwich,0,1994-10-30
QPR,3,1994-10-31
Liverpool,0,1994-10-31
Everton,3,1994-11-01
West Ham,0,1994-11-01
Ipswich,3,1994-11-01
Leeds,0,1994-11-01
Coventry,0,1994-11-02
Crystal Palace,3,1994-11-02
Sheff Wed,0,1994-11-02
Blackburn,3,1994-11-02
Southampton,1,1994-11-02
Norwich,1,1994-11-02
Blackburn,3,1994-11-05
Tottenham,0,1994-11-05
Crystal Palace,3,1994-11-05
Ipswich,0,1994-11-05
Leeds,3,1994-11-05
Wimbledon FC,0,1994-11-05
Liverpool,3,1994-11-05
Nottm Forest,0,1994-11-05
Man City,1,1994-11-05
Southampton,1,1994-11-05
Newcastle,3,1994-11-05
QPR,0,1994-11-05
Norwich,1,1994-11-05
Everton,1,1994-11-05
West Ham,3,1994-11-05
Leicester,0,1994-11-05
Arsenal,1,1994-11-06
Sheff Wed,1,1994-11-06
Aston Villa,0,1994-11-06
Man Utd,3,1994-11-06
Chelsea,1,1994-11-06
Coventry,1,1994-11-06
Nottm Forest,1,1994-11-07
Newcastle,1,1994-11-07
Liverpool,3,1994-11-09
Chelsea,0,1994-11-09
Wimbledon FC,3,1994-11-09
Aston Villa,0,1994-11-09
Man Utd,3,1994-11-10
Man City,0,1994-11-10
Coventry,3,1994-11-19
Norwich,0,1994-11-19
Ipswich,0,1994-11-19
Blackburn,3,1994-11-19
Man Utd,3,1994-11-19
Crystal Palace,0,1994-11-19
Nottm Forest,0,1994-11-19
Chelsea,3,1994-11-19
QPR,3,1994-11-19
Leeds,0,1994-11-19
Sheff Wed,3,1994-11-19
West Ham,0,1994-11-19
Southampton,3,1994-11-19
Arsenal,0,1994-11-19
Tottenham,0,1994-11-19
Aston Villa,3,1994-11-19
Wimbledon FC,3,1994-11-19
Newcastle,0,1994-11-19
Leicester,0,1994-11-20
Man City,3,1994-11-20
Everton,3,1994-11-21
Liverpool,0,1994-11-21
Leicester,3,1994-11-23
Arsenal,0,1994-11-23
Tottenham,1,1994-11-23
Chelsea,1,1994-11-23
Arsenal,1,1994-11-26
Man Utd,1,1994-11-26
Blackburn,3,1994-11-26
QPR,0,1994-11-26
Chelsea,0,1994-11-26
Everton,3,1994-11-26
Crystal Palace,1,1994-11-26
Southampton,1,1994-11-26
Leeds,3,1994-11-26
Nottm Forest,0,1994-11-26
Liverpool,1,1994-11-26
Tottenham,1,1994-11-26
Man City,3,1994-11-26
Wimbledon FC,0,1994-11-26
Newcastle,1,1994-11-26
Ipswich,1,1994-11-26
Norwich,3,1994-11-26
Leicester,0,1994-11-26
West Ham,0,1994-11-26
Coventry,3,1994-11-26
Aston Villa,1,1994-11-27
Sheff Wed,1,1994-11-27
Coventry,1,1994-12-03
Liverpool,1,1994-12-03
Ipswich,0,1994-12-03
Man City,3,1994-12-03
Leicester,1,1994-12-03
Aston Villa,1,1994-12-03
Man Utd,3,1994-12-03
Norwich,0,1994-12-03
Nottm Forest,1,1994-12-03
Arsenal,1,1994-12-03
Sheff Wed,3,1994-12-03
Crystal Palace,0,1994-12-03
Southampton,0,1994-12-03
Chelsea,3,1994-12-03
Tottenham,3,1994-12-03
Newcastle,0,1994-12-03
Wimbledon FC,0,1994-12-03
Blackburn,3,1994-12-03
Everton,3,1994-12-04
Leeds,0,1994-12-04
QPR,3,1994-12-04
West Ham,0,1994-12-04
Aston Villa,1,1994-12-10
Everton,1,1994-12-10
Blackburn,3,1994-12-10
Southampton,0,1994-12-10
Leeds,1,1994-12-10
West Ham,1,1994-12-10
Newcastle,3,1994-12-10
Leicester,0,1994-12-10
Norwich,3,1994-12-10
Chelsea,0,1994-12-10
Nottm Forest,3,1994-12-10
Ipswich,0,1994-12-10
QPR,0,1994-12-10
Man Utd,3,1994-12-10
Tottenham,3,1994-12-10
Sheff Wed,0,1994-12-10
Wimbledon FC,3,1994-12-10
Coventry,0,1994-12-10
Liverpool,1,1994-12-11
Crystal Palace,1,1994-12-11
Man City,0,1994-12-12
Arsenal,3,1994-12-12
Ipswich,1,1994-12-16
Wimbledon FC,1,1994-12-16
Arsenal,0,1994-12-17
Leeds,3,1994-12-17
Coventry,1,1994-12-17
Newcastle,1,1994-12-17
Crystal Palace,0,1994-12-17
Norwich,3,1994-12-17
Everton,1,1994-12-17
Tottenham,1,1994-12-17
Leicester,1,1994-12-17
Blackburn,1,1994-12-17
Man Utd,0,1994-12-17
Nottm Forest,3,1994-12-17
Sheff Wed,0,1994-12-17
QPR,3,1994-12-17
West Ham,3,1994-12-17
Man City,0,1994-12-17
Chelsea,1,1994-12-18
Liverpool,1,1994-12-18
Southampton,3,1994-12-19
Aston Villa,0,1994-12-19
Arsenal,1,1994-12-26
Aston Villa,1,1994-12-26
Chelsea,0,1994-12-26
Man Utd,3,1994-12-26
Coventry,1,1994-12-26
Nottm Forest,1,1994-12-26
Crystal Palace,1,1994-12-26
QPR,1,1994-12-26
Everton,0,1994-12-26
Sheff Wed,3,1994-12-26
Leeds,1,1994-12-26
Newcastle,1,1994-12-26
Leicester,0,1994-12-26
Liverpool,3,1994-12-26
Man City,0,1994-12-26
Blackburn,3,1994-12-26
Norwich,0,1994-12-26
Tottenham,3,1994-12-26
Southampton,0,1994-12-26
Wimbledon FC,3,1994-12-26
West Ham,1,1994-12-26
Ipswich,1,1994-12-26
Nottm Forest,3,1994-12-27
Norwich,0,1994-12-27
Tottenham,1,1994-12-27
Crystal Palace,1,1994-12-27
Aston Villa,3,1994-12-28
Chelsea,0,1994-12-28
Ipswich,0,1994-12-28
Arsenal,3,1994-12-28
Liverpool,3,1994-12-28
Man City,0,1994-12-28
Man Utd,1,1994-12-28
Leicester,1,1994-12-28
QPR,1,1994-12-28
Southampton,1,1994-12-28
Sheff Wed,3,1994-12-28
Coventry,0,1994-12-28
Wimbledon FC,3,1994-12-28
West Ham,0,1994-12-28
Arsenal,0,1994-12-31
QPR,3,1994-12-31
Chelsea,1,1994-12-31
Wimbledon FC,1,1994-12-31
Coventry,0,1994-12-31
Tottenham,3,1994-12-31
Crystal Palace,0,1994-12-31
Blackburn,3,1994-12-31
Everton,3,1994-12-31
Ipswich,0,1994-12-31
Leeds,0,1994-12-31
Liverpool,3,1994-12-31
Leicester,0,1994-12-31
Sheff Wed,3,1994-12-31
Man City,1,1994-12-31
Aston Villa,1,1994-12-31
Norwich,3,1994-12-31
Newcastle,0,1994-12-31
Southampton,1,1994-12-31
Man Utd,1,1994-12-31
West Ham,3,1994-12-31
Nottm Forest,0,1994-12-31
Aston Villa,1,1995-01-02
Leeds,1,1995-01-02
Blackburn,3,1995-01-02
West Ham,0,1995-01-02
Ipswich,3,1995-01-02
Leicester,0,1995-01-02
Liverpool,3,1995-01-02
Norwich,0,1995-01-02
Newcastle,1,1995-01-02
Man City,1,1995-01-02
Nottm Forest,3,1995-01-02
Crystal Palace,0,1995-01-02
Sheff Wed,1,1995-01-02
Southampton,1,1995-01-02
Tottenham,3,1995-01-02
Arsenal,0,1995-01-02
Wimbledon FC,3,1995-01-02
Everton,0,1995-01-02
Man Utd,3,1995-01-03
Coventry,0,1995-01-03
Arsenal,1,1995-01-14
Everton,1,1995-01-14
Aston Villa,3,1995-01-14
QPR,0,1995-01-14
Blackburn,3,1995-01-14
Nottm Forest,0,1995-01-14
Chelsea,1,1995-01-14
Sheff Wed,1,1995-01-14
Crystal Palace,3,1995-01-14
Leicester,0,1995-01-14
Leeds,1,1995-01-14
Southampton,1,1995-01-14
Liverpool,0,1995-01-14
Ipswich,3,1995-01-14
Man City,1,1995-01-14
Coventry,1,1995-01-14
Norwich,0,1995-01-14
Wimbledon FC,3,1995-01-14
West Ham,0,1995-01-14
Tottenham,3,1995-01-14
Newcastle,1,1995-01-15
Man Utd,1,1995-01-15
Coventry,0,1995-01-21
Arsenal,3,1995-01-21
Everton,3,1995-01-21
Crystal Palace,0,1995-01-21
Ipswich,1,1995-01-21
Chelsea,1,1995-01-21
Nottm Forest,0,1995-01-21
Aston Villa,3,1995-01-21
Sheff Wed,1,1995-01-21
Newcastle,1,1995-01-21
Man Utd,3,1995-01-22
Blackburn,0,1995-01-22
West Ham,0,1995-01-23
Sheff Wed,3,1995-01-23
Arsenal,1,1995-01-24
Southampton,1,1995-01-24
Leeds,3,1995-01-24
QPR,0,1995-01-24
Liverpool,1,1995-01-24
Everton,1,1995-01-24
Aston Villa,3,1995-01-25
Tottenham,0,1995-01-25
Chelsea,0,1995-01-25
Nottm Forest,3,1995-01-25
Crystal Palace,1,1995-01-25
Man Utd,1,1995-01-25
Man City,0,1995-01-25
Leicester,3,1995-01-25
Newcastle,3,1995-01-25
Wimbledon FC,0,1995-01-25
Norwich,1,1995-01-25
Coventry,1,1995-01-25
Blackburn,3,1995-01-28
Ipswich,0,1995-01-28
Blackburn,1,1995-02-01
Leeds,1,1995-02-01
Newcastle,3,1995-02-01
Everton,0,1995-02-01
Coventry,1,1995-02-04
Chelsea,1,1995-02-04
Everton,3,1995-02-04
Norwich,0,1995-02-04
Ipswich,0,1995-02-04
Crystal Palace,3,1995-02-04
Leicester,0,1995-02-04
West Ham,3,1995-02-04
Man Utd,3,1995-02-04
Aston Villa,0,1995-02-04
Nottm Forest,1,1995-02-04
Liverpool,1,1995-02-04
QPR,3,1995-02-04
Newcastle,0,1995-02-04
Sheff Wed,3,1995-02-04
Arsenal,0,1995-02-04
Southampton,1,1995-02-04
Man City,1,1995-02-04
Wimbledon FC,1,1995-02-04
Leeds,1,1995-02-04
Tottenham,3,1995-02-05
Blackburn,0,1995-02-05
Arsenal,1,1995-02-11
Leicester,1,1995-02-11
Aston Villa,3,1995-02-11
Wimbledon FC,0,1995-02-11
Chelsea,1,1995-02-11
Tottenham,1,1995-02-11
Crystal Palace,0,1995-02-11
Coventry,3,1995-02-11
Liverpool,1,1995-02-11
QPR,1,1995-02-11
Man City,0,1995-02-11
Man Utd,3,1995-02-11
Newcastle,3,1995-02-11
Nottm Forest,0,1995-02-11
Norwich,1,1995-02-11
Southampton,1,1995-02-11
Blackburn,3,1995-02-12
Sheff Wed,0,1995-02-12
West Ham,1,1995-02-13
Everton,1,1995-02-13
Coventry,3,1995-02-18
West Ham,0,1995-02-18
Sheff Wed,0,1995-02-18
Aston Villa,3,1995-02-18
Arsenal,3,1995-02-21
Nottm Forest,0,1995-02-21
Aston Villa,1,1995-02-22
Leicester,1,1995-02-22
Blackburn,3,1995-02-22
Wimbledon FC,0,1995-02-22
Leeds,3,1995-02-22
Everton,0,1995-02-22
Man City,3,1995-02-22
Ipswich,0,1995-02-22
Norwich,0,1995-02-22
Man Utd,3,1995-02-22
Blackburn,1,1995-02-25
Norwich,1,1995-02-25
Coventry,3,1995-02-25
Leicester,0,1995-02-25
Crystal Palace,0,1995-02-25
Arsenal,3,1995-02-25
Everton,3,1995-02-25
Man Utd,0,1995-02-25
Ipswich,3,1995-02-25
Southampton,0,1995-02-25
Man City,1,1995-02-25
Leeds,1,1995-02-25
Newcastle,3,1995-02-25
Aston Villa,0,1995-02-25
Sheff Wed,0,1995-02-25
Liverpool,3,1995-02-25
Tottenham,0,1995-02-25
Wimbledon FC,3,1995-02-25
West Ham,0,1995-02-25
Chelsea,3,1995-02-25
QPR,1,1995-02-26
Nottm Forest,1,1995-02-26
Ipswich,0,1995-02-28
Newcastle,3,1995-02-28
Aston Villa,0,1995-03-04
Blackburn,3,1995-03-04
Leeds,0,1995-03-04
Sheff Wed,3,1995-03-04
Leicester,1,1995-03-04
Everton,1,1995-03-04
Liverpool,3,1995-03-04
Newcastle,0,1995-03-04
Man Utd,3,1995-03-04
Ipswich,0,1995-03-04
Norwich,1,1995-03-04
Man City,1,1995-03-04
Nottm Forest,1,1995-03-04
Tottenham,1,1995-03-04
Southampton,1,1995-03-04
Coventry,1,1995-03-04
Wimbledon FC,0,1995-03-04
QPR,3,1995-03-04
Arsenal,0,1995-03-05
West Ham,3,1995-03-05
Chelsea,1,1995-03-05
Crystal Palace,1,1995-03-05
Aston Villa,1,1995-03-06
Coventry,1,1995-03-06
Wimbledon FC,0,1995-03-07
Man Utd,3,1995-03-07
Blackburn,3,1995-03-08
Arsenal,0,1995-03-08
Man City,0,1995-03-08
Chelsea,3,1995-03-08
Newcastle,3,1995-03-08
West Ham,0,1995-03-08
Norwich,1,1995-03-08
Sheff Wed,1,1995-03-08
Nottm Forest,3,1995-03-08
Everton,0,1995-03-08
QPR,3,1995-03-08
Leicester,0,1995-03-08
Tottenham,3,1995-03-08
Ipswich,0,1995-03-08
Chelsea,0,1995-03-11
Leeds,3,1995-03-11
Coventry,1,1995-03-11
Blackburn,1,1995-03-11
Leicester,0,1995-03-11
Nottm Forest,3,1995-03-11
Sheff Wed,0,1995-03-11
Wimbledon FC,3,1995-03-11
West Ham,1,1995-03-11
Norwich,1,1995-03-11
Crystal Palace,3,1995-03-14
Sheff Wed,0,1995-03-14
Liverpool,0,1995-03-14
Coventry,3,1995-03-14
Everton,1,1995-03-15
Man City,1,1995-03-15
Leicester,0,1995-03-15
Leeds,3,1995-03-15
Man Utd,1,1995-03-15
Tottenham,1,1995-03-15
QPR,3,1995-03-15
Norwich,0,1995-03-15
Southampton,1,1995-03-15
West Ham,1,1995-03-15
Aston Villa,0,1995-03-18
West Ham,3,1995-03-18
Blackburn,3,1995-03-18
Chelsea,0,1995-03-18
Leeds,3,1995-03-18
Coventry,0,1995-03-18
Man City,3,1995-03-18
Sheff Wed,0,1995-03-18
Nottm Forest,3,1995-03-18
Southampton,0,1995-03-18
QPR,0,1995-03-18
Everton,3,1995-03-18
Tottenham,3,1995-03-18
Leicester,0,1995-03-18
Wimbledon FC,3,1995-03-18
Crystal Palace,0,1995-03-18
Liverpool,3,1995-03-19
Man Utd,0,1995-03-19
Newcastle,3,1995-03-19
Arsenal,0,1995-03-19
Norwich,3,1995-03-20
Ipswich,0,1995-03-20
Wimbledon FC,3,1995-03-21
Man City,0,1995-03-21
Man Utd,3,1995-03-22
Arsenal,0,1995-03-22
Nottm Forest,3,1995-03-22
Leeds,0,1995-03-22
QPR,3,1995-03-22
Chelsea,0,1995-03-22
Southampton,3,1995-03-22
Newcastle,0,1995-03-22
Tottenham,1,1995-03-22
Liverpool,1,1995-03-22
Arsenal,3,1995-04-01
Norwich,0,1995-04-01
Chelsea,1,1995-04-01
Newcastle,1,1995-04-01
Coventry,0,1995-04-01
QPR,3,1995-04-01
Crystal Palace,3,1995-04-01
Man City,0,1995-04-01
Everton,0,1995-04-01
Blackburn,3,1995-04-01
Ipswich,0,1995-04-01
Aston Villa,3,1995-04-01
Leicester,0,1995-04-01
Wimbledon FC,3,1995-04-01
Sheff Wed,0,1995-04-01
Nottm Forest,3,1995-04-01
Man Utd,1,1995-04-02
Leeds,1,1995-04-02
Southampton,3,1995-04-02
Tottenham,0,1995-04-02
Crystal Palace,1,1995-04-04
Aston Villa,1,1995-04-04
QPR,0,1995-04-04
Blackburn,3,1995-04-04
Leeds,3,1995-04-05
Ipswich,0,1995-04-05
Leicester,3,1995-04-05
Norwich,0,1995-04-05
Liverpool,3,1995-04-05
Southampton,0,1995-04-05
Newcastle,3,1995-04-08
Norwich,0,1995-04-08
Nottm Forest,1,1995-04-08
West Ham,1,1995-04-08
QPR,3,1995-04-08
Arsenal,0,1995-04-08
Sheff Wed,3,1995-04-08
Leicester,0,1995-04-08
Liverpool,0,1995-04-09
Leeds,3,1995-04-09
Wimbledon FC,1,1995-04-10
Chelsea,1,1995-04-10
Ipswich,0,1995-04-11
QPR,3,1995-04-11
Tottenham,3,1995-04-11
Man City,0,1995-04-11
Arsenal,0,1995-04-12
Liverpool,3,1995-04-12
Chelsea,0,1995-04-12
Southampton,3,1995-04-12
Norwich,0,1995-04-12
Nottm Forest,3,1995-04-12
West Ham,3,1995-04-13
Wimbledon FC,0,1995-04-13
Crystal Palace,1,1995-04-14
Tottenham,1,1995-04-14
Everton,3,1995-04-14
Newcastle,0,1995-04-14
Man City,3,1995-04-14
Liverpool,0,1995-04-14
Arsenal,3,1995-04-15
Ipswich,0,1995-04-15
Chelsea,3,1995-04-15
Aston Villa,0,1995-04-15
Coventry,3,1995-04-15
Sheff Wed,0,1995-04-15
Leeds,1,1995-04-15
Blackburn,1,1995-04-15
Leicester,0,1995-04-15
Man Utd,3,1995-04-15
Southampton,3,1995-04-15
QPR,0,1995-04-15
Aston Villa,0,1995-04-17
Arsenal,3,1995-04-17
Blackburn,0,1995-04-17
Man City,3,1995-04-17
Ipswich,1,1995-04-17
West Ham,1,1995-04-17
Liverpool,3,1995-04-17
Leicester,0,1995-04-17
Man Utd,1,1995-04-17
Chelsea,1,1995-04-17
Newcastle,0,1995-04-17
Leeds,3,1995-04-17
Nottm Forest,3,1995-04-17
Coventry,0,1995-04-17
QPR,0,1995-04-17
Crystal Palace,3,1995-04-17
Sheff Wed,1,1995-04-17
Everton,1,1995-04-17
Tottenham,3,1995-04-17
Norwich,0,1995-04-17
Wimbledon FC,0,1995-04-17
Southampton,3,1995-04-17
Blackburn,3,1995-04-19
Crystal Palace,0,1995-04-19
Arsenal,1,1995-04-29
Tottenham,1,1995-04-29
Chelsea,3,1995-04-29
QPR,0,1995-04-29
Crystal Palace,0,1995-04-29
Nottm Forest,3,1995-04-29
Everton,1,1995-04-29
Wimbledon FC,1,1995-04-29
Leeds,3,1995-04-29
Aston Villa,0,1995-04-29
Leicester,3,1995-04-29
Ipswich,0,1995-04-29
Man City,1,1995-04-29
Newcastle,1,1995-04-29
Norwich,0,1995-04-29
Liverpool,3,1995-04-29
Southampton,1,1995-04-29
Sheff Wed,1,1995-04-29
West Ham,3,1995-04-30
Blackburn,0,1995-04-30
Coventry,0,1995-05-01
Man Utd,3,1995-05-01
Wimbledon FC,1,1995-05-02
Liverpool,1,1995-05-02
Aston Villa,1,1995-05-03
Man City,1,1995-05-03
Everton,1,1995-05-03
Chelsea,1,1995-05-03
Newcastle,1,1995-05-03
Tottenham,1,1995-05-03
Southampton,3,1995-05-03
Crystal Palace,0,1995-05-03
West Ham,1,1995-05-03
QPR,1,1995-05-03
Arsenal,1,1995-05-04
Wimbledon FC,1,1995-05-04
Aston Villa,3,1995-05-06
Liverpool,0,1995-05-06
Crystal Palace,3,1995-05-06
West Ham,0,1995-05-06
Everton,1,1995-05-06
Southampton,1,1995-05-06
Ipswich,3,1995-05-06
Coventry,0,1995-05-06
Leeds,3,1995-05-06
Norwich,0,1995-05-06
Leicester,1,1995-05-06
Chelsea,1,1995-05-06
Nottm Forest,3,1995-05-06
Man City,0,1995-05-06
QPR,3,1995-05-06
Tottenham,0,1995-05-06
Man Utd,3,1995-05-07
Sheff Wed,0,1995-05-07
Blackburn,3,1995-05-08
Newcastle,0,1995-05-08
Ipswich,0,1995-05-09
Everton,3,1995-05-09
Leeds,3,1995-05-09
Crystal Palace,0,1995-05-09
Tottenham,0,1995-05-09
Coventry,3,1995-05-09
Man Utd,3,1995-05-10
Southampton,0,1995-05-10
West Ham,3,1995-05-10
Liverpool,0,1995-05-10
Wimbledon FC,1,1995-05-13
Nottm Forest,1,1995-05-13
Chelsea,3,1995-05-14
Arsenal,0,1995-05-14
Coventry,1,1995-05-14
Everton,1,1995-05-14
Liverpool,3,1995-05-14
Blackburn,0,1995-05-14
Man City,0,1995-05-14
QPR,3,1995-05-14
Newcastle,3,1995-05-14
Crystal Palace,0,1995-05-14
Norwich,1,1995-05-14
Aston Villa,1,1995-05-14
Sheff Wed,3,1995-05-14
Ipswich,0,1995-05-14
Southampton,1,1995-05-14
Leicester,1,1995-05-14
Tottenham,1,1995-05-14
Leeds,1,1995-05-14
West Ham,1,1995-05-14
Man Utd,1,1995-05-14
