team,points,date
Newcastle,3,2008-11-03
Aston Villa,0,2008-11-03
Liverpool,3,2008-11-08
West Brom,0,2008-11-08
Hull,0,2008-11-08
Bolton,3,2008-11-08
Sunderland,0,2008-11-08
Portsmouth,3,2008-11-08
West Ham,0,2008-11-08
Everton,3,2008-11-08
Arsenal,3,2008-11-08
Man Utd,0,2008-11-08
Wigan,1,2008-11-08
Stoke,1,2008-11-08
Fulham,3,2008-11-09
Newcastle,0,2008-11-09
Aston Villa,0,2008-11-09
Middlesbrough,3,2008-11-09
Man City,0,2008-11-09
Tottenham,3,2008-11-09
Blackburn,0,2008-11-09
Chelsea,3,2008-11-09
West Brom,0,2008-11-15
Chelsea,3,2008-11-15
Arsenal,0,2008-11-15
Aston Villa,3,2008-11-15
Blackburn,0,2008-11-15
Sunderland,3,2008-11-15
Fulham,3,2008-11-15
Tottenham,0,2008-11-15
Man Utd,3,2008-11-15
Stoke,0,2008-11-15
Newcastle,1,2008-11-15
Wigan,1,2008-11-15
West Ham,1,2008-11-15
Portsmouth,1,2008-11-15
Bolton,0,2008-11-15
Liverpool,3,2008-11-15
Hull,1,2008-11-16
Man City,1,2008-11-16
Everton,1,2008-11-16
Middlesbrough,1,2008-11-16
Aston Villa,1,2008-11-22
Man Utd,1,2008-11-22
Chelsea,1,2008-11-22
Newcastle,1,2008-11-22
Liverpool,1,2008-11-22
Fulham,1,2008-11-22
Man City,3,2008-11-22
Arsenal,0,2008-11-22
Middlesbrough,0,2008-11-22
Bolton,3,2008-11-22
Portsmouth,1,2008-11-22
Hull,1,2008-11-22
Stoke,3,2008-11-22
West Brom,0,2008-11-22
Sunderland,0,2008-11-23
West Ham,3,2008-11-23
Tottenham,3,2008-11-23
Blackburn,0,2008-11-23
Wigan,3,2008-11-24
Everton,0,2008-11-24
Aston Villa,1,2008-11-29
Fulham,1,2008-11-29
Middlesbrough,1,2008-11-29
Newcastle,1,2008-11-29
Stoke,1,2008-11-29
Hull,1,2008-11-29
Sunderland,0,2008-11-29
Bolton,3,2008-11-29
Wigan,3,2008-11-29
West Brom,0,2008-11-29
Chelsea,0,2008-11-30
Arsenal,3,2008-11-30
Portsmouth,3,2008-11-30
Blackburn,0,2008-11-30
Tottenham,0,2008-11-30
Everton,3,2008-11-30
Man City,0,2008-11-30
Man Utd,3,2008-11-30
Liverpool,1,2008-12-01
West Ham,1,2008-12-01
Man Utd,3,2008-12-06
Sunderland,0,2008-12-06
Arsenal,3,2008-12-06
Wigan,0,2008-12-06
Blackburn,0,2008-12-06
Liverpool,3,2008-12-06
Bolton,0,2008-12-06
Chelsea,3,2008-12-06
Hull,3,2008-12-06
Middlesbrough,0,2008-12-06
Newcastle,1,2008-12-06
Stoke,1,2008-12-06
Fulham,1,2008-12-06
Man City,1,2008-12-06
Everton,0,2008-12-07
Aston Villa,3,2008-12-07
West Brom,1,2008-12-07
Portsmouth,1,2008-12-07
West Ham,0,2008-12-08
Tottenham,3,2008-12-08
Tottenham,1,2008-12-13
Man Utd,1,2008-12-13
Aston Villa,3,2008-12-13
Bolton,0,2008-12-13
Liverpool,1,2008-12-13
Hull,1,2008-12-13
Man City,0,2008-12-13
Everton,3,2008-12-13
Stoke,1,2008-12-13
Fulham,1,2008-12-13
Sunderland,3,2008-12-13
West Brom,0,2008-12-13
Wigan,3,2008-12-13
Blackburn,0,2008-12-13
Middlesbrough,1,2008-12-13
Arsenal,1,2008-12-13
Chelsea,1,2008-12-14
West Ham,1,2008-12-14
Portsmouth,0,2008-12-14
Newcastle,3,2008-12-14
West Ham,0,2008-12-20
Aston Villa,3,2008-12-20
Blackburn,3,2008-12-20
Stoke,0,2008-12-20
Bolton,3,2008-12-20
Portsmouth,0,2008-12-20
Fulham,3,2008-12-20
Middlesbrough,0,2008-12-20
Hull,0,2008-12-20
Sunderland,3,2008-12-20
Arsenal,1,2008-12-21
Liverpool,1,2008-12-21
Newcastle,3,2008-12-21
Tottenham,0,2008-12-21
West Brom,3,2008-12-21
Man City,0,2008-12-21
Everton,1,2008-12-22
Chelsea,1,2008-12-22
Aston Villa,1,2008-12-26
Arsenal,1,2008-12-26
Liverpool,3,2008-12-26
Bolton,0,2008-12-26
Man City,3,2008-12-26
Hull,0,2008-12-26
Middlesbrough,0,2008-12-26
Everton,3,2008-12-26
Sunderland,1,2008-12-26
Blackburn,1,2008-12-26
Wigan,3,2008-12-26
Newcastle,0,2008-12-26
Chelsea,3,2008-12-26
West Brom,0,2008-12-26
Portsmouth,0,2008-12-26
West Ham,3,2008-12-26
Tottenham,1,2008-12-26
Fulham,1,2008-12-26
Stoke,0,2008-12-26
Man Utd,3,2008-12-26
Blackburn,1,2008-12-28
Man City,1,2008-12-28
Arsenal,3,2008-12-28
Portsmouth,0,2008-12-28
Bolton,0,2008-12-28
Wigan,3,2008-12-28
Everton,3,2008-12-28
Sunderland,0,2008-12-28
Fulham,1,2008-12-28
Chelsea,1,2008-12-28
West Brom,3,2008-12-28
Tottenham,0,2008-12-28
West Ham,3,2008-12-28
Stoke,0,2008-12-28
Newcastle,0,2008-12-28
Liverpool,3,2008-12-28
Man Utd,3,2008-12-29
Middlesbrough,0,2008-12-29
Hull,0,2008-12-30
Aston Villa,3,2008-12-30
Stoke,1,2009-01-10
Liverpool,1,2009-01-10
Arsenal,3,2009-01-10
Bolton,0,2009-01-10
Everton,3,2009-01-10
Hull,0,2009-01-10
Middlesbrough,1,2009-01-10
Sunderland,1,2009-01-10
Newcastle,1,2009-01-10
West Ham,1,2009-01-10
Aston Villa,3,2009-01-10
West Brom,0,2009-01-10
Man Utd,3,2009-01-11
Chelsea,0,2009-01-11
Wigan,3,2009-01-11
Tottenham,0,2009-01-11
Man Utd,3,2009-01-14
Wigan,0,2009-01-14
Hull,0,2009-01-17
Arsenal,3,2009-01-17
Blackburn,3,2009-01-17
Newcastle,0,2009-01-17
Bolton,0,2009-01-17
Man Utd,3,2009-01-17
Chelsea,3,2009-01-17
Stoke,0,2009-01-17
Man City,3,2009-01-17
Wigan,0,2009-01-17
Sunderland,0,2009-01-17
Aston Villa,3,2009-01-17
West Brom,3,2009-01-17
Middlesbrough,0,2009-01-17
Tottenham,1,2009-01-18
Portsmouth,1,2009-01-18
West Ham,3,2009-01-18
Fulham,0,2009-01-18
Liverpool,1,2009-01-19
Everton,1,2009-01-19
West Brom,0,2009-01-27
Man Utd,3,2009-01-27
Portsmouth,0,2009-01-27
Aston Villa,3,2009-01-27
Tottenham,3,2009-01-27
Stoke,0,2009-01-27
Sunderland,3,2009-01-27
Fulham,0,2009-01-27
Blackburn,1,2009-01-28
Bolton,1,2009-01-28
Everton,1,2009-01-28
Arsenal,1,2009-01-28
West Ham,3,2009-01-28
Hull,0,2009-01-28
Chelsea,3,2009-01-28
Middlesbrough,0,2009-01-28
Man City,3,2009-01-28
Newcastle,0,2009-01-28
Wigan,1,2009-01-28
Liverpool,1,2009-01-28
Man Utd,3,2009-01-31
Everton,0,2009-01-31
Arsenal,1,2009-01-31
West Ham,1,2009-01-31
Aston Villa,1,2009-01-31
Wigan,1,2009-01-31
Bolton,3,2009-01-31
Tottenham,0,2009-01-31
Fulham,3,2009-01-31
Portsmouth,0,2009-01-31
Hull,1,2009-01-31
West Brom,1,2009-01-31
Middlesbrough,1,2009-01-31
Blackburn,1,2009-01-31
Stoke,3,2009-01-31
Man City,0,2009-01-31
Liverpool,3,2009-02-01
Chelsea,0,2009-02-01
Newcastle,1,2009-02-01
Sunderland,1,2009-02-01
Portsmouth,0,2009-02-07
Liverpool,3,2009-02-07
Blackburn,0,2009-02-07
Aston Villa,3,2009-02-07
Chelsea,1,2009-02-07
Hull,1,2009-02-07
Everton,3,2009-02-07
Bolton,0,2009-02-07
Sunderland,3,2009-02-07
Stoke,0,2009-02-07
West Brom,0,2009-02-07
Newcastle,3,2009-02-07
Wigan,1,2009-02-07
Fulham,1,2009-02-07
Man City,3,2009-02-07
Middlesbrough,0,2009-02-07
West Ham,0,2009-02-08
Man Utd,3,2009-02-08
Tottenham,1,2009-02-08
Arsenal,1,2009-02-08
Portsmouth,3,2009-02-14
Man City,0,2009-02-14
Man Utd,3,2009-02-18
Fulham,0,2009-02-18
Man Utd,3,2009-02-21
Blackburn,0,2009-02-21
Arsenal,1,2009-02-21
Sunderland,1,2009-02-21
Bolton,3,2009-02-21
West Ham,0,2009-02-21
Middlesbrough,1,2009-02-21
Wigan,1,2009-02-21
Stoke,1,2009-02-21
Portsmouth,1,2009-02-21
Aston Villa,0,2009-02-21
Chelsea,3,2009-02-21
Newcastle,1,2009-02-22
Everton,1,2009-02-22
Liverpool,1,2009-02-22
Man City,1,2009-02-22
Fulham,3,2009-02-22
West Brom,0,2009-02-22
Hull,0,2009-02-23
Tottenham,3,2009-02-23
Arsenal,1,2009-02-28
Fulham,1,2009-02-28
Chelsea,3,2009-02-28
Wigan,0,2009-02-28
Middlesbrough,3,2009-02-28
Liverpool,0,2009-02-28
Everton,3,2009-02-28
West Brom,0,2009-02-28
Aston Villa,1,2009-03-01
Stoke,1,2009-03-01
Bolton,3,2009-03-01
Newcastle,0,2009-03-01
Hull,0,2009-03-01
Blackburn,3,2009-03-01
West Ham,3,2009-03-01
Man City,0,2009-03-01
Liverpool,3,2009-03-03
Sunderland,0,2009-03-03
Portsmouth,0,2009-03-03
Chelsea,3,2009-03-03
West Brom,0,2009-03-03
Arsenal,3,2009-03-03
Blackburn,1,2009-03-04
Everton,1,2009-03-04
Fulham,0,2009-03-04
Hull,3,2009-03-04
Tottenham,3,2009-03-04
Middlesbrough,0,2009-03-04
Man City,3,2009-03-04
Aston Villa,0,2009-03-04
Newcastle,0,2009-03-04
Man Utd,3,2009-03-04
Stoke,3,2009-03-04
Bolton,0,2009-03-04
Wigan,0,2009-03-04
West Ham,3,2009-03-04
Sunderland,1,2009-03-07
Tottenham,1,2009-03-07
Fulham,0,2009-03-11
Blackburn,3,2009-03-11
Arsenal,3,2009-03-14
Blackburn,0,2009-03-14
Bolton,0,2009-03-14
Fulham,3,2009-03-14
Everton,3,2009-03-14
Stoke,0,2009-03-14
Hull,1,2009-03-14
Newcastle,1,2009-03-14
Middlesbrough,1,2009-03-14
Portsmouth,1,2009-03-14
Sunderland,0,2009-03-14
Wigan,3,2009-03-14
Man Utd,0,2009-03-14
Liverpool,3,2009-03-14
Aston Villa,0,2009-03-15
Tottenham,3,2009-03-15
Chelsea,3,2009-03-15
Man City,0,2009-03-15
West Ham,1,2009-03-16
West Brom,1,2009-03-16
Newcastle,0,2009-03-21
Arsenal,3,2009-03-21
Blackburn,1,2009-03-21
West Ham,1,2009-03-21
Fulham,3,2009-03-21
Man Utd,0,2009-03-21
Stoke,3,2009-03-21
Middlesbrough,0,2009-03-21
Tottenham,3,2009-03-21
Chelsea,0,2009-03-21
West Brom,1,2009-03-21
Bolton,1,2009-03-21
Portsmouth,3,2009-03-21
Everton,0,2009-03-21
Liverpool,3,2009-03-22
Aston Villa,0,2009-03-22
Man City,3,2009-03-22
Sunderland,0,2009-03-22
Wigan,3,2009-03-22
Hull,0,2009-03-22
Fulham,0,2009-04-04
Liverpool,3,2009-04-04
Arsenal,3,2009-04-04
Man City,0,2009-04-04
Bolton,3,2009-04-04
Middlesbrough,0,2009-04-04
Hull,1,2009-04-04
Portsmouth,1,2009-04-04
Newcastle,0,2009-04-04
Chelsea,3,2009-04-04
West Brom,0,2009-04-04
Stoke,3,2009-04-04
West Ham,3,2009-04-04
Sunderland,0,2009-04-04
Blackburn,3,2009-04-04
Tottenham,0,2009-04-04
Man Utd,3,2009-04-05
Aston Villa,0,2009-04-05
Everton,3,2009-04-05
Wigan,0,2009-04-05
Stoke,1,2009-04-11
Newcastle,1,2009-04-11
Chelsea,3,2009-04-11
Bolton,0,2009-04-11
Middlesbrough,3,2009-04-11
Hull,0,2009-04-11
Portsmouth,1,2009-04-11
West Brom,1,2009-04-11
Sunderland,0,2009-04-11
Man Utd,3,2009-04-11
Tottenham,3,2009-04-11
West Ham,0,2009-04-11
Wigan,0,2009-04-11
Arsenal,3,2009-04-11
Liverpool,3,2009-04-11
Blackburn,0,2009-04-11
Man City,0,2009-04-12
Fulham,3,2009-04-12
Aston Villa,1,2009-04-12
Everton,1,2009-04-12
Aston Villa,1,2009-04-18
West Ham,1,2009-04-18
Middlesbrough,1,2009-04-18
Fulham,1,2009-04-18
Portsmouth,3,2009-04-18
Bolton,0,2009-04-18
Stoke,3,2009-04-18
Blackburn,0,2009-04-18
Sunderland,3,2009-04-18
Hull,0,2009-04-18
Man City,3,2009-04-19
West Brom,0,2009-04-19
Tottenham,3,2009-04-19
Newcastle,0,2009-04-19
Liverpool,1,2009-04-21
Arsenal,1,2009-04-21
Chelsea,1,2009-04-22
Everton,1,2009-04-22
Man Utd,3,2009-04-22
Portsmouth,0,2009-04-22
Man Utd,3,2009-04-25
Tottenham,0,2009-04-25
Bolton,1,2009-04-25
Aston Villa,1,2009-04-25
Everton,0,2009-04-25
Man City,3,2009-04-25
Fulham,3,2009-04-25
Stoke,0,2009-04-25
Hull,0,2009-04-25
Liverpool,3,2009-04-25
West Brom,3,2009-04-25
Sunderland,0,2009-04-25
West Ham,0,2009-04-25
Chelsea,3,2009-04-25
Blackburn,3,2009-04-26
Wigan,0,2009-04-26
Arsenal,3,2009-04-26
Middlesbrough,0,2009-04-26
Newcastle,1,2009-04-27
Portsmouth,1,2009-04-27
Chelsea,3,2009-05-02
Fulham,0,2009-05-02
Man City,3,2009-05-02
Blackburn,0,2009-05-02
Portsmouth,0,2009-05-02
Arsenal,3,2009-05-02
Stoke,0,2009-05-02
West Ham,3,2009-05-02
Tottenham,3,2009-05-02
West Brom,0,2009-05-02
Wigan,1,2009-05-02
Bolton,1,2009-05-02
Middlesbrough,0,2009-05-02
Man Utd,3,2009-05-02
Sunderland,0,2009-05-03
Everton,3,2009-05-03
Liverpool,3,2009-05-03
Newcastle,0,2009-05-03
Aston Villa,3,2009-05-04
Hull,0,2009-05-04
West Ham,0,2009-05-09
Liverpool,3,2009-05-09
Blackburn,3,2009-05-09
Portsmouth,0,2009-05-09
Bolton,1,2009-05-09
Sunderland,1,2009-05-09
Everton,1,2009-05-09
Tottenham,1,2009-05-09
Fulham,3,2009-05-09
Aston Villa,0,2009-05-09
Hull,0,2009-05-09
Stoke,3,2009-05-09
West Brom,3,2009-05-09
Wigan,0,2009-05-09
Arsenal,0,2009-05-10
Chelsea,3,2009-05-10
Man Utd,3,2009-05-10
Man City,0,2009-05-10
Newcastle,3,2009-05-11
Middlesbrough,0,2009-05-11
Wigan,0,2009-05-13
Man Utd,3,2009-05-13
Bolton,1,2009-05-16
Hull,1,2009-05-16
Everton,3,2009-05-16
West Ham,0,2009-05-16
Middlesbrough,1,2009-05-16
Aston Villa,1,2009-05-16
Newcastle,0,2009-05-16
Fulham,3,2009-05-16
Stoke,3,2009-05-16
Wigan,0,2009-05-16
Tottenham,3,2009-05-16
Man City,0,2009-05-16
Man Utd,1,2009-05-16
Arsenal,1,2009-05-16
Chelsea,3,2009-05-17
Blackburn,0,2009-05-17
West Brom,0,2009-05-17
Liverpool,3,2009-05-17
Portsmouth,3,2009-05-18
Sunderland,0,2009-05-18
Arsenal,3,2009-05-24
Stoke,0,2009-05-24
Aston Villa,3,2009-05-24
Newcastle,0,2009-05-24
Blackburn,1,2009-05-24
West Brom,1,2009-05-24
Fulham,0,2009-05-24
Everton,3,2009-05-24
Hull,0,2009-05-24
Man Utd,3,2009-05-24
Liverpool,3,2009-05-24
Tottenham,0,2009-05-24
Man City,3,2009-05-24
Bolton,0,2009-05-24
Sunderland,0,2009-05-24
Chelsea,3,2009-05-24
West Ham,3,2009-05-24
Middlesbrough,0,2009-05-24
Wigan,3,2009-05-24
Portsmouth,0,2009-05-24
