team,points,date
Man City,0,2003-11-30
Middlesbrough,3,2003-11-30
Arsenal,1,2003-11-30
Fulham,1,2003-11-30
Birmingham,0,2003-12-06
Blackburn,3,2003-12-06
Fulham,3,2003-12-06
Bolton,0,2003-12-06
Leeds,1,2003-12-06
Chelsea,1,2003-12-06
Leicester,1,2003-12-06
Arsenal,1,2003-12-06
Man Utd,3,2003-12-06
Aston Villa,0,2003-12-06
Middlesbrough,1,2003-12-06
Portsmouth,1,2003-12-06
Tottenham,3,2003-12-06
Wolves,0,2003-12-06
Newcastle,1,2003-12-06
Liverpool,1,2003-12-06
Southampton,3,2003-12-07
Charlton,0,2003-12-07
Everton,1,2003-12-07
Man City,1,2003-12-07
Chelsea,0,2003-12-13
Bolton,3,2003-12-13
Liverpool,0,2003-12-13
Southampton,3,2003-12-13
Middlesbrough,1,2003-12-13
Charlton,1,2003-12-13
Newcastle,3,2003-12-13
Tottenham,0,2003-12-13
Portsmouth,0,2003-12-13
Everton,3,2003-12-13
Man Utd,3,2003-12-13
Man City,0,2003-12-13
Leicester,0,2003-12-13
Birmingham,3,2003-12-13
Leeds,3,2003-12-14
Fulham,0,2003-12-14
Arsenal,3,2003-12-14
Blackburn,0,2003-12-14
Aston Villa,3,2003-12-14
Wolves,0,2003-12-14
Blackburn,0,2003-12-20
Aston Villa,3,2003-12-20
Bolton,1,2003-12-20
Arsenal,1,2003-12-20
Charlton,1,2003-12-20
Newcastle,1,2003-12-20
Everton,3,2003-12-20
Leicester,0,2003-12-20
Fulham,0,2003-12-20
Chelsea,3,2003-12-20
Tottenham,0,2003-12-21
Man Utd,3,2003-12-21
Southampton,3,2003-12-21
Portsmouth,0,2003-12-21
Man City,1,2003-12-22
Leeds,1,2003-12-22
Birmingham,3,2003-12-26
Man City,0,2003-12-26
Blackburn,1,2003-12-26
Middlesbrough,1,2003-12-26
Leeds,1,2003-12-26
Aston Villa,1,2003-12-26
Leicester,1,2003-12-26
Newcastle,1,2003-12-26
Liverpool,3,2003-12-26
Bolton,0,2003-12-26
Man Utd,3,2003-12-26
Everton,0,2003-12-26
Portsmouth,3,2003-12-26
Tottenham,0,2003-12-26
Charlton,3,2003-12-26
Chelsea,0,2003-12-26
Arsenal,3,2003-12-26
Wolves,0,2003-12-26
Fulham,3,2003-12-26
Southampton,0,2003-12-26
Middlesbrough,0,2003-12-28
Man Utd,3,2003-12-28
Aston Villa,3,2003-12-28
Fulham,0,2003-12-28
Bolton,1,2003-12-28
Leicester,1,2003-12-28
Everton,3,2003-12-28
Birmingham,0,2003-12-28
Man City,1,2003-12-28
Liverpool,1,2003-12-28
Tottenham,0,2003-12-28
Charlton,3,2003-12-28
Wolves,3,2003-12-28
Leeds,0,2003-12-28
Newcastle,0,2003-12-28
Blackburn,3,2003-12-28
Chelsea,3,2003-12-28
Portsmouth,0,2003-12-28
Southampton,0,2003-12-29
Arsenal,3,2003-12-29
Aston Villa,3,2004-01-06
Portsmouth,0,2004-01-06
Bolton,0,2004-01-07
Man Utd,3,2004-01-07
Chelsea,0,2004-01-07
Liverpool,3,2004-01-07
Everton,1,2004-01-07
Arsenal,1,2004-01-07
Middlesbrough,3,2004-01-07
Fulham,0,2004-01-07
Man City,1,2004-01-07
Charlton,1,2004-01-07
Newcastle,3,2004-01-07
Leeds,0,2004-01-07
Southampton,1,2004-01-07
Leicester,1,2004-01-07
Tottenham,3,2004-01-07
Birmingham,0,2004-01-07
Wolves,1,2004-01-07
Blackburn,1,2004-01-07
Arsenal,3,2004-01-10
Middlesbrough,0,2004-01-10
Birmingham,3,2004-01-10
Southampton,0,2004-01-10
Blackburn,0,2004-01-10
Bolton,3,2004-01-10
Charlton,3,2004-01-10
Wolves,0,2004-01-10
Fulham,3,2004-01-10
Everton,0,2004-01-10
Leeds,0,2004-01-10
Tottenham,3,2004-01-10
Liverpool,3,2004-01-10
Aston Villa,0,2004-01-10
Portsmouth,3,2004-01-10
Man City,0,2004-01-10
Man Utd,1,2004-01-11
Newcastle,1,2004-01-11
Leicester,0,2004-01-11
Chelsea,3,2004-01-11
Bolton,3,2004-01-17
Portsmouth,0,2004-01-17
Everton,0,2004-01-17
Charlton,3,2004-01-17
Man City,1,2004-01-17
Blackburn,1,2004-01-17
Middlesbrough,1,2004-01-17
Leicester,1,2004-01-17
Southampton,3,2004-01-17
Leeds,0,2004-01-17
Tottenham,3,2004-01-17
Liverpool,0,2004-01-17
Wolves,3,2004-01-17
Man Utd,0,2004-01-17
Chelsea,1,2004-01-18
Birmingham,1,2004-01-18
Aston Villa,0,2004-01-18
Arsenal,3,2004-01-18
Newcastle,3,2004-01-19
Fulham,0,2004-01-19
Wolves,1,2004-01-21
Liverpool,1,2004-01-21
Birmingham,1,2004-01-31
Newcastle,1,2004-01-31
Charlton,0,2004-01-31
Bolton,3,2004-01-31
Fulham,3,2004-01-31
Tottenham,0,2004-01-31
Leeds,0,2004-01-31
Middlesbrough,3,2004-01-31
Leicester,0,2004-01-31
Aston Villa,3,2004-01-31
Liverpool,1,2004-01-31
Everton,1,2004-01-31
Portsmouth,1,2004-01-31
Wolves,1,2004-01-31
Man Utd,3,2004-01-31
Southampton,0,2004-01-31
Arsenal,3,2004-02-01
Man City,0,2004-02-01
Blackburn,0,2004-02-01
Chelsea,3,2004-02-01
Aston Villa,3,2004-02-07
Leeds,0,2004-02-07
Bolton,1,2004-02-07
Liverpool,1,2004-02-07
Everton,0,2004-02-07
Man Utd,3,2004-02-07
Middlesbrough,0,2004-02-07
Blackburn,3,2004-02-07
Newcastle,3,2004-02-07
Leicester,0,2004-02-07
Southampton,1,2004-02-07
Fulham,1,2004-02-07
Tottenham,3,2004-02-07
Portsmouth,0,2004-02-07
Wolves,0,2004-02-07
Arsenal,3,2004-02-07
Chelsea,3,2004-02-08
Charlton,0,2004-02-08
Man City,1,2004-02-08
Birmingham,1,2004-02-08
Leicester,1,2004-02-10
Bolton,1,2004-02-10
Arsenal,3,2004-02-10
Southampton,0,2004-02-10
Leeds,3,2004-02-10
Wolves,0,2004-02-10
Blackburn,1,2004-02-11
Newcastle,1,2004-02-11
Charlton,0,2004-02-11
Tottenham,3,2004-02-11
Liverpool,3,2004-02-11
Man City,0,2004-02-11
Man Utd,0,2004-02-11
Middlesbrough,3,2004-02-11
Portsmouth,0,2004-02-11
Chelsea,3,2004-02-11
Birmingham,3,2004-02-11
Everton,0,2004-02-11
Fulham,0,2004-02-11
Aston Villa,3,2004-02-11
Bolton,0,2004-02-21
Man City,3,2004-02-21
Charlton,3,2004-02-21
Blackburn,0,2004-02-21
Newcastle,3,2004-02-21
Middlesbrough,0,2004-02-21
Southampton,1,2004-02-21
Everton,1,2004-02-21
Wolves,3,2004-02-21
Fulham,0,2004-02-21
Chelsea,0,2004-02-21
Arsenal,3,2004-02-21
Man Utd,1,2004-02-21
Leeds,1,2004-02-21
Tottenham,1,2004-02-22
Leicester,1,2004-02-22
Aston Villa,1,2004-02-22
Birmingham,1,2004-02-22
Arsenal,3,2004-02-28
Charlton,0,2004-02-28
Blackburn,1,2004-02-28
Southampton,1,2004-02-28
Everton,3,2004-02-28
Aston Villa,0,2004-02-28
Fulham,1,2004-02-28
Man Utd,1,2004-02-28
Leicester,1,2004-02-28
Wolves,1,2004-02-28
Man City,0,2004-02-28
Chelsea,3,2004-02-28
Portsmouth,1,2004-02-29
Newcastle,1,2004-02-29
Leeds,1,2004-02-29
Liverpool,1,2004-02-29
Birmingham,3,2004-03-03
Middlesbrough,0,2004-03-03
Birmingham,3,2004-03-06
Bolton,0,2004-03-06
Middlesbrough,3,2004-03-09
Tottenham,0,2004-03-09
Birmingham,0,2004-03-13
Leicester,3,2004-03-13
Blackburn,0,2004-03-13
Arsenal,3,2004-03-13
Charlton,3,2004-03-13
Middlesbrough,0,2004-03-13
Everton,3,2004-03-13
Portsmouth,0,2004-03-13
Fulham,3,2004-03-13
Leeds,0,2004-03-13
Bolton,0,2004-03-13
Chelsea,3,2004-03-13
Southampton,3,2004-03-14
Liverpool,0,2004-03-14
Tottenham,3,2004-03-14
Newcastle,0,2004-03-14
Man City,3,2004-03-14
Man Utd,0,2004-03-14
Wolves,0,2004-03-14
Aston Villa,3,2004-03-14
Liverpool,3,2004-03-17
Portsmouth,0,2004-03-17
Newcastle,3,2004-03-20
Charlton,0,2004-03-20
Arsenal,3,2004-03-20
Bolton,0,2004-03-20
Aston Villa,0,2004-03-20
Blackburn,3,2004-03-20
Chelsea,3,2004-03-20
Fulham,0,2004-03-20
Leicester,1,2004-03-20
Everton,1,2004-03-20
Liverpool,3,2004-03-20
Wolves,0,2004-03-20
Man Utd,3,2004-03-20
Tottenham,0,2004-03-20
Middlesbrough,3,2004-03-20
Birmingham,0,2004-03-20
Portsmouth,3,2004-03-21
Southampton,0,2004-03-21
Leeds,3,2004-03-22
Man City,0,2004-03-22
Blackburn,0,2004-03-27
Portsmouth,3,2004-03-27
Charlton,0,2004-03-27
Aston Villa,3,2004-03-27
Chelsea,3,2004-03-27
Wolves,0,2004-03-27
Everton,1,2004-03-27
Middlesbrough,1,2004-03-27
Man City,1,2004-03-27
Fulham,1,2004-03-27
Southampton,3,2004-03-27
Tottenham,0,2004-03-27
Birmingham,3,2004-03-27
Leeds,0,2004-03-27
Arsenal,1,2004-03-28
Man Utd,1,2004-03-28
Leicester,1,2004-03-28
Liverpool,1,2004-03-28
Bolton,3,2004-03-28
Newcastle,0,2004-03-28
Fulham,1,2004-04-03
Birmingham,1,2004-04-03
Middlesbrough,3,2004-04-03
Bolton,0,2004-04-03
Newcastle,3,2004-04-03
Everton,0,2004-04-03
Tottenham,0,2004-04-03
Chelsea,3,2004-04-03
Wolves,0,2004-04-03
Southampton,3,2004-04-03
Liverpool,3,2004-04-04
Blackburn,0,2004-04-04
Aston Villa,1,2004-04-04
Man City,1,2004-04-04
Leeds,3,2004-04-05
Leicester,0,2004-04-05
Everton,3,2004-04-09
Tottenham,0,2004-04-09
Arsenal,3,2004-04-09
Liverpool,0,2004-04-09
Birmingham,0,2004-04-10
Man Utd,3,2004-04-10
Blackburn,0,2004-04-10
Leeds,3,2004-04-10
Bolton,1,2004-04-10
Aston Villa,1,2004-04-10
Charlton,1,2004-04-10
Portsmouth,1,2004-04-10
Chelsea,1,2004-04-10
Middlesbrough,1,2004-04-10
Leicester,0,2004-04-10
Fulham,3,2004-04-10
Man City,1,2004-04-10
Wolves,1,2004-04-10
Newcastle,1,2004-04-11
Arsenal,1,2004-04-11
Fulham,0,2004-04-12
Blackburn,3,2004-04-12
Aston Villa,3,2004-04-12
Chelsea,0,2004-04-12
Liverpool,0,2004-04-12
Charlton,3,2004-04-12
Middlesbrough,3,2004-04-12
Southampton,0,2004-04-12
Portsmouth,3,2004-04-12
Birmingham,0,2004-04-12
Tottenham,1,2004-04-12
Man City,1,2004-04-12
Wolves,0,2004-04-12
Bolton,3,2004-04-12
Man Utd,3,2004-04-13
Leicester,0,2004-04-13
Leeds,1,2004-04-13
Everton,1,2004-04-13
Arsenal,3,2004-04-16
Leeds,0,2004-04-16
Blackburn,3,2004-04-17
Leicester,0,2004-04-17
Bolton,3,2004-04-17
Tottenham,0,2004-04-17
Charlton,1,2004-04-17
Birmingham,1,2004-04-17
Chelsea,1,2004-04-17
Everton,1,2004-04-17
Liverpool,1,2004-04-17
Fulham,1,2004-04-17
Man City,0,2004-04-17
Southampton,3,2004-04-17
Wolves,3,2004-04-17
Middlesbrough,0,2004-04-17
Portsmouth,3,2004-04-17
Man Utd,0,2004-04-17
Aston Villa,1,2004-04-18
Newcastle,1,2004-04-18
Man Utd,3,2004-04-20
Charlton,0,2004-04-20
Everton,0,2004-04-24
Blackburn,3,2004-04-24
Fulham,3,2004-04-24
Charlton,0,2004-04-24
Leicester,1,2004-04-24
Man City,1,2004-04-24
Man Utd,0,2004-04-24
Liverpool,3,2004-04-24
Middlesbrough,0,2004-04-24
Aston Villa,3,2004-04-24
Southampton,0,2004-04-24
Bolton,3,2004-04-24
Tottenham,1,2004-04-25
Arsenal,1,2004-04-25
Newcastle,3,2004-04-25
Chelsea,0,2004-04-25
Birmingham,1,2004-04-25
Wolves,1,2004-04-25
Leeds,0,2004-04-25
Portsmouth,3,2004-04-25
Blackburn,3,2004-05-01
Man Utd,0,2004-05-01
Charlton,1,2004-05-01
Leicester,1,2004-05-01
Chelsea,3,2004-05-01
Southampton,0,2004-05-01
Man City,3,2004-05-01
Newcastle,0,2004-05-01
Portsmouth,1,2004-05-01
Fulham,1,2004-05-01
Wolves,3,2004-05-01
Everton,0,2004-05-01
Arsenal,1,2004-05-01
Birmingham,1,2004-05-01
Liverpool,3,2004-05-02
Middlesbrough,0,2004-05-02
Aston Villa,3,2004-05-02
Tottenham,0,2004-05-02
Bolton,3,2004-05-02
Leeds,0,2004-05-02
Portsmouth,1,2004-05-04
Arsenal,1,2004-05-04
Birmingham,0,2004-05-08
Liverpool,3,2004-05-08
Everton,0,2004-05-08
Bolton,3,2004-05-08
Leeds,1,2004-05-08
Charlton,1,2004-05-08
Leicester,3,2004-05-08
Portsmouth,0,2004-05-08
Middlesbrough,3,2004-05-08
Man City,0,2004-05-08
Southampton,1,2004-05-08
Aston Villa,1,2004-05-08
Tottenham,3,2004-05-08
Blackburn,0,2004-05-08
Man Utd,1,2004-05-08
Chelsea,1,2004-05-08
Fulham,0,2004-05-09
Arsenal,3,2004-05-09
Newcastle,1,2004-05-09
Wolves,1,2004-05-09
Southampton,1,2004-05-12
Newcastle,1,2004-05-12
Arsenal,3,2004-05-15
Leicester,0,2004-05-15
Aston Villa,0,2004-05-15
Man Utd,3,2004-05-15
Blackburn,1,2004-05-15
Birmingham,1,2004-05-15
Bolton,0,2004-05-15
Fulham,3,2004-05-15
Charlton,3,2004-05-15
Southampton,0,2004-05-15
Chelsea,3,2004-05-15
Leeds,0,2004-05-15
Liverpool,1,2004-05-15
Newcastle,1,2004-05-15
Man City,3,2004-05-15
Everton,0,2004-05-15
Portsmouth,3,2004-05-15
Middlesbrough,0,2004-05-15
Wolves,0,2004-05-15
Tottenham,3,2004-05-15
