team,points,date
Stuttgart,3,2011-02-11
Hertha,0,2011-02-11
FC Koln,0,2011-02-12
Hamburger SV,3,2011-02-12
Augsburg,1,2011-02-12
Nurnberg,1,2011-02-12
Hoffenheim,1,2011-02-17
Mainz,1,2011-02-17
Freiburg,1,2011-02-18
Bayern,1,2011-02-18
Hamburger SV,0,2011-02-18
Bremen,3,2011-02-18
Hertha,0,2011-02-18
Dortmund,3,2011-02-18
Kaiserslautern,0,2011-02-18
Monchengladbach,3,2011-02-18
Leverkusen,3,2011-02-18
Augsburg,0,2011-02-18
Nurnberg,3,2011-02-18
FC Koln,0,2011-02-18
Hannover,3,2011-02-19
Stuttgart,0,2011-02-19
Schalke,3,2011-02-19
Wolfsburg,0,2011-02-19
Monchengladbach,1,2011-02-24
Hamburger SV,1,2011-02-24
Bremen,0,2011-02-25
Nurnberg,3,2011-02-25
Augsburg,3,2011-02-25
Hertha,0,2011-02-25
FC Koln,0,2011-02-25
Leverkusen,3,2011-02-25
Mainz,3,2011-02-25
Kaiserslautern,0,2011-02-25
Stuttgart,3,2011-02-25
Freiburg,0,2011-02-25
Wolfsburg,0,2011-02-25
Hoffenheim,3,2011-02-25
Dortmund,3,2011-02-26
Hannover,0,2011-02-26
Bayern,3,2011-02-26
Schalke,0,2011-02-26
Dortmund,3,2011-03-03
Mainz,0,2011-03-03
Freiburg,3,2011-03-03
Schalke,0,2011-03-03
Hamburger SV,0,2011-03-03
Stuttgart,3,2011-03-03
Hannover,1,2011-03-03
Augsburg,1,2011-03-03
Hertha,3,2011-03-03
Bremen,0,2011-03-03
Kaiserslautern,1,2011-03-03
Wolfsburg,1,2011-03-03
Leverkusen,3,2011-03-03
Bayern,0,2011-03-03
Hoffenheim,1,2011-03-04
FC Koln,1,2011-03-04
Nurnberg,3,2011-03-04
Monchengladbach,0,2011-03-04
Stuttgart,1,2011-03-09
Kaiserslautern,1,2011-03-09
Augsburg,1,2011-03-10
Dortmund,1,2011-03-10
Bayern,3,2011-03-10
Hoffenheim,0,2011-03-10
FC Koln,3,2011-03-10
Hertha,0,2011-03-10
Mainz,3,2011-03-10
Nurnberg,0,2011-03-10
Monchengladbach,1,2011-03-10
Freiburg,1,2011-03-10
Wolfsburg,3,2011-03-10
Leverkusen,0,2011-03-10
Schalke,3,2011-03-11
Hamburger SV,0,2011-03-11
Bremen,3,2011-03-11
Hannover,0,2011-03-11
Hoffenheim,0,2011-03-16
Stuttgart,3,2011-03-16
Hertha,0,2011-03-17
Bayern,3,2011-03-17
Augsburg,3,2011-03-17
Mainz,0,2011-03-17
Dortmund,3,2011-03-17
Bremen,0,2011-03-17
Hamburger SV,0,2011-03-17
Freiburg,3,2011-03-17
Leverkusen,0,2011-03-17
Monchengladbach,3,2011-03-17
Nurnberg,0,2011-03-17
Wolfsburg,3,2011-03-17
Hannover,3,2011-03-18
FC Koln,0,2011-03-18
Kaiserslautern,0,2011-03-18
Schalke,3,2011-03-18
Wolfsburg,3,2011-03-23
Hamburger SV,0,2011-03-23
Schalke,3,2011-03-24
Leverkusen,0,2011-03-24
Bayern,3,2011-03-24
Hannover,0,2011-03-24
Bremen,1,2011-03-24
Augsburg,1,2011-03-24
Freiburg,3,2011-03-24
Kaiserslautern,0,2011-03-24
Mainz,0,2011-03-24
Hertha,3,2011-03-24
Monchengladbach,0,2011-03-24
Hoffenheim,3,2011-03-24
FC Koln,0,2011-03-25
Dortmund,3,2011-03-25
Stuttgart,3,2011-03-25
Nurnberg,0,2011-03-25
Dortmund,1,2011-03-30
Stuttgart,1,2011-03-30
Hertha,0,2011-03-31
Wolfsburg,3,2011-03-31
Augsburg,3,2011-03-31
FC Koln,0,2011-03-31
Bremen,0,2011-03-31
Mainz,3,2011-03-31
Kaiserslautern,0,2011-03-31
Hamburger SV,3,2011-03-31
Leverkusen,0,2011-03-31
Freiburg,3,2011-03-31
Nurnberg,0,2011-03-31
Bayern,3,2011-03-31
Hoffenheim,1,2011-04-01
Schalke,1,2011-04-01
Hannover,3,2011-04-01
Monchengladbach,0,2011-04-01
Monchengladbach,1,2011-04-07
Hertha,1,2011-04-07
Bayern,3,2011-04-07
Augsburg,0,2011-04-07
FC Koln,1,2011-04-07
Bremen,1,2011-04-07
Freiburg,1,2011-04-07
Nurnberg,1,2011-04-07
Kaiserslautern,0,2011-04-07
Hoffenheim,3,2011-04-07
Stuttgart,3,2011-04-07
Mainz,0,2011-04-07
Wolfsburg,0,2011-04-07
Dortmund,3,2011-04-07
Hamburger SV,1,2011-04-08
Leverkusen,1,2011-04-08
Schalke,3,2011-04-08
Hannover,0,2011-04-08
Augsburg,0,2011-04-10
Stuttgart,3,2011-04-10
Bremen,1,2011-04-10
Monchengladbach,1,2011-04-10
Hertha,0,2011-04-10
Freiburg,3,2011-04-10
Mainz,3,2011-04-10
FC Koln,0,2011-04-10
Dortmund,3,2011-04-11
Bayern,0,2011-04-11
Hannover,3,2011-04-11
Wolfsburg,0,2011-04-11
Hoffenheim,3,2011-04-11
Hamburger SV,0,2011-04-11
Leverkusen,3,2011-04-11
Kaiserslautern,0,2011-04-11
Nurnberg,3,2011-04-11
Schalke,0,2011-04-11
Stuttgart,3,2011-04-13
Bremen,0,2011-04-13
Bayern,1,2011-04-14
Mainz,1,2011-04-14
Hamburger SV,3,2011-04-14
Hannover,0,2011-04-14
Kaiserslautern,0,2011-04-14
Nurnberg,3,2011-04-14
Leverkusen,1,2011-04-14
Hertha,1,2011-04-14
Schalke,0,2011-04-14
Dortmund,3,2011-04-14
Wolfsburg,0,2011-04-14
Augsburg,3,2011-04-14
Freiburg,1,2011-04-15
Hoffenheim,1,2011-04-15
Monchengladbach,3,2011-04-15
FC Koln,0,2011-04-15
Mainz,1,2011-04-20
Wolfsburg,1,2011-04-20
Dortmund,3,2011-04-21
Monchengladbach,0,2011-04-21
Bremen,0,2011-04-21
Bayern,3,2011-04-21
FC Koln,1,2011-04-21
Stuttgart,1,2011-04-21
Hertha,0,2011-04-21
Kaiserslautern,3,2011-04-21
Hoffenheim,0,2011-04-21
Leverkusen,3,2011-04-21
Nurnberg,1,2011-04-21
Hamburger SV,1,2011-04-21
Hannover,1,2011-04-22
Freiburg,1,2011-04-22
Augsburg,1,2011-04-22
Schalke,1,2011-04-22
Bayern,3,2011-04-28
Stuttgart,0,2011-04-28
Freiburg,3,2011-04-28
FC Koln,0,2011-04-28
Hamburger SV,1,2011-04-28
Mainz,1,2011-04-28
Hoffenheim,0,2011-04-28
Nurnberg,3,2011-04-28
Kaiserslautern,0,2011-04-28
Dortmund,3,2011-04-28
Leverkusen,3,2011-04-28
Hannover,0,2011-04-28
Monchengladbach,1,2011-04-28
Augsburg,1,2011-04-28
Schalke,3,2011-04-28
Hertha,0,2011-04-28
Wolfsburg,3,2011-04-28
Bremen,0,2011-04-28
Augsburg,3,2011-05-05
Hamburger SV,0,2011-05-05
Bremen,0,2011-05-05
Schalke,3,2011-05-05
Dortmund,3,2011-05-05
Freiburg,0,2011-05-05
FC Koln,0,2011-05-05
Bayern,3,2011-05-05
Hannover,3,2011-05-05
Kaiserslautern,0,2011-05-05
Hertha,3,2011-05-05
Hoffenheim,0,2011-05-05
Mainz,0,2011-05-05
Monchengladbach,3,2011-05-05
Nurnberg,0,2011-05-05
Leverkusen,3,2011-05-05
Stuttgart,3,2011-05-05
Wolfsburg,0,2011-05-05
Dortmund,3,2012-08-05
Hamburger SV,0,2012-08-05
Hertha,0,2012-08-06
Nurnberg,3,2012-08-06
Augsburg,1,2012-08-06
Freiburg,1,2012-08-06
Bremen,3,2012-08-06
Kaiserslautern,0,2012-08-06
FC Koln,0,2012-08-06
Wolfsburg,3,2012-08-06
Hannover,3,2012-08-06
Hoffenheim,0,2012-08-06
Stuttgart,3,2012-08-06
Schalke,0,2012-08-06
Bayern,0,2012-08-07
Monchengladbach,3,2012-08-07
Mainz,3,2012-08-07
Leverkusen,0,2012-08-07
Monchengladbach,1,2012-08-13
Stuttgart,1,2012-08-13
Freiburg,0,2012-08-13
Mainz,3,2012-08-13
Hamburger SV,1,2012-08-13
Hertha,1,2012-08-13
Hoffenheim,3,2012-08-13
Dortmund,0,2012-08-13
Nurnberg,0,2012-08-13
Hannover,3,2012-08-13
Schalke,3,2012-08-13
FC Koln,0,2012-08-13
Wolfsburg,0,2012-08-13
Bayern,3,2012-08-13
Leverkusen,3,2012-08-14
Bremen,0,2012-08-14
Kaiserslautern,1,2012-08-14
Augsburg,1,2012-08-14
Monchengladbach,3,2012-08-19
Wolfsburg,0,2012-08-19
FC Koln,1,2012-08-20
Kaiserslautern,1,2012-08-20
Augsburg,0,2012-08-20
Hoffenheim,3,2012-08-20
Bayern,3,2012-08-20
Hamburger SV,0,2012-08-20
Bremen,3,2012-08-20
Freiburg,0,2012-08-20
Dortmund,3,2012-08-20
Nurnberg,0,2012-08-20
Stuttgart,0,2012-08-20
Leverkusen,3,2012-08-20
Hannover,1,2012-08-21
Hertha,1,2012-08-21
Mainz,0,2012-08-21
Schalke,3,2012-08-21
Hertha,3,2012-08-26
Stuttgart,0,2012-08-26
Leverkusen,1,2012-08-27
Dortmund,1,2012-08-27
Freiburg,3,2012-08-27
Wolfsburg,0,2012-08-27
Hamburger SV,0,2012-08-27
FC Koln,3,2012-08-27
Hoffenheim,0,2012-08-27
Bremen,3,2012-08-27
Kaiserslautern,0,2012-08-27
Bayern,3,2012-08-27
Nurnberg,3,2012-08-27
Augsburg,0,2012-08-27
Schalke,3,2012-08-28
Monchengladbach,0,2012-08-28
Hannover,1,2012-08-28
Mainz,1,2012-08-28
Augsburg,0,2012-09-09
Leverkusen,3,2012-09-09
Bremen,3,2012-09-10
Hamburger SV,0,2012-09-10
Bayern,3,2012-09-10
Freiburg,0,2012-09-10
Dortmund,0,2012-09-10
Hertha,3,2012-09-10
Mainz,0,2012-09-10
Hoffenheim,3,2012-09-10
Monchengladbach,3,2012-09-10
Kaiserslautern,0,2012-09-10
Stuttgart,3,2012-09-10
Hannover,0,2012-09-10
Wolfsburg,3,2012-09-11
Schalke,0,2012-09-11
FC Koln,0,2012-09-11
Nurnberg,3,2012-09-11
Freiburg,0,2012-09-16
Stuttgart,3,2012-09-16
Kaiserslautern,3,2012-09-17
Mainz,0,2012-09-17
Hamburger SV,0,2012-09-17
Monchengladbach,3,2012-09-17
Hertha,1,2012-09-17
Augsburg,1,2012-09-17
Hoffenheim,3,2012-09-17
Wolfsburg,0,2012-09-17
Leverkusen,0,2012-09-17
FC Koln,3,2012-09-17
Nurnberg,1,2012-09-17
Bremen,1,2012-09-17
Schalke,0,2012-09-18
Bayern,3,2012-09-18
Hannover,3,2012-09-18
Dortmund,0,2012-09-18
Stuttgart,0,2012-09-23
Hamburger SV,3,2012-09-23
Bayern,3,2012-09-24
Leverkusen,0,2012-09-24
Augsburg,1,2012-09-24
Hannover,1,2012-09-24
Mainz,0,2012-09-24
Dortmund,3,2012-09-24
Monchengladbach,3,2012-09-24
Nurnberg,0,2012-09-24
Schalke,3,2012-09-24
Freiburg,0,2012-09-24
Wolfsburg,3,2012-09-24
Kaiserslautern,0,2012-09-24
Bremen,3,2012-09-25
Hertha,0,2012-09-25
FC Koln,3,2012-09-25
Hoffenheim,0,2012-09-25
Kaiserslautern,0,2012-09-30
Stuttgart,3,2012-09-30
Hertha,3,2012-10-01
FC Koln,0,2012-10-01
Dortmund,3,2012-10-01
Augsburg,0,2012-10-01
Freiburg,3,2012-10-01
Monchengladbach,0,2012-10-01
Hoffenheim,1,2012-10-01
Bayern,1,2012-10-01
Leverkusen,3,2012-10-01
Wolfsburg,0,2012-10-01
Nurnberg,1,2012-10-01
Mainz,1,2012-10-01
Hamburger SV,0,2012-10-02
Schalke,3,2012-10-02
Hannover,3,2012-10-02
Bremen,0,2012-10-02
Bremen,0,2012-10-14
Dortmund,3,2012-10-14
Schalke,0,2012-10-15
Kaiserslautern,3,2012-10-15
Bayern,3,2012-10-15
Hertha,0,2012-10-15
Mainz,0,2012-10-15
Augsburg,3,2012-10-15
Monchengladbach,1,2012-10-15
Leverkusen,1,2012-10-15
Stuttgart,3,2012-10-15
Hoffenheim,0,2012-10-15
Wolfsburg,3,2012-10-15
Nurnberg,0,2012-10-15
FC Koln,3,2012-10-16
Hannover,0,2012-10-16
Freiburg,0,2012-10-16
Hamburger SV,3,2012-10-16
Augsburg,1,2012-10-21
Bremen,1,2012-10-21
Hamburger SV,1,2012-10-22
Wolfsburg,1,2012-10-22
Dortmund,3,2012-10-22
FC Koln,0,2012-10-22
Hertha,1,2012-10-22
Mainz,1,2012-10-22
Hoffenheim,3,2012-10-22
Monchengladbach,0,2012-10-22
Kaiserslautern,3,2012-10-22
Freiburg,0,2012-10-22
Nurnberg,1,2012-10-22
Stuttgart,1,2012-10-22
Hannover,3,2012-10-23
Bayern,0,2012-10-23
Leverkusen,0,2012-10-23
Schalke,3,2012-10-23
Freiburg,0,2012-10-28
Leverkusen,3,2012-10-28
Mainz,0,2012-10-29
Bremen,3,2012-10-29
Bayern,3,2012-10-29
Nurnberg,0,2012-10-29
Monchengladbach,3,2012-10-29
Hannover,0,2012-10-29
Schalke,3,2012-10-29
Hoffenheim,0,2012-10-29
Stuttgart,1,2012-10-29
Dortmund,1,2012-10-29
Wolfsburg,0,2012-10-29
Hertha,3,2012-10-29
Hamburger SV,1,2012-10-30
Kaiserslautern,1,2012-10-30
FC Koln,3,2012-10-30
Augsburg,0,2012-10-30
Mainz,3,2012-11-04
Stuttgart,0,2012-11-04
Leverkusen,1,2012-11-05
Hamburger SV,1,2012-11-05
Bremen,3,2012-11-05
FC Koln,0,2012-11-05
Dortmund,3,2012-11-05
Wolfsburg,0,2012-11-05
Hertha,0,2012-11-05
Monchengladbach,3,2012-11-05
Hoffenheim,1,2012-11-05
Kaiserslautern,1,2012-11-05
Nurnberg,0,2012-11-05
Freiburg,3,2012-11-05
Augsburg,0,2012-11-06
Bayern,3,2012-11-06
Hannover,1,2012-11-06
Schalke,1,2012-11-06
Kaiserslautern,0,2012-11-18
Leverkusen,3,2012-11-18
Bayern,0,2012-11-19
Dortmund,3,2012-11-19
Freiburg,1,2012-11-19
Hertha,1,2012-11-19
Monchengladbach,3,2012-11-19
Bremen,0,2012-11-19
Schalke,3,2012-11-19
Nurnberg,0,2012-11-19
Wolfsburg,3,2012-11-19
Hannover,0,2012-11-19
Hamburger SV,3,2012-11-20
Hoffenheim,0,2012-11-20
Stuttgart,3,2012-11-20
Augsburg,0,2012-11-20
FC Koln,0,2012-11-25
Monchengladbach,3,2012-11-25
Hannover,1,2012-11-26
Hamburger SV,1,2012-11-26
Augsburg,3,2012-11-26
Wolfsburg,0,2012-11-26
Dortmund,3,2012-11-26
Schalke,0,2012-11-26
Hertha,1,2012-11-26
Leverkusen,1,2012-11-26
Hoffenheim,1,2012-11-26
Freiburg,1,2012-11-26
Nurnberg,3,2012-11-26
Kaiserslautern,0,2012-11-26
Mainz,3,2012-11-27
Bayern,0,2012-11-27
Bremen,3,2012-11-27
Stuttgart,0,2012-11-27
Leverkusen,3,2012-12-02
Hoffenheim,0,2012-12-02
Stuttgart,1,2012-12-03
FC Koln,1,2012-12-03
Bayern,3,2012-12-03
Bremen,0,2012-12-03
Freiburg,1,2012-12-03
Hannover,1,2012-12-03
Kaiserslautern,1,2012-12-03
Hertha,1,2012-12-03
Monchengladbach,1,2012-12-03
Dortmund,1,2012-12-03
Wolfsburg,1,2012-12-03
Mainz,1,2012-12-03
Schalke,3,2012-12-04
Augsburg,0,2012-12-04
Hamburger SV,3,2012-12-04
Nurnberg,0,2012-12-04
Hertha,0,2012-12-09
Schalke,3,2012-12-09
Hannover,1,2012-12-10
Leverkusen,1,2012-12-10
Augsburg,3,2012-12-10
Monchengladbach,0,2012-12-10
Bremen,3,2012-12-10
Wolfsburg,0,2012-12-10
FC Koln,3,2012-12-10
Freiburg,0,2012-12-10
Mainz,1,2012-12-10
Hamburger SV,1,2012-12-10
Nurnberg,0,2012-12-10
Hoffenheim,3,2012-12-10
Stuttgart,0,2012-12-11
Bayern,3,2012-12-11
Dortmund,1,2012-12-11
Kaiserslautern,1,2012-12-11
FC Koln,1,2012-12-13
Mainz,1,2012-12-13
Bayern,3,2012-12-16
FC Koln,0,2012-12-16
Schalke,3,2012-12-17
Bremen,0,2012-12-17
Freiburg,0,2012-12-17
Dortmund,3,2012-12-17
Hamburger SV,1,2012-12-17
Augsburg,1,2012-12-17
Hoffenheim,1,2012-12-17
Hertha,1,2012-12-17
Leverkusen,0,2012-12-17
Nurnberg,3,2012-12-17
Wolfsburg,3,2012-12-17
Stuttgart,0,2012-12-17
Monchengladbach,3,2012-12-18
Mainz,0,2012-12-18
Kaiserslautern,1,2012-12-18
Hannover,1,2012-12-18
