team,points,date
Leverkusen,1,2008-08-31
Bremen,3,2008-09-01
Frankfurt,0,2008-09-01
Cottbus,1,2008-09-01
Nurnberg,1,2008-09-01
Duisburg,3,2008-09-01
Bielefeld,0,2008-09-01
Hannover,3,2008-09-01
Bochum,0,2008-09-01
Hertha,3,2008-09-01
Wolfsburg,0,2008-09-01
Rostock,0,2008-09-01
Dortmund,3,2008-09-01
Hamburger SV,1,2008-09-02
Bayern,1,2008-09-02
Karlsruher,3,2008-09-02
Stuttgart,0,2008-09-02
Dortmund,3,2008-09-14
Bremen,0,2008-09-14
Bayern,1,2008-09-15
Schalke,1,2008-09-15
Bielefeld,3,2008-09-15
Rostock,0,2008-09-15
Frankfurt,3,2008-09-15
Hamburger SV,0,2008-09-15
Leverkusen,3,2008-09-15
Bochum,0,2008-09-15
Nurnberg,1,2008-09-15
Hannover,1,2008-09-15
Stuttgart,3,2008-09-15
Cottbus,0,2008-09-15
Duisburg,0,2008-09-16
Hertha,3,2008-09-16
Wolfsburg,0,2008-09-16
Karlsruher,3,2008-09-16
Bochum,1,2008-09-21
Frankfurt,1,2008-09-21
Bremen,3,2008-09-22
Stuttgart,0,2008-09-22
Cottbus,0,2008-09-22
Wolfsburg,3,2008-09-22
Hamburger SV,3,2008-09-22
Nurnberg,0,2008-09-22
Hertha,3,2008-09-22
Dortmund,0,2008-09-22
Rostock,3,2008-09-22
Duisburg,0,2008-09-22
Schalke,3,2008-09-22
Bielefeld,0,2008-09-22
Hannover,0,2008-09-23
Leverkusen,3,2008-09-23
Karlsruher,0,2008-09-23
Bayern,3,2008-09-23
Dortmund,0,2008-09-25
Hamburger SV,3,2008-09-25
Duisburg,0,2008-09-25
Schalke,3,2008-09-25
Hertha,0,2008-09-25
Rostock,3,2008-09-25
Wolfsburg,1,2008-09-25
Bremen,1,2008-09-25
Bayern,3,2008-09-26
Cottbus,0,2008-09-26
Bielefeld,0,2008-09-26
Hannover,3,2008-09-26
Frankfurt,0,2008-09-26
Karlsruher,3,2008-09-26
Nurnberg,0,2008-09-26
Leverkusen,3,2008-09-26
Stuttgart,3,2008-09-26
Bochum,0,2008-09-26
Schalke,3,2008-09-28
Hertha,0,2008-09-28
Bochum,1,2008-09-29
Nurnberg,1,2008-09-29
Bremen,3,2008-09-29
Bielefeld,0,2008-09-29
Hamburger SV,1,2008-09-29
Wolfsburg,1,2008-09-29
Karlsruher,3,2008-09-29
Dortmund,0,2008-09-29
Leverkusen,0,2008-09-29
Bayern,3,2008-09-29
Rostock,3,2008-09-29
Stuttgart,0,2008-09-29
Cottbus,1,2008-09-30
Frankfurt,1,2008-09-30
Hannover,3,2008-09-30
Duisburg,0,2008-09-30
Dortmund,3,2008-10-05
Bochum,0,2008-10-05
Bielefeld,0,2008-10-06
Hamburger SV,3,2008-10-06
Duisburg,0,2008-10-06
Bremen,3,2008-10-06
Hertha,1,2008-10-06
Cottbus,1,2008-10-06
Schalke,0,2008-10-06
Karlsruher,3,2008-10-06
Stuttgart,0,2008-10-06
Hannover,3,2008-10-06
Wolfsburg,3,2008-10-06
Rostock,0,2008-10-06
Bayern,3,2008-10-07
Nurnberg,0,2008-10-07
Frankfurt,3,2008-10-07
Leverkusen,0,2008-10-07
Cottbus,0,2008-10-19
Duisburg,3,2008-10-19
Bochum,0,2008-10-20
Bayern,3,2008-10-20
Bremen,3,2008-10-20
Hertha,0,2008-10-20
Hamburger SV,3,2008-10-20
Stuttgart,0,2008-10-20
Leverkusen,1,2008-10-20
Dortmund,1,2008-10-20
Nurnberg,3,2008-10-20
Frankfurt,0,2008-10-20
Rostock,1,2008-10-20
Schalke,1,2008-10-20
Hannover,1,2008-10-21
Wolfsburg,1,2008-10-21
Karlsruher,1,2008-10-21
Bielefeld,1,2008-10-21
Frankfurt,1,2008-10-26
Hannover,1,2008-10-26
Bielefeld,1,2008-10-27
Cottbus,1,2008-10-27
Hertha,3,2008-10-27
Bochum,0,2008-10-27
Rostock,1,2008-10-27
Karlsruher,1,2008-10-27
Schalke,1,2008-10-27
Bremen,1,2008-10-27
Stuttgart,3,2008-10-27
Leverkusen,0,2008-10-27
Wolfsburg,3,2008-10-27
Nurnberg,0,2008-10-27
Dortmund,1,2008-10-28
Bayern,1,2008-10-28
Duisburg,0,2008-10-28
Hamburger SV,3,2008-10-28
Cottbus,3,2008-11-02
Schalke,0,2008-11-02
Bayern,1,2008-11-03
Frankfurt,1,2008-11-03
Bremen,3,2008-11-03
Rostock,0,2008-11-03
Hamburger SV,3,2008-11-03
Hertha,0,2008-11-03
Hannover,3,2008-11-03
Dortmund,0,2008-11-03
Leverkusen,3,2008-11-03
Bielefeld,0,2008-11-03
Nurnberg,0,2008-11-03
Stuttgart,3,2008-11-03
Bochum,3,2008-11-04
Wolfsburg,0,2008-11-04
Karlsruher,3,2008-11-04
Duisburg,0,2008-11-04
Duisburg,0,2008-11-09
Bochum,3,2008-11-09
Bremen,3,2008-11-10
Karlsruher,0,2008-11-10
Dortmund,1,2008-11-10
Frankfurt,1,2008-11-10
Hertha,3,2008-11-10
Hannover,0,2008-11-10
Rostock,3,2008-11-10
Cottbus,0,2008-11-10
Schalke,1,2008-11-10
Hamburger SV,1,2008-11-10
Stuttgart,3,2008-11-10
Bayern,0,2008-11-10
Bielefeld,3,2008-11-11
Nurnberg,0,2008-11-11
Wolfsburg,0,2008-11-11
Leverkusen,3,2008-11-11
Karlsruher,3,2008-11-23
Hertha,0,2008-11-23
Bayern,3,2008-11-24
Wolfsburg,0,2008-11-24
Bochum,3,2008-11-24
Bielefeld,0,2008-11-24
Cottbus,0,2008-11-24
Bremen,3,2008-11-24
Frankfurt,0,2008-11-24
Stuttgart,3,2008-11-24
Hannover,0,2008-11-24
Schalke,3,2008-11-24
Leverkusen,3,2008-11-24
Duisburg,0,2008-11-24
Hamburger SV,3,2008-11-25
Rostock,0,2008-11-25
Nurnberg,3,2008-11-25
Dortmund,0,2008-11-25
Rostock,0,2008-11-30
Hannover,3,2008-11-30
Bremen,3,2008-12-01
Hamburger SV,0,2008-12-01
Cottbus,3,2008-12-01
Karlsruher,0,2008-12-01
Hertha,0,2008-12-01
Leverkusen,3,2008-12-01
Schalke,3,2008-12-01
Bochum,0,2008-12-01
Stuttgart,0,2008-12-01
Dortmund,3,2008-12-01
Wolfsburg,1,2008-12-01
Frankfurt,1,2008-12-01
Bielefeld,0,2008-12-02
Bayern,3,2008-12-02
Duisburg,3,2008-12-02
Nurnberg,0,2008-12-02
Dortmund,3,2008-12-07
Bielefeld,0,2008-12-07
Bayern,1,2008-12-08
Duisburg,1,2008-12-08
Bochum,1,2008-12-08
Karlsruher,1,2008-12-08
Frankfurt,1,2008-12-08
Schalke,1,2008-12-08
Hamburger SV,1,2008-12-08
Cottbus,1,2008-12-08
Hannover,3,2008-12-08
Bremen,0,2008-12-08
Stuttgart,3,2008-12-08
Wolfsburg,0,2008-12-08
Leverkusen,3,2008-12-09
Rostock,0,2008-12-09
Nurnberg,3,2008-12-09
Hertha,0,2008-12-09
Cottbus,3,2008-12-14
Hannover,0,2008-12-14
Bielefeld,3,2008-12-15
Stuttgart,0,2008-12-15
Bremen,3,2008-12-15
Leverkusen,0,2008-12-15
Hertha,1,2008-12-15
Bayern,1,2008-12-15
Karlsruher,1,2008-12-15
Hamburger SV,1,2008-12-15
Schalke,3,2008-12-15
Nurnberg,0,2008-12-15
Wolfsburg,3,2008-12-15
Dortmund,0,2008-12-15
Duisburg,0,2008-12-16
Frankfurt,3,2008-12-16
Rostock,3,2008-12-16
Bochum,0,2008-12-16
