team,points,date
FC Koln,1,2005-03-25
Frankfurt,1,2005-03-25
Hamburger SV,0,2005-03-25
Dortmund,3,2005-03-25
Mainz,1,2005-03-25
Hertha,1,2005-03-25
Schalke,1,2005-03-25
Wolfsburg,1,2005-03-25
Stuttgart,0,2005-03-25
Leverkusen,3,2005-03-25
Bielefeld,1,2005-03-26
Nurnberg,1,2005-03-26
Kaiserslautern,3,2005-03-26
Monchengladbach,0,2005-03-26
Bayern,1,2005-04-01
FC Koln,1,2005-04-01
Frankfurt,0,2005-04-01
Bremen,3,2005-04-01
Hertha,3,2005-04-01
Stuttgart,0,2005-04-01
Leverkusen,3,2005-04-01
Kaiserslautern,0,2005-04-01
Monchengladbach,3,2005-04-01
Dortmund,0,2005-04-01
Nurnberg,3,2005-04-01
Mainz,0,2005-04-01
Wolfsburg,1,2005-04-01
Duisburg,1,2005-04-01
Hannover,0,2005-04-02
Bielefeld,3,2005-04-02
Schalke,0,2005-04-02
Hamburger SV,3,2005-04-02
Bielefeld,3,2005-04-08
Frankfurt,0,2005-04-08
Bremen,3,2005-04-08
Bayern,0,2005-04-08
Dortmund,0,2005-04-08
Leverkusen,3,2005-04-08
FC Koln,3,2005-04-08
Wolfsburg,0,2005-04-08
Kaiserslautern,0,2005-04-08
Hertha,3,2005-04-08
Mainz,1,2005-04-08
Hannover,1,2005-04-08
Stuttgart,3,2005-04-08
Nurnberg,0,2005-04-08
Duisburg,1,2005-04-09
Schalke,1,2005-04-09
Hamburger SV,3,2005-04-09
Monchengladbach,0,2005-04-09
Bayern,3,2005-04-15
Bielefeld,0,2005-04-15
Duisburg,0,2005-04-15
Hamburger SV,3,2005-04-15
Frankfurt,1,2005-04-15
Mainz,1,2005-04-15
Hertha,1,2005-04-15
Dortmund,1,2005-04-15
Leverkusen,3,2005-04-15
Monchengladbach,0,2005-04-15
Schalke,1,2005-04-15
FC Koln,1,2005-04-15
Wolfsburg,1,2005-04-15
Bremen,1,2005-04-15
Hannover,1,2005-04-16
Stuttgart,1,2005-04-16
Nurnberg,3,2005-04-16
Kaiserslautern,0,2005-04-16
Bielefeld,0,2005-04-22
Wolfsburg,3,2005-04-22
Dortmund,3,2005-04-22
Nurnberg,0,2005-04-22
FC Koln,3,2005-04-22
Duisburg,0,2005-04-22
Hamburger SV,0,2005-04-22
Leverkusen,3,2005-04-22
Kaiserslautern,3,2005-04-22
Hannover,0,2005-04-22
Monchengladbach,1,2005-04-22
Hertha,1,2005-04-22
Stuttgart,0,2005-04-22
Frankfurt,3,2005-04-22
Bremen,1,2005-04-23
Schalke,1,2005-04-23
Mainz,1,2005-04-23
Bayern,1,2005-04-23
FC Koln,0,2005-05-02
Hamburger SV,3,2005-05-02
Hannover,0,2005-05-02
Dortmund,3,2005-05-02
Hertha,0,2005-05-02
Leverkusen,3,2005-05-02
Nurnberg,3,2005-05-02
Monchengladbach,0,2005-05-02
Bayern,3,2005-05-03
Stuttgart,0,2005-05-03
Duisburg,0,2005-05-03
Bremen,3,2005-05-03
Frankfurt,1,2005-05-03
Kaiserslautern,1,2005-05-03
Schalke,3,2005-05-03
Bielefeld,0,2005-05-03
Wolfsburg,0,2005-05-03
Mainz,3,2005-05-03
Bielefeld,0,2005-05-06
Duisburg,3,2005-05-06
Bremen,3,2005-05-06
FC Koln,0,2005-05-06
Dortmund,1,2005-05-06
Frankfurt,1,2005-05-06
Hertha,3,2005-05-06
Hamburger SV,0,2005-05-06
Kaiserslautern,1,2005-05-06
Bayern,1,2005-05-06
Leverkusen,1,2005-05-06
Nurnberg,1,2005-05-06
Mainz,3,2005-05-06
Schalke,0,2005-05-06
Monchengladbach,1,2005-05-06
Hannover,1,2005-05-06
Stuttgart,3,2005-05-06
Wolfsburg,0,2005-05-06
Bayern,1,2005-05-13
Dortmund,1,2005-05-13
Duisburg,1,2005-05-13
Mainz,1,2005-05-13
FC Koln,3,2005-05-13
Bielefeld,0,2005-05-13
Frankfurt,0,2005-05-13
Monchengladbach,3,2005-05-13
Hamburger SV,0,2005-05-13
Bremen,3,2005-05-13
Hannover,1,2005-05-13
Leverkusen,1,2005-05-13
Nurnberg,3,2005-05-13
Hertha,0,2005-05-13
Schalke,3,2005-05-13
Stuttgart,0,2005-05-13
Wolfsburg,1,2005-05-13
Kaiserslautern,1,2005-05-13
Bayern,3,2006-08-05
Monchengladbach,0,2006-08-05
Bremen,3,2006-08-06
Bielefeld,0,2006-08-06
Duisburg,1,2006-08-06
Stuttgart,1,2006-08-06
FC Koln,3,2006-08-06
Mainz,0,2006-08-06
Hamburger SV,3,2006-08-06
Nurnberg,0,2006-08-06
Hannover,1,2006-08-06
Hertha,1,2006-08-06
Wolfsburg,1,2006-08-06
Dortmund,1,2006-08-06
Frankfurt,0,2006-08-07
Leverkusen,3,2006-08-07
Schalke,3,2006-08-07
Kaiserslautern,0,2006-08-07
Bielefeld,0,2006-08-13
Hamburger SV,3,2006-08-13
Dortmund,0,2006-08-13
Schalke,3,2006-08-13
Hertha,3,2006-08-13
Frankfurt,0,2006-08-13
Kaiserslautern,3,2006-08-13
Duisburg,0,2006-08-13
Leverkusen,0,2006-08-13
Bayern,3,2006-08-13
Monchengladbach,1,2006-08-13
Wolfsburg,1,2006-08-13
Nurnberg,1,2006-08-13
Hannover,1,2006-08-13
Mainz,0,2006-08-14
Bremen,3,2006-08-14
Stuttgart,0,2006-08-14
FC Koln,3,2006-08-14
Bayern,3,2006-08-27
Hertha,0,2006-08-27
Bremen,1,2006-08-27
Stuttgart,1,2006-08-27
FC Koln,0,2006-08-27
Kaiserslautern,3,2006-08-27
Frankfurt,3,2006-08-27
Nurnberg,0,2006-08-27
Hamburger SV,1,2006-08-27
Hannover,1,2006-08-27
Schalke,1,2006-08-27
Monchengladbach,1,2006-08-27
Wolfsburg,3,2006-08-27
Leverkusen,0,2006-08-27
Bielefeld,3,2006-08-28
Mainz,0,2006-08-28
Duisburg,1,2006-08-28
Dortmund,1,2006-08-28
Hannover,3,2006-09-10
Frankfurt,0,2006-09-10
Kaiserslautern,0,2006-09-10
Bremen,3,2006-09-10
Leverkusen,1,2006-09-10
Schalke,1,2006-09-10
Mainz,0,2006-09-10
Hamburger SV,3,2006-09-10
Monchengladbach,3,2006-09-10
Duisburg,0,2006-09-10
Nurnberg,0,2006-09-10
Bayern,3,2006-09-10
Stuttgart,1,2006-09-10
Bielefeld,1,2006-09-10
Dortmund,3,2006-09-11
FC Koln,0,2006-09-11
Hertha,3,2006-09-11
Wolfsburg,0,2006-09-11
Bayern,3,2006-09-17
Hannover,0,2006-09-17
Bielefeld,1,2006-09-17
Kaiserslautern,1,2006-09-17
Bremen,3,2006-09-17
Dortmund,0,2006-09-17
FC Koln,3,2006-09-17
Monchengladbach,0,2006-09-17
Hamburger SV,1,2006-09-17
Frankfurt,1,2006-09-17
Mainz,0,2006-09-17
Stuttgart,3,2006-09-17
Wolfsburg,1,2006-09-17
Nurnberg,1,2006-09-17
Duisburg,0,2006-09-18
Leverkusen,3,2006-09-18
Schalke,1,2006-09-18
Hertha,1,2006-09-18
Dortmund,3,2006-09-20
Bielefeld,0,2006-09-20
Frankfurt,0,2006-09-20
Bayern,3,2006-09-20
Hannover,0,2006-09-20
Wolfsburg,3,2006-09-20
Monchengladbach,3,2006-09-20
Bremen,0,2006-09-20
Hertha,3,2006-09-21
Duisburg,0,2006-09-21
Kaiserslautern,0,2006-09-21
Mainz,3,2006-09-21
Leverkusen,3,2006-09-21
FC Koln,0,2006-09-21
Nurnberg,1,2006-09-21
Schalke,1,2006-09-21
Stuttgart,0,2006-09-21
Hamburger SV,3,2006-09-21
Bielefeld,0,2006-09-24
Monchengladbach,3,2006-09-24
Bremen,3,2006-09-24
Leverkusen,0,2006-09-24
Duisburg,3,2006-09-24
Nurnberg,0,2006-09-24
Hamburger SV,3,2006-09-24
Bayern,0,2006-09-24
Mainz,1,2006-09-24
Dortmund,1,2006-09-24
Schalke,3,2006-09-24
Hannover,0,2006-09-24
Wolfsburg,3,2006-09-24
Frankfurt,0,2006-09-24
FC Koln,0,2006-09-25
Hertha,3,2006-09-25
Stuttgart,3,2006-09-25
Kaiserslautern,0,2006-09-25
Bayern,3,2006-10-01
Wolfsburg,0,2006-10-01
Frankfurt,0,2006-10-01
Schalke,3,2006-10-01
Hannover,1,2006-10-01
Duisburg,1,2006-10-01
Hertha,0,2006-10-01
Bremen,3,2006-10-01
Leverkusen,1,2006-10-01
Bielefeld,1,2006-10-01
Monchengladbach,3,2006-10-01
Mainz,0,2006-10-01
Nurnberg,3,2006-10-01
FC Koln,0,2006-10-01
Dortmund,1,2006-10-02
Stuttgart,1,2006-10-02
Kaiserslautern,0,2006-10-02
Hamburger SV,3,2006-10-02
Bielefeld,3,2006-10-15
Hertha,0,2006-10-15
Bremen,3,2006-10-15
Nurnberg,0,2006-10-15
Hamburger SV,0,2006-10-15
Wolfsburg,3,2006-10-15
Kaiserslautern,1,2006-10-15
Dortmund,1,2006-10-15
Mainz,3,2006-10-15
Leverkusen,0,2006-10-15
Schalke,1,2006-10-15
Bayern,1,2006-10-15
Stuttgart,1,2006-10-15
Monchengladbach,1,2006-10-15
Duisburg,0,2006-10-16
Frankfurt,3,2006-10-16
FC Koln,0,2006-10-16
Hannover,3,2006-10-16
Bayern,3,2006-10-22
Duisburg,0,2006-10-22
Frankfurt,3,2006-10-22
FC Koln,0,2006-10-22
Hannover,1,2006-10-22
Bremen,1,2006-10-22
Hertha,3,2006-10-22
Mainz,0,2006-10-22
Monchengladbach,3,2006-10-22
Kaiserslautern,0,2006-10-22
Nurnberg,0,2006-10-22
Bielefeld,3,2006-10-22
Wolfsburg,1,2006-10-22
Schalke,1,2006-10-22
Dortmund,1,2006-10-23
Hamburger SV,1,2006-10-23
Leverkusen,1,2006-10-23
Stuttgart,1,2006-10-23
Bremen,3,2006-10-29
Frankfurt,0,2006-10-29
Dortmund,3,2006-10-29
Monchengladbach,0,2006-10-29
Duisburg,3,2006-10-29
Wolfsburg,0,2006-10-29
FC Koln,0,2006-10-29
Bayern,3,2006-10-29
Hamburger SV,3,2006-10-29
Schalke,0,2006-10-29
Kaiserslautern,1,2006-10-29
Leverkusen,1,2006-10-29
Stuttgart,1,2006-10-29
Hertha,1,2006-10-29
Bielefeld,3,2006-10-30
Hannover,0,2006-10-30
Mainz,3,2006-10-30
Nurnberg,0,2006-10-30
Bayern,3,2006-11-05
Bremen,0,2006-11-05
Frankfurt,3,2006-11-05
Bielefeld,0,2006-11-05
Hannover,1,2006-11-05
Mainz,1,2006-11-05
Hertha,3,2006-11-05
Kaiserslautern,0,2006-11-05
Leverkusen,3,2006-11-05
Dortmund,0,2006-11-05
Schalke,3,2006-11-05
Duisburg,0,2006-11-05
Wolfsburg,1,2006-11-05
FC Koln,1,2006-11-05
Monchengladbach,1,2006-11-06
Hamburger SV,1,2006-11-06
Nurnberg,0,2006-11-06
Stuttgart,3,2006-11-06
Bielefeld,0,2006-11-19
Bayern,3,2006-11-19
Bremen,3,2006-11-19
Wolfsburg,0,2006-11-19
Dortmund,3,2006-11-19
Hertha,0,2006-11-19
FC Koln,1,2006-11-19
Schalke,1,2006-11-19
Kaiserslautern,0,2006-11-19
Nurnberg,3,2006-11-19
Mainz,1,2006-11-19
Frankfurt,1,2006-11-19
Monchengladbach,1,2006-11-19
Leverkusen,1,2006-11-19
Hamburger SV,3,2006-11-20
Duisburg,0,2006-11-20
Stuttgart,1,2006-11-20
Hannover,1,2006-11-20
Bayern,3,2006-11-26
Mainz,0,2006-11-26
Hannover,3,2006-11-26
Kaiserslautern,0,2006-11-26
Leverkusen,0,2006-11-26
Hamburger SV,3,2006-11-26
Nurnberg,0,2006-11-26
Dortmund,3,2006-11-26
Schalke,3,2006-11-26
Bremen,0,2006-11-26
Wolfsburg,1,2006-11-26
Bielefeld,1,2006-11-26
Frankfurt,1,2006-11-27
Stuttgart,1,2006-11-27
Hertha,1,2006-11-27
Monchengladbach,1,2006-11-27
Bielefeld,0,2006-12-03
Schalke,3,2006-12-03
Bremen,3,2006-12-03
Duisburg,0,2006-12-03
Dortmund,0,2006-12-03
Hannover,3,2006-12-03
Hamburger SV,3,2006-12-03
FC Koln,0,2006-12-03
Monchengladbach,0,2006-12-03
Nurnberg,3,2006-12-03
Stuttgart,1,2006-12-03
Bayern,1,2006-12-03
Leverkusen,0,2006-12-04
Hertha,3,2006-12-04
Mainz,3,2006-12-04
Wolfsburg,0,2006-12-04
Duisburg,1,2006-12-06
FC Koln,1,2006-12-06
Duisburg,1,2006-12-10
Bielefeld,1,2006-12-10
Frankfurt,3,2006-12-10
Dortmund,0,2006-12-10
Hamburger SV,3,2006-12-10
Hertha,0,2006-12-10
Hannover,1,2006-12-10
Monchengladbach,1,2006-12-10
Nurnberg,1,2006-12-10
Leverkusen,1,2006-12-10
Schalke,3,2006-12-10
Mainz,0,2006-12-10
Wolfsburg,0,2006-12-10
Stuttgart,3,2006-12-10
Bayern,3,2006-12-11
Kaiserslautern,0,2006-12-11
FC Koln,0,2006-12-11
Bremen,3,2006-12-11
Kaiserslautern,0,2006-12-14
Frankfurt,3,2006-12-14
Bielefeld,3,2006-12-17
FC Koln,0,2006-12-17
Dortmund,0,2006-12-17
Bayern,3,2006-12-17
Kaiserslautern,3,2006-12-17
Wolfsburg,0,2006-12-17
Leverkusen,1,2006-12-17
Hannover,1,2006-12-17
Mainz,1,2006-12-17
Duisburg,1,2006-12-17
Monchengladbach,3,2006-12-17
Frankfurt,0,2006-12-17
Stuttgart,3,2006-12-17
Schalke,0,2006-12-17
Bremen,1,2006-12-18
Hamburger SV,1,2006-12-18
Hertha,1,2006-12-18
Nurnberg,1,2006-12-18
