team,points,date
Monchengladbach,0,2008-05-16
Stuttgart,3,2008-05-16
Cottbus,0,2008-05-16
Bayern,3,2008-05-23
Stuttgart,0,2008-05-23
Bielefeld,1,2008-05-23
Hannover,1,2008-05-23
Cottbus,3,2008-05-23
Leverkusen,0,2008-05-23
FC Koln,1,2008-05-23
Bochum,1,2008-05-23
Frankfurt,0,2008-05-23
Hamburger SV,3,2008-05-23
Karlsruher,3,2008-05-23
Hertha,0,2008-05-23
Monchengladbach,1,2008-05-23
Dortmund,1,2008-05-23
Schalke,0,2008-05-23
Hoffenheim,3,2008-05-23
Wolfsburg,3,2008-05-23
Bremen,0,2008-05-23
Bayern,1,2009-08-15
Hamburger SV,1,2009-08-15
Bielefeld,1,2009-08-16
Bremen,1,2009-08-16
Cottbus,0,2009-08-16
Hoffenheim,3,2009-08-16
Karlsruher,3,2009-08-16
Bochum,0,2009-08-16
Leverkusen,0,2009-08-16
Dortmund,3,2009-08-16
Schalke,3,2009-08-16
Hannover,0,2009-08-16
Wolfsburg,3,2009-08-16
FC Koln,0,2009-08-16
Frankfurt,0,2009-08-17
Hertha,3,2009-08-17
Monchengladbach,0,2009-08-17
Stuttgart,3,2009-08-17
Hannover,1,2009-08-22
Cottbus,1,2009-08-22
Bremen,1,2009-08-23
Schalke,1,2009-08-23
Dortmund,1,2009-08-23
Bayern,1,2009-08-23
Hamburger SV,3,2009-08-23
Karlsruher,0,2009-08-23
Hertha,1,2009-08-23
Bielefeld,1,2009-08-23
Hoffenheim,3,2009-08-23
Monchengladbach,0,2009-08-23
Stuttgart,0,2009-08-23
Leverkusen,3,2009-08-23
Bochum,1,2009-08-24
Wolfsburg,1,2009-08-24
FC Koln,1,2009-08-24
Frankfurt,1,2009-08-24
Karlsruher,0,2009-08-29
FC Koln,3,2009-08-29
Bielefeld,0,2009-08-30
Hamburger SV,3,2009-08-30
Cottbus,0,2009-08-30
Dortmund,3,2009-08-30
Leverkusen,3,2009-08-30
Hoffenheim,0,2009-08-30
Monchengladbach,3,2009-08-30
Bremen,0,2009-08-30
Schalke,3,2009-08-30
Bochum,0,2009-08-30
Wolfsburg,1,2009-08-30
Frankfurt,1,2009-08-30
Bayern,3,2009-08-31
Hertha,0,2009-08-31
Stuttgart,3,2009-08-31
Hannover,0,2009-08-31
Bremen,3,2009-09-13
Cottbus,0,2009-09-13
Dortmund,1,2009-09-13
Schalke,1,2009-09-13
FC Koln,0,2009-09-13
Bayern,3,2009-09-13
Hamburger SV,3,2009-09-13
Leverkusen,0,2009-09-13
Hertha,1,2009-09-13
Wolfsburg,1,2009-09-13
Hoffenheim,1,2009-09-13
Stuttgart,1,2009-09-13
Bochum,3,2009-09-14
Bielefeld,0,2009-09-14
Hannover,3,2009-09-14
Monchengladbach,0,2009-09-14
Leverkusen,3,2009-09-19
Hannover,0,2009-09-19
Bayern,0,2009-09-20
Bremen,3,2009-09-20
Bielefeld,3,2009-09-20
FC Koln,0,2009-09-20
Cottbus,1,2009-09-20
Bochum,1,2009-09-20
Monchengladbach,0,2009-09-20
Hertha,3,2009-09-20
Schalke,3,2009-09-20
Frankfurt,0,2009-09-20
Hoffenheim,3,2009-09-21
Dortmund,0,2009-09-21
Stuttgart,3,2009-09-21
Karlsruher,0,2009-09-21
Wolfsburg,3,2009-09-21
Hamburger SV,0,2009-09-21
FC Koln,3,2009-09-26
Schalke,0,2009-09-26
Bochum,0,2009-09-27
Leverkusen,3,2009-09-27
Bremen,3,2009-09-27
Hoffenheim,0,2009-09-27
Dortmund,3,2009-09-27
Stuttgart,0,2009-09-27
Hamburger SV,3,2009-09-27
Monchengladbach,0,2009-09-27
Hannover,3,2009-09-27
Bayern,0,2009-09-27
Hertha,0,2009-09-27
Cottbus,3,2009-09-27
Frankfurt,1,2009-09-28
Bielefeld,1,2009-09-28
Karlsruher,3,2009-09-28
Wolfsburg,0,2009-09-28
Bielefeld,0,2009-10-03
Karlsruher,3,2009-10-03
Monchengladbach,0,2009-10-04
FC Koln,3,2009-10-04
Bayern,1,2009-10-04
Bochum,1,2009-10-04
Hoffenheim,3,2009-10-04
Frankfurt,0,2009-10-04
Leverkusen,0,2009-10-04
Hertha,3,2009-10-04
Stuttgart,3,2009-10-04
Bremen,0,2009-10-04
Cottbus,0,2009-10-05
Hamburger SV,3,2009-10-05
Dortmund,1,2009-10-05
Hannover,1,2009-10-05
Schalke,1,2009-10-05
Wolfsburg,1,2009-10-05
Bochum,1,2009-10-17
Monchengladbach,1,2009-10-17
Bremen,1,2009-10-18
Dortmund,1,2009-10-18
FC Koln,3,2009-10-18
Cottbus,0,2009-10-18
Frankfurt,0,2009-10-18
Leverkusen,3,2009-10-18
Hannover,0,2009-10-18
Hoffenheim,3,2009-10-18
Hertha,3,2009-10-18
Stuttgart,0,2009-10-18
Karlsruher,0,2009-10-18
Bayern,3,2009-10-18
Wolfsburg,3,2009-10-18
Bielefeld,0,2009-10-18
Hamburger SV,1,2009-10-19
Schalke,1,2009-10-19
Frankfurt,3,2009-10-22
Karlsruher,0,2009-10-22
Leverkusen,3,2009-10-24
FC Koln,0,2009-10-24
Bayern,3,2009-10-25
Wolfsburg,0,2009-10-25
Cottbus,0,2009-10-25
Frankfurt,3,2009-10-25
Hannover,1,2009-10-25
Bremen,1,2009-10-25
Monchengladbach,3,2009-10-25
Karlsruher,0,2009-10-25
Schalke,1,2009-10-25
Bielefeld,1,2009-10-25
Dortmund,1,2009-10-26
Hertha,1,2009-10-26
Hoffenheim,3,2009-10-26
Hamburger SV,0,2009-10-26
Stuttgart,3,2009-10-26
Bochum,0,2009-10-26
Bielefeld,1,2009-10-28
Cottbus,1,2009-10-28
Bremen,0,2009-10-28
Leverkusen,3,2009-10-28
Karlsruher,0,2009-10-28
Schalke,3,2009-10-28
Wolfsburg,3,2009-10-28
Monchengladbach,0,2009-10-28
Bochum,0,2009-10-29
Hoffenheim,3,2009-10-29
FC Koln,0,2009-10-29
Dortmund,3,2009-10-29
Frankfurt,0,2009-10-29
Bayern,3,2009-10-29
Hamburger SV,3,2009-10-29
Stuttgart,0,2009-10-29
Hertha,3,2009-10-29
Hannover,0,2009-10-29
Leverkusen,3,2009-10-31
Wolfsburg,0,2009-10-31
Bayern,3,2009-11-01
Bielefeld,0,2009-11-01
Bremen,3,2009-11-01
Hertha,0,2009-11-01
Cottbus,0,2009-11-01
Schalke,3,2009-11-01
Hannover,3,2009-11-01
Hamburger SV,0,2009-11-01
Hoffenheim,3,2009-11-01
Karlsruher,0,2009-11-01
Stuttgart,0,2009-11-01
FC Koln,3,2009-11-01
Dortmund,1,2009-11-02
Bochum,1,2009-11-02
Monchengladbach,0,2009-11-02
Frankfurt,3,2009-11-02
FC Koln,3,2009-11-07
Hannover,0,2009-11-07
Bielefeld,0,2009-11-08
Monchengladbach,3,2009-11-08
Bochum,1,2009-11-08
Bremen,1,2009-11-08
Hamburger SV,3,2009-11-08
Dortmund,0,2009-11-08
Karlsruher,1,2009-11-08
Leverkusen,1,2009-11-08
Wolfsburg,3,2009-11-08
Cottbus,0,2009-11-08
Frankfurt,1,2009-11-09
Stuttgart,1,2009-11-09
Hertha,3,2009-11-09
Hoffenheim,0,2009-11-09
Schalke,0,2009-11-09
Bayern,3,2009-11-09
Hannover,1,2009-11-14
Bochum,1,2009-11-14
Cottbus,3,2009-11-15
Karlsruher,0,2009-11-15
Dortmund,3,2009-11-15
Frankfurt,0,2009-11-15
Hertha,3,2009-11-15
Hamburger SV,0,2009-11-15
Hoffenheim,3,2009-11-15
Wolfsburg,0,2009-11-15
Leverkusen,3,2009-11-15
Schalke,0,2009-11-15
Monchengladbach,1,2009-11-15
Bayern,1,2009-11-15
Stuttgart,1,2009-11-15
Bielefeld,1,2009-11-15
Bremen,3,2009-11-16
FC Koln,0,2009-11-16
Karlsruher,0,2009-11-21
Dortmund,3,2009-11-21
Bayern,3,2009-11-22
Cottbus,0,2009-11-22
Bielefeld,3,2009-11-22
Leverkusen,0,2009-11-22
Bochum,0,2009-11-22
Hertha,3,2009-11-22
FC Koln,0,2009-11-22
Hoffenheim,3,2009-11-22
Frankfurt,3,2009-11-22
Hannover,0,2009-11-22
Schalke,3,2009-11-22
Monchengladbach,0,2009-11-22
Wolfsburg,3,2009-11-22
Stuttgart,0,2009-11-22
Hamburger SV,3,2009-11-23
Bremen,0,2009-11-23
Hertha,3,2009-11-28
FC Koln,0,2009-11-28
Bremen,3,2009-11-29
Frankfurt,0,2009-11-29
Hannover,3,2009-11-29
Karlsruher,0,2009-11-29
Hoffenheim,3,2009-11-29
Bielefeld,0,2009-11-29
Leverkusen,0,2009-11-29
Bayern,3,2009-11-29
Monchengladbach,0,2009-11-29
Cottbus,3,2009-11-29
Bochum,1,2009-11-30
Hamburger SV,1,2009-11-30
Dortmund,1,2009-11-30
Wolfsburg,1,2009-11-30
Stuttgart,3,2009-11-30
Schalke,0,2009-11-30
Bayern,3,2009-12-05
Hoffenheim,0,2009-12-05
Bielefeld,1,2009-12-06
Dortmund,1,2009-12-06
Cottbus,0,2009-12-06
Stuttgart,3,2009-12-06
Frankfurt,3,2009-12-06
Bochum,0,2009-12-06
Karlsruher,3,2009-12-06
Bremen,0,2009-12-06
Monchengladbach,0,2009-12-06
Leverkusen,3,2009-12-06
Schalke,3,2009-12-06
Hertha,0,2009-12-06
FC Koln,0,2009-12-07
Hamburger SV,3,2009-12-07
Wolfsburg,3,2009-12-07
Hannover,0,2009-12-07
Dortmund,3,2009-12-12
Monchengladbach,0,2009-12-12
Bochum,0,2009-12-13
FC Koln,3,2009-12-13
Bremen,3,2009-12-13
Wolfsburg,0,2009-12-13
Hamburger SV,3,2009-12-13
Frankfurt,0,2009-12-13
Hannover,1,2009-12-13
Bielefeld,1,2009-12-13
Hertha,3,2009-12-13
Karlsruher,0,2009-12-13
Leverkusen,1,2009-12-13
Cottbus,1,2009-12-13
Stuttgart,1,2009-12-13
Bayern,1,2009-12-13
Hoffenheim,1,2009-12-14
Schalke,1,2009-12-14
