team,points,date
Hamburger SV,0,2014-04-19
Mainz,3,2014-04-24
Schalke,0,2014-04-24
Bayern,3,2014-04-25
Hertha,0,2014-04-25
Dortmund,3,2014-04-25
Frankfurt,0,2014-04-25
FC Koln,1,2014-04-25
Leverkusen,1,2014-04-25
Hamburger SV,3,2014-04-25
Augsburg,0,2014-04-25
Hannover,0,2014-04-25
Hoffenheim,3,2014-04-25
Stuttgart,1,2014-04-25
Freiburg,1,2014-04-25
Monchengladbach,3,2014-04-26
Wolfsburg,0,2014-04-26
Paderborn,1,2014-04-26
Bremen,1,2014-04-26
Leverkusen,3,2014-05-02
Bayern,0,2014-05-02
Augsburg,1,2014-05-02
FC Koln,1,2014-05-02
Bremen,3,2014-05-02
Frankfurt,0,2014-05-02
Freiburg,0,2014-05-02
Paderborn,3,2014-05-02
Hoffenheim,1,2014-05-02
Dortmund,1,2014-05-02
Schalke,3,2014-05-02
Stuttgart,0,2014-05-02
Wolfsburg,1,2014-05-02
Hannover,1,2014-05-02
Hertha,0,2014-05-03
Monchengladbach,3,2014-05-03
Mainz,0,2014-05-03
Hamburger SV,3,2014-05-03
Hamburger SV,1,2014-05-08
Freiburg,1,2014-05-08
Stuttgart,3,2014-05-09
Mainz,0,2014-05-09
Bayern,0,2014-05-09
Augsburg,3,2014-05-09
Dortmund,3,2014-05-09
Hertha,0,2014-05-09
Frankfurt,3,2014-05-09
Hoffenheim,0,2014-05-09
Hannover,1,2014-05-09
Bremen,1,2014-05-09
Monchengladbach,3,2014-05-09
Leverkusen,0,2014-05-09
FC Koln,3,2014-05-10
Schalke,0,2014-05-10
Paderborn,0,2014-05-10
Wolfsburg,3,2014-05-10
Augsburg,0,2014-05-16
Hannover,3,2014-05-16
Bremen,0,2014-05-16
Monchengladbach,3,2014-05-16
Freiburg,3,2014-05-16
Bayern,0,2014-05-16
Hertha,1,2014-05-16
Frankfurt,1,2014-05-16
Leverkusen,3,2014-05-16
Hoffenheim,0,2014-05-16
Mainz,3,2014-05-16
FC Koln,0,2014-05-16
Schalke,3,2014-05-16
Paderborn,0,2014-05-16
Stuttgart,3,2014-05-16
Hamburger SV,0,2014-05-16
Wolfsburg,3,2014-05-16
Dortmund,0,2014-05-16
Bayern,3,2014-05-23
Mainz,0,2014-05-23
Dortmund,3,2014-05-23
Bremen,0,2014-05-23
FC Koln,1,2014-05-23
Wolfsburg,1,2014-05-23
Frankfurt,3,2014-05-23
Leverkusen,0,2014-05-23
Hamburger SV,3,2014-05-23
Schalke,0,2014-05-23
Hannover,3,2014-05-23
Freiburg,0,2014-05-23
Hoffenheim,3,2014-05-23
Hertha,0,2014-05-23
Monchengladbach,0,2014-05-23
Augsburg,3,2014-05-23
Paderborn,0,2014-05-23
Stuttgart,3,2014-05-23
Bayern,3,2015-08-22
Wolfsburg,0,2015-08-22
Dortmund,0,2015-08-23
Leverkusen,3,2015-08-23
FC Koln,1,2015-08-23
Hamburger SV,1,2015-08-23
Frankfurt,3,2015-08-23
Freiburg,0,2015-08-23
Hannover,3,2015-08-23
Schalke,0,2015-08-23
Hertha,1,2015-08-23
Bremen,1,2015-08-23
Hoffenheim,3,2015-08-23
Augsburg,0,2015-08-23
Monchengladbach,1,2015-08-24
Stuttgart,1,2015-08-24
Paderborn,1,2015-08-24
Mainz,1,2015-08-24
Augsburg,0,2015-08-29
Dortmund,3,2015-08-29
Schalke,1,2015-08-30
Bayern,1,2015-08-30
Bremen,1,2015-08-30
Hoffenheim,1,2015-08-30
Hamburger SV,0,2015-08-30
Paderborn,3,2015-08-30
Leverkusen,3,2015-08-30
Hertha,0,2015-08-30
Stuttgart,0,2015-08-30
FC Koln,3,2015-08-30
Wolfsburg,1,2015-08-30
Frankfurt,1,2015-08-30
Freiburg,1,2015-08-31
Monchengladbach,1,2015-08-31
Mainz,1,2015-08-31
Hannover,1,2015-08-31
Leverkusen,1,2015-09-12
Bremen,1,2015-09-12
Monchengladbach,3,2015-09-13
Schalke,0,2015-09-13
Bayern,3,2015-09-13
Stuttgart,0,2015-09-13
Dortmund,3,2015-09-13
Freiburg,0,2015-09-13
Hertha,0,2015-09-13
Mainz,3,2015-09-13
Hoffenheim,1,2015-09-13
Wolfsburg,1,2015-09-13
Paderborn,1,2015-09-13
FC Koln,1,2015-09-13
Hannover,3,2015-09-14
Hamburger SV,0,2015-09-14
Frankfurt,0,2015-09-14
Augsburg,3,2015-09-14
Freiburg,1,2015-09-19
Hertha,1,2015-09-19
Mainz,3,2015-09-20
Dortmund,0,2015-09-20
Augsburg,3,2015-09-20
Bremen,0,2015-09-20
Hamburger SV,1,2015-09-20
Bayern,1,2015-09-20
Paderborn,3,2015-09-20
Hannover,0,2015-09-20
Schalke,1,2015-09-20
Frankfurt,1,2015-09-20
Stuttgart,0,2015-09-20
Hoffenheim,3,2015-09-20
FC Koln,1,2015-09-21
Monchengladbach,1,2015-09-21
Wolfsburg,3,2015-09-21
Leverkusen,0,2015-09-21
Bayern,3,2015-09-23
Paderborn,0,2015-09-23
Bremen,0,2015-09-23
Schalke,3,2015-09-23
Frankfurt,1,2015-09-23
Mainz,1,2015-09-23
Hoffenheim,1,2015-09-23
Freiburg,1,2015-09-23
Dortmund,1,2015-09-24
Stuttgart,1,2015-09-24
Hannover,3,2015-09-24
FC Koln,0,2015-09-24
Hertha,3,2015-09-24
Wolfsburg,0,2015-09-24
Leverkusen,3,2015-09-24
Augsburg,0,2015-09-24
Monchengladbach,3,2015-09-24
Hamburger SV,0,2015-09-24
Mainz,1,2015-09-26
Hoffenheim,1,2015-09-26
Wolfsburg,3,2015-09-27
Bremen,0,2015-09-27
FC Koln,0,2015-09-27
Bayern,3,2015-09-27
Freiburg,1,2015-09-27
Leverkusen,1,2015-09-27
Paderborn,0,2015-09-27
Monchengladbach,3,2015-09-27
Schalke,3,2015-09-27
Dortmund,0,2015-09-27
Stuttgart,3,2015-09-27
Hannover,0,2015-09-27
Hamburger SV,0,2015-09-28
Frankfurt,3,2015-09-28
Augsburg,3,2015-09-28
Hertha,0,2015-09-28
Hertha,3,2015-10-03
Stuttgart,0,2015-10-03
Frankfurt,3,2015-10-04
FC Koln,0,2015-10-04
Bayern,3,2015-10-04
Hannover,0,2015-10-04
Bremen,1,2015-10-04
Freiburg,1,2015-10-04
Dortmund,0,2015-10-04
Hamburger SV,3,2015-10-04
Hoffenheim,3,2015-10-04
Schalke,0,2015-10-04
Leverkusen,1,2015-10-04
Paderborn,1,2015-10-04
Monchengladbach,1,2015-10-05
Mainz,1,2015-10-05
Wolfsburg,3,2015-10-05
Augsburg,0,2015-10-05
Schalke,3,2015-10-18
Hertha,0,2015-10-18
Bayern,3,2015-10-18
Bremen,0,2015-10-18
FC Koln,3,2015-10-18
Dortmund,0,2015-10-18
Freiburg,0,2015-10-18
Wolfsburg,3,2015-10-18
Hannover,0,2015-10-18
Monchengladbach,3,2015-10-18
Mainz,3,2015-10-18
Augsburg,0,2015-10-18
Stuttgart,1,2015-10-18
Leverkusen,1,2015-10-18
Paderborn,3,2015-10-19
Frankfurt,0,2015-10-19
Hamburger SV,1,2015-10-19
Hoffenheim,1,2015-10-19
Bremen,0,2015-10-24
FC Koln,3,2015-10-24
Leverkusen,3,2015-10-25
Schalke,0,2015-10-25
Augsburg,3,2015-10-25
Freiburg,0,2015-10-25
Dortmund,0,2015-10-25
Hannover,3,2015-10-25
Frankfurt,0,2015-10-25
Stuttgart,3,2015-10-25
Hertha,3,2015-10-25
Hamburger SV,0,2015-10-25
Hoffenheim,3,2015-10-25
Paderborn,0,2015-10-25
Monchengladbach,1,2015-10-26
Bayern,1,2015-10-26
Wolfsburg,3,2015-10-26
Mainz,0,2015-10-26
Schalke,3,2015-10-31
Augsburg,0,2015-10-31
Bayern,3,2015-11-01
Dortmund,0,2015-11-01
Hamburger SV,3,2015-11-01
Leverkusen,0,2015-11-01
Hannover,3,2015-11-01
Frankfurt,0,2015-11-01
Mainz,0,2015-11-01
Bremen,3,2015-11-01
Stuttgart,0,2015-11-01
Wolfsburg,3,2015-11-01
FC Koln,0,2015-11-02
Freiburg,3,2015-11-02
Paderborn,3,2015-11-02
Hertha,0,2015-11-02
Monchengladbach,3,2015-11-02
Hoffenheim,0,2015-11-02
Hertha,0,2015-11-07
Hannover,3,2015-11-07
Bremen,3,2015-11-08
Stuttgart,0,2015-11-08
Augsburg,3,2015-11-08
Paderborn,0,2015-11-08
Frankfurt,0,2015-11-08
Bayern,3,2015-11-08
Freiburg,3,2015-11-08
Schalke,0,2015-11-08
Hoffenheim,0,2015-11-08
FC Koln,3,2015-11-08
Leverkusen,1,2015-11-08
Mainz,1,2015-11-08
Dortmund,3,2015-11-09
Monchengladbach,0,2015-11-09
Wolfsburg,3,2015-11-09
Hamburger SV,0,2015-11-09
FC Koln,0,2015-11-22
Hertha,3,2015-11-22
Bayern,3,2015-11-22
Hoffenheim,0,2015-11-22
Hannover,0,2015-11-22
Leverkusen,3,2015-11-22
Mainz,1,2015-11-22
Freiburg,1,2015-11-22
Monchengladbach,0,2015-11-22
Frankfurt,3,2015-11-22
Paderborn,1,2015-11-22
Dortmund,1,2015-11-22
Schalke,3,2015-11-22
Wolfsburg,0,2015-11-22
Stuttgart,0,2015-11-23
Augsburg,3,2015-11-23
Hamburger SV,3,2015-11-23
Bremen,0,2015-11-23
Freiburg,0,2015-11-28
Stuttgart,3,2015-11-28
Hoffenheim,3,2015-11-29
Hannover,0,2015-11-29
Augsburg,3,2015-11-29
Hamburger SV,0,2015-11-29
Bremen,3,2015-11-29
Paderborn,0,2015-11-29
Hertha,0,2015-11-29
Bayern,3,2015-11-29
Leverkusen,3,2015-11-29
FC Koln,0,2015-11-29
Schalke,3,2015-11-29
Mainz,0,2015-11-29
Frankfurt,3,2015-11-30
Dortmund,0,2015-11-30
Wolfsburg,3,2015-11-30
Monchengladbach,0,2015-11-30
Dortmund,3,2015-12-05
Hoffenheim,0,2015-12-05
Bayern,3,2015-12-06
Leverkusen,0,2015-12-06
FC Koln,0,2015-12-06
Augsburg,3,2015-12-06
Hannover,0,2015-12-06
Wolfsburg,3,2015-12-06
Monchengladbach,3,2015-12-06
Hertha,0,2015-12-06
Paderborn,1,2015-12-06
Freiburg,1,2015-12-06
Stuttgart,0,2015-12-06
Schalke,3,2015-12-06
Frankfurt,3,2015-12-07
Bremen,0,2015-12-07
Hamburger SV,3,2015-12-07
Mainz,0,2015-12-07
Hoffenheim,3,2015-12-12
Frankfurt,0,2015-12-12
Mainz,1,2015-12-13
Stuttgart,1,2015-12-13
Augsburg,0,2015-12-13
Bayern,3,2015-12-13
Bremen,1,2015-12-13
Hannover,1,2015-12-13
Freiburg,1,2015-12-13
Hamburger SV,1,2015-12-13
Hertha,3,2015-12-13
Dortmund,0,2015-12-13
Schalke,0,2015-12-13
FC Koln,3,2015-12-13
Wolfsburg,1,2015-12-14
Paderborn,1,2015-12-14
Leverkusen,1,2015-12-14
Monchengladbach,1,2015-12-14
Bayern,3,2015-12-16
Freiburg,0,2015-12-16
FC Koln,1,2015-12-16
Mainz,1,2015-12-16
Hamburger SV,0,2015-12-16
Stuttgart,3,2015-12-16
Hannover,3,2015-12-16
Augsburg,0,2015-12-16
Dortmund,1,2015-12-17
Wolfsburg,1,2015-12-17
Frankfurt,1,2015-12-17
Hertha,1,2015-12-17
Hoffenheim,0,2015-12-17
Leverkusen,3,2015-12-17
Monchengladbach,3,2015-12-17
Bremen,0,2015-12-17
Paderborn,0,2015-12-17
Schalke,3,2015-12-17
Mainz,0,2015-12-19
Bayern,3,2015-12-19
Wolfsburg,3,2015-12-20
FC Koln,0,2015-12-20
Augsburg,3,2015-12-20
Monchengladbach,0,2015-12-20
Bremen,3,2015-12-20
Dortmund,0,2015-12-20
Leverkusen,1,2015-12-20
Frankfurt,1,2015-12-20
Schalke,1,2015-12-20
Hamburger SV,1,2015-12-20
Stuttgart,1,2015-12-20
Paderborn,1,2015-12-20
Freiburg,1,2015-12-21
Hannover,1,2015-12-21
Hertha,0,2015-12-21
Hoffenheim,3,2015-12-21
