team,points,date
Frankfurt,1,2012-02-22
Schalke,3,2012-02-23
Dusseldorf,0,2012-02-23
Augsburg,3,2012-02-23
Hoffenheim,0,2012-02-23
Bayern,3,2012-02-23
Bremen,0,2012-02-23
Hannover,3,2012-02-23
Hamburger SV,0,2012-02-23
Mainz,1,2012-02-23
Wolfsburg,1,2012-02-23
Stuttgart,1,2012-02-23
Nurnberg,1,2012-02-23
Furth,1,2012-02-24
Leverkusen,1,2012-02-24
Monchengladbach,1,2012-02-24
Dortmund,1,2012-02-24
Frankfurt,0,2012-03-01
Monchengladbach,3,2012-03-01
Leverkusen,3,2012-03-02
Stuttgart,0,2012-03-02
Bremen,0,2012-03-02
Augsburg,3,2012-03-02
Dortmund,3,2012-03-02
Hannover,0,2012-03-02
Hamburger SV,1,2012-03-02
Furth,1,2012-03-02
Nurnberg,1,2012-03-02
Freiburg,1,2012-03-02
Wolfsburg,0,2012-03-02
Schalke,3,2012-03-02
Dusseldorf,1,2012-03-03
Mainz,1,2012-03-03
Hoffenheim,0,2012-03-03
Bayern,3,2012-03-03
Augsburg,0,2012-03-08
Nurnberg,3,2012-03-08
Monchengladbach,1,2012-03-09
Bremen,1,2012-03-09
Bayern,3,2012-03-09
Dusseldorf,0,2012-03-09
Freiburg,0,2012-03-09
Wolfsburg,3,2012-03-09
Furth,0,2012-03-09
Hoffenheim,3,2012-03-09
Mainz,3,2012-03-09
Leverkusen,0,2012-03-09
Schalke,3,2012-03-09
Dortmund,0,2012-03-09
Stuttgart,0,2012-03-10
Hamburger SV,3,2012-03-10
Hannover,1,2012-03-10
Frankfurt,1,2012-03-10
Wolfsburg,1,2012-03-15
Dusseldorf,1,2012-03-15
Leverkusen,0,2012-03-16
Bayern,3,2012-03-16
Bremen,1,2012-03-16
Furth,1,2012-03-16
Dortmund,3,2012-03-16
Freiburg,0,2012-03-16
Hamburger SV,0,2012-03-16
Augsburg,3,2012-03-16
Hoffenheim,1,2012-03-16
Mainz,1,2012-03-16
Nurnberg,3,2012-03-16
Schalke,0,2012-03-16
Monchengladbach,3,2012-03-17
Hannover,0,2012-03-17
Frankfurt,0,2012-03-17
Stuttgart,3,2012-03-17
Bayern,3,2012-03-30
Hamburger SV,0,2012-03-30
Augsburg,0,2012-03-30
Hannover,3,2012-03-30
Dusseldorf,0,2012-03-30
Leverkusen,3,2012-03-30
Freiburg,3,2012-03-30
Monchengladbach,0,2012-03-30
Mainz,1,2012-03-30
Bremen,1,2012-03-30
Schalke,3,2012-03-30
Hoffenheim,0,2012-03-30
Stuttgart,0,2012-03-30
Dortmund,3,2012-03-30
Furth,0,2012-03-31
Frankfurt,3,2012-03-31
Wolfsburg,1,2012-03-31
Nurnberg,1,2012-03-31
Hoffenheim,3,2012-04-05
Dusseldorf,0,2012-04-05
Hamburger SV,0,2012-04-06
Freiburg,3,2012-04-06
Bremen,0,2012-04-06
Schalke,3,2012-04-06
Dortmund,3,2012-04-06
Augsburg,0,2012-04-06
Frankfurt,0,2012-04-06
Bayern,3,2012-04-06
Leverkusen,1,2012-04-06
Wolfsburg,1,2012-04-06
Monchengladbach,3,2012-04-06
Furth,0,2012-04-06
Hannover,1,2012-04-07
Stuttgart,1,2012-04-07
Nurnberg,3,2012-04-07
Mainz,0,2012-04-07
Freiburg,3,2012-04-12
Hannover,0,2012-04-12
Schalke,1,2012-04-13
Leverkusen,1,2012-04-13
Bayern,3,2012-04-13
Nurnberg,0,2012-04-13
Dusseldorf,1,2012-04-13
Bremen,1,2012-04-13
Furth,0,2012-04-13
Dortmund,3,2012-04-13
Mainz,0,2012-04-13
Hamburger SV,3,2012-04-13
Wolfsburg,1,2012-04-13
Hoffenheim,1,2012-04-13
Augsburg,3,2012-04-14
Frankfurt,0,2012-04-14
Stuttgart,3,2012-04-14
Monchengladbach,0,2012-04-14
Monchengladbach,3,2012-04-19
Augsburg,0,2012-04-19
Bremen,0,2012-04-20
Wolfsburg,3,2012-04-20
Dortmund,3,2012-04-20
Mainz,0,2012-04-20
Frankfurt,3,2012-04-20
Schalke,0,2012-04-20
Hamburger SV,3,2012-04-20
Dusseldorf,0,2012-04-20
Hannover,0,2012-04-20
Bayern,3,2012-04-20
Leverkusen,3,2012-04-20
Hoffenheim,0,2012-04-20
Nurnberg,0,2012-04-21
Furth,3,2012-04-21
Stuttgart,3,2012-04-21
Freiburg,0,2012-04-21
Furth,0,2012-04-26
Hannover,3,2012-04-26
Dusseldorf,0,2012-04-27
Dortmund,3,2012-04-27
Augsburg,3,2012-04-27
Stuttgart,0,2012-04-27
Bayern,3,2012-04-27
Freiburg,0,2012-04-27
Hoffenheim,3,2012-04-27
Nurnberg,0,2012-04-27
Leverkusen,3,2012-04-27
Bremen,0,2012-04-27
Wolfsburg,3,2012-04-27
Monchengladbach,0,2012-04-27
Schalke,3,2012-04-28
Hamburger SV,0,2012-04-28
Mainz,1,2012-04-28
Frankfurt,1,2012-04-28
Monchengladbach,0,2012-05-03
Schalke,3,2012-05-03
Dortmund,1,2012-05-04
Bayern,1,2012-05-04
Bremen,1,2012-05-04
Hoffenheim,1,2012-05-04
Frankfurt,3,2012-05-04
Dusseldorf,0,2012-05-04
Hannover,1,2012-05-04
Mainz,1,2012-05-04
Nurnberg,0,2012-05-04
Leverkusen,3,2012-05-04
Stuttgart,0,2012-05-04
Furth,3,2012-05-04
Hamburger SV,1,2012-05-05
Wolfsburg,1,2012-05-05
Freiburg,3,2012-05-05
Augsburg,0,2012-05-05
Bayern,3,2012-05-11
Augsburg,0,2012-05-11
Bremen,1,2012-05-11
Frankfurt,1,2012-05-11
Dusseldorf,0,2012-05-11
Nurnberg,3,2012-05-11
Furth,0,2012-05-11
Freiburg,3,2012-05-11
Hoffenheim,0,2012-05-11
Hamburger SV,3,2012-05-11
Leverkusen,3,2012-05-11
Hannover,0,2012-05-11
Mainz,0,2012-05-11
Monchengladbach,3,2012-05-11
Schalke,0,2012-05-11
Stuttgart,3,2012-05-11
Wolfsburg,1,2012-05-11
Dortmund,1,2012-05-11
Augsburg,3,2012-05-18
Furth,0,2012-05-18
Dortmund,0,2012-05-18
Hoffenheim,3,2012-05-18
Frankfurt,1,2012-05-18
Wolfsburg,1,2012-05-18
Freiburg,0,2012-05-18
Schalke,3,2012-05-18
Hamburger SV,0,2012-05-18
Leverkusen,3,2012-05-18
Hannover,3,2012-05-18
Dusseldorf,0,2012-05-18
Monchengladbach,0,2012-05-18
Bayern,3,2012-05-18
Nurnberg,3,2012-05-18
Bremen,0,2012-05-18
Stuttgart,1,2012-05-18
Mainz,1,2012-05-18
Dortmund,3,2013-08-24
Bremen,0,2013-08-24
Stuttgart,0,2013-08-25
Wolfsburg,3,2013-08-25
Frankfurt,3,2013-08-25
Leverkusen,0,2013-08-25
Augsburg,0,2013-08-25
Dusseldorf,3,2013-08-25
Freiburg,1,2013-08-25
Mainz,1,2013-08-25
Furth,0,2013-08-25
Bayern,3,2013-08-25
Hamburger SV,0,2013-08-25
Nurnberg,3,2013-08-25
Monchengladbach,3,2013-08-25
Hoffenheim,0,2013-08-25
Hannover,1,2013-08-26
Schalke,1,2013-08-26
Mainz,0,2013-08-31
Furth,3,2013-08-31
Dusseldorf,1,2013-09-01
Monchengladbach,1,2013-09-01
Bremen,3,2013-09-01
Hamburger SV,0,2013-09-01
Hoffenheim,0,2013-09-01
Frankfurt,3,2013-09-01
Leverkusen,3,2013-09-01
Freiburg,0,2013-09-01
Nurnberg,1,2013-09-01
Dortmund,1,2013-09-01
Schalke,3,2013-09-01
Augsburg,0,2013-09-01
Bayern,3,2013-09-02
Stuttgart,0,2013-09-02
Wolfsburg,0,2013-09-02
Hannover,3,2013-09-02
Augsburg,1,2013-09-14
Wolfsburg,1,2013-09-14
Furth,0,2013-09-15
Schalke,3,2013-09-15
Bayern,3,2013-09-15
Mainz,0,2013-09-15
Dortmund,3,2013-09-15
Leverkusen,0,2013-09-15
Hannover,3,2013-09-15
Bremen,0,2013-09-15
Monchengladbach,0,2013-09-15
Nurnberg,3,2013-09-15
Stuttgart,1,2013-09-15
Dusseldorf,1,2013-09-15
Frankfurt,3,2013-09-16
Hamburger SV,0,2013-09-16
Freiburg,3,2013-09-16
Hoffenheim,0,2013-09-16
Nurnberg,0,2013-09-21
Frankfurt,3,2013-09-21
Dusseldorf,1,2013-09-22
Freiburg,1,2013-09-22
Hamburger SV,3,2013-09-22
Dortmund,0,2013-09-22
Mainz,3,2013-09-22
Augsburg,0,2013-09-22
Schalke,0,2013-09-22
Bayern,3,2013-09-22
Wolfsburg,1,2013-09-22
Furth,1,2013-09-22
Bremen,1,2013-09-23
Stuttgart,1,2013-09-23
Hoffenheim,3,2013-09-23
Hannover,0,2013-09-23
Leverkusen,1,2013-09-23
Monchengladbach,1,2013-09-23
Bayern,3,2013-09-25
Wolfsburg,0,2013-09-25
Frankfurt,1,2013-09-25
Dortmund,1,2013-09-25
Furth,0,2013-09-25
Dusseldorf,3,2013-09-25
Schalke,3,2013-09-25
Mainz,0,2013-09-25
Augsburg,0,2013-09-26
Leverkusen,3,2013-09-26
Freiburg,0,2013-09-26
Bremen,3,2013-09-26
Hannover,3,2013-09-26
Nurnberg,0,2013-09-26
Monchengladbach,1,2013-09-26
Hamburger SV,1,2013-09-26
Stuttgart,0,2013-09-26
Hoffenheim,3,2013-09-26
Dusseldorf,1,2013-09-28
Schalke,1,2013-09-28
Dortmund,3,2013-09-29
Monchengladbach,0,2013-09-29
Bremen,0,2013-09-29
Bayern,3,2013-09-29
Hamburger SV,3,2013-09-29
Hannover,0,2013-09-29
Hoffenheim,1,2013-09-29
Augsburg,1,2013-09-29
Leverkusen,3,2013-09-29
Furth,0,2013-09-29
Nurnberg,0,2013-09-29
Stuttgart,3,2013-09-29
Wolfsburg,0,2013-09-30
Mainz,3,2013-09-30
Frankfurt,3,2013-09-30
Freiburg,0,2013-09-30
Augsburg,3,2013-10-05
Bremen,0,2013-10-05
Bayern,3,2013-10-06
Hoffenheim,0,2013-10-06
Freiburg,3,2013-10-06
Nurnberg,0,2013-10-06
Furth,0,2013-10-06
Hamburger SV,3,2013-10-06
Mainz,3,2013-10-06
Dusseldorf,0,2013-10-06
Schalke,3,2013-10-06
Wolfsburg,0,2013-10-06
Hannover,1,2013-10-07
Dortmund,1,2013-10-07
Stuttgart,1,2013-10-07
Leverkusen,1,2013-10-07
Monchengladbach,3,2013-10-07
Frankfurt,0,2013-10-07
Hoffenheim,1,2013-10-19
Furth,1,2013-10-19
Bremen,3,2013-10-20
Monchengladbach,0,2013-10-20
Dortmund,0,2013-10-20
Schalke,3,2013-10-20
Dusseldorf,0,2013-10-20
Bayern,3,2013-10-20
Frankfurt,3,2013-10-20
Hannover,0,2013-10-20
Leverkusen,1,2013-10-20
Mainz,1,2013-10-20
Wolfsburg,0,2013-10-20
Freiburg,3,2013-10-20
Hamburger SV,0,2013-10-21
Stuttgart,3,2013-10-21
Nurnberg,1,2013-10-21
Augsburg,1,2013-10-21
Augsburg,0,2013-10-26
Hamburger SV,3,2013-10-26
Dusseldorf,0,2013-10-27
Wolfsburg,3,2013-10-27
Freiburg,0,2013-10-27
Dortmund,3,2013-10-27
Furth,1,2013-10-27
Bremen,1,2013-10-27
Mainz,3,2013-10-27
Hoffenheim,0,2013-10-27
Schalke,3,2013-10-27
Nurnberg,0,2013-10-27
Bayern,0,2013-10-28
Leverkusen,3,2013-10-28
Hannover,0,2013-10-28
Monchengladbach,3,2013-10-28
Stuttgart,3,2013-10-28
Frankfurt,0,2013-10-28
Frankfurt,1,2013-11-02
Furth,1,2013-11-02
Hamburger SV,0,2013-11-03
Bayern,3,2013-11-03
Dortmund,1,2013-11-03
Stuttgart,1,2013-11-03
Hannover,3,2013-11-03
Augsburg,0,2013-11-03
Hoffenheim,3,2013-11-03
Schalke,0,2013-11-03
Monchengladbach,1,2013-11-03
Freiburg,1,2013-11-03
Nurnberg,3,2013-11-03
Wolfsburg,0,2013-11-03
Bremen,3,2013-11-04
Mainz,0,2013-11-04
Leverkusen,3,2013-11-04
Dusseldorf,0,2013-11-04
Mainz,3,2013-11-09
Nurnberg,0,2013-11-09
Augsburg,0,2013-11-10
Dortmund,3,2013-11-10
Bayern,3,2013-11-10
Frankfurt,0,2013-11-10
Dusseldorf,1,2013-11-10
Hoffenheim,1,2013-11-10
Freiburg,1,2013-11-10
Hamburger SV,1,2013-11-10
Schalke,3,2013-11-10
Bremen,0,2013-11-10
Furth,0,2013-11-11
Monchengladbach,3,2013-11-11
Stuttgart,0,2013-11-11
Hannover,3,2013-11-11
Wolfsburg,3,2013-11-11
Leverkusen,0,2013-11-11
Leverkusen,3,2013-11-17
Schalke,0,2013-11-17
Dortmund,3,2013-11-17
Furth,0,2013-11-17
Frankfurt,3,2013-11-17
Augsburg,0,2013-11-17
Hamburger SV,3,2013-11-17
Mainz,0,2013-11-17
Hannover,0,2013-11-17
Freiburg,3,2013-11-17
Monchengladbach,0,2013-11-17
Stuttgart,3,2013-11-17
Nurnberg,1,2013-11-17
Bayern,1,2013-11-17
Hoffenheim,0,2013-11-18
Wolfsburg,3,2013-11-18
Bremen,3,2013-11-18
Dusseldorf,0,2013-11-18
Dusseldorf,3,2013-11-23
Hamburger SV,0,2013-11-23
Bayern,3,2013-11-24
Hannover,0,2013-11-24
Furth,1,2013-11-24
Nurnberg,1,2013-11-24
Mainz,0,2013-11-24
Dortmund,3,2013-11-24
Schalke,1,2013-11-24
Frankfurt,1,2013-11-24
Wolfsburg,1,2013-11-24
Bremen,1,2013-11-24
Augsburg,1,2013-11-25
Monchengladbach,1,2013-11-25
Hoffenheim,0,2013-11-25
Leverkusen,3,2013-11-25
Freiburg,3,2013-11-25
Stuttgart,0,2013-11-25
Dortmund,1,2013-11-27
Dusseldorf,1,2013-11-27
Frankfurt,0,2013-11-27
Mainz,3,2013-11-27
Hamburger SV,3,2013-11-27
Schalke,0,2013-11-27
Hannover,3,2013-11-27
Furth,0,2013-11-27
Nurnberg,3,2013-11-28
Hoffenheim,0,2013-11-28
Bremen,0,2013-11-28
Leverkusen,3,2013-11-28
Freiburg,0,2013-11-28
Bayern,3,2013-11-28
Monchengladbach,3,2013-11-28
Wolfsburg,0,2013-11-28
Stuttgart,3,2013-11-28
Augsburg,0,2013-11-28
Dusseldorf,3,2013-11-30
Frankfurt,0,2013-11-30
Bayern,1,2013-12-01
Dortmund,1,2013-12-01
Augsburg,1,2013-12-01
Freiburg,1,2013-12-01
Furth,0,2013-12-01
Stuttgart,3,2013-12-01
Leverkusen,3,2013-12-01
Nurnberg,0,2013-12-01
Mainz,3,2013-12-01
Hannover,0,2013-12-01
Schalke,1,2013-12-01
Monchengladbach,1,2013-12-01
Wolfsburg,1,2013-12-02
Hamburger SV,1,2013-12-02
Hoffenheim,0,2013-12-02
Bremen,3,2013-12-02
Hamburger SV,3,2013-12-07
Hoffenheim,0,2013-12-07
Frankfurt,3,2013-12-08
Bremen,0,2013-12-08
Augsburg,0,2013-12-08
Bayern,3,2013-12-08
Dortmund,0,2013-12-08
Wolfsburg,3,2013-12-08
Freiburg,3,2013-12-08
Furth,0,2013-12-08
Nurnberg,3,2013-12-08
Dusseldorf,0,2013-12-08
Stuttgart,3,2013-12-08
Schalke,0,2013-12-08
Hannover,3,2013-12-09
Leverkusen,0,2013-12-09
Monchengladbach,3,2013-12-09
Mainz,0,2013-12-09
Bayern,1,2013-12-14
Monchengladbach,1,2013-12-14
Schalke,0,2013-12-15
Freiburg,3,2013-12-15
Dusseldorf,3,2013-12-15
Hannover,0,2013-12-15
Furth,1,2013-12-15
Augsburg,1,2013-12-15
Leverkusen,3,2013-12-15
Hamburger SV,0,2013-12-15
Mainz,3,2013-12-15
Stuttgart,0,2013-12-15
Wolfsburg,0,2013-12-15
Frankfurt,3,2013-12-15
Bremen,1,2013-12-16
Nurnberg,1,2013-12-16
Hoffenheim,0,2013-12-16
Dortmund,3,2013-12-16
