team,points,date
Bochum,0,2002-03-01
Hannover,3,2002-03-01
Cottbus,0,2002-03-01
Bayern,3,2002-03-01
Dortmund,3,2002-03-01
Rostock,0,2002-03-01
Leverkusen,3,2002-03-01
Bremen,0,2002-03-01
Monchengladbach,1,2002-03-01
Schalke,1,2002-03-01
Munich 1860,1,2002-03-01
Kaiserslautern,1,2002-03-01
Nurnberg,1,2002-03-01
Wolfsburg,1,2002-03-01
Bielefeld,0,2002-03-02
Stuttgart,3,2002-03-02
Hamburger SV,3,2002-03-02
Hertha,0,2002-03-02
Bayern,3,2002-03-08
Leverkusen,0,2002-03-08
Bremen,3,2002-03-08
Bochum,0,2002-03-08
Hertha,3,2002-03-08
Munich 1860,0,2002-03-08
Monchengladbach,3,2002-03-08
Dortmund,0,2002-03-08
Schalke,1,2002-03-08
Bielefeld,1,2002-03-08
Stuttgart,1,2002-03-08
Hamburger SV,1,2002-03-08
Wolfsburg,3,2002-03-08
Cottbus,0,2002-03-08
Hannover,3,2002-03-09
Rostock,0,2002-03-09
Kaiserslautern,3,2002-03-09
Nurnberg,0,2002-03-09
Bielefeld,3,2002-03-15
Monchengladbach,0,2002-03-15
Bochum,0,2002-03-15
Bayern,3,2002-03-15
Cottbus,0,2002-03-15
Kaiserslautern,3,2002-03-15
Dortmund,3,2002-03-15
Hannover,0,2002-03-15
Hamburger SV,3,2002-03-15
Schalke,0,2002-03-15
Leverkusen,1,2002-03-15
Wolfsburg,1,2002-03-15
Rostock,3,2002-03-15
Bremen,0,2002-03-15
Munich 1860,0,2002-03-16
Stuttgart,3,2002-03-16
Nurnberg,0,2002-03-16
Hertha,3,2002-03-16
Bayern,3,2002-03-22
Rostock,0,2002-03-22
Bielefeld,1,2002-03-22
Dortmund,1,2002-03-22
Bremen,0,2002-03-22
Hannover,3,2002-03-22
Kaiserslautern,3,2002-03-22
Leverkusen,0,2002-03-22
Monchengladbach,3,2002-03-22
Hamburger SV,0,2002-03-22
Schalke,1,2002-03-22
Munich 1860,1,2002-03-22
Wolfsburg,3,2002-03-22
Bochum,0,2002-03-22
Hertha,3,2002-03-23
Cottbus,0,2002-03-23
Stuttgart,0,2002-03-23
Nurnberg,3,2002-03-23
Bochum,1,2002-04-05
Kaiserslautern,1,2002-04-05
Cottbus,0,2002-04-05
Stuttgart,3,2002-04-05
Dortmund,0,2002-04-05
Bremen,3,2002-04-05
Hamburger SV,3,2002-04-05
Bielefeld,0,2002-04-05
Hannover,1,2002-04-05
Bayern,1,2002-04-05
Leverkusen,3,2002-04-05
Hertha,0,2002-04-05
Nurnberg,1,2002-04-05
Schalke,1,2002-04-05
Munich 1860,3,2002-04-06
Monchengladbach,0,2002-04-06
Rostock,3,2002-04-06
Wolfsburg,0,2002-04-06
Bayern,0,2002-04-12
Bremen,3,2002-04-12
Bielefeld,3,2002-04-12
Munich 1860,0,2002-04-12
Hamburger SV,1,2002-04-12
Dortmund,1,2002-04-12
Hertha,3,2002-04-12
Bochum,0,2002-04-12
Kaiserslautern,3,2002-04-12
Rostock,0,2002-04-12
Monchengladbach,3,2002-04-12
Nurnberg,0,2002-04-12
Stuttgart,3,2002-04-12
Leverkusen,0,2002-04-12
Schalke,3,2002-04-13
Cottbus,0,2002-04-13
Wolfsburg,3,2002-04-13
Hannover,0,2002-04-13
Bremen,0,2002-04-19
Wolfsburg,3,2002-04-19
Cottbus,1,2002-04-19
Monchengladbach,1,2002-04-19
Dortmund,3,2002-04-19
Bayern,0,2002-04-19
Hannover,3,2002-04-19
Kaiserslautern,0,2002-04-19
Munich 1860,1,2002-04-19
Hamburger SV,1,2002-04-19
Nurnberg,1,2002-04-19
Bielefeld,1,2002-04-19
Rostock,0,2002-04-19
Hertha,3,2002-04-19
Bochum,3,2002-04-20
Stuttgart,0,2002-04-20
Leverkusen,0,2002-04-20
Schalke,3,2002-04-20
Hamburger SV,3,2002-04-26
Nurnberg,0,2002-04-26
Hertha,3,2002-04-26
Hannover,0,2002-04-26
Monchengladbach,1,2002-04-26
Leverkusen,1,2002-04-26
Munich 1860,1,2002-04-26
Dortmund,1,2002-04-26
Schalke,0,2002-04-26
Bochum,3,2002-04-26
Stuttgart,1,2002-04-26
Rostock,1,2002-04-26
Wolfsburg,0,2002-04-26
Bayern,3,2002-04-26
Bielefeld,1,2002-04-27
Cottbus,1,2002-04-27
Kaiserslautern,3,2002-04-27
Bremen,0,2002-04-27
Bayern,3,2002-05-03
Kaiserslautern,0,2002-05-03
Bochum,1,2002-05-03
Monchengladbach,1,2002-05-03
Bremen,3,2002-05-03
Hertha,0,2002-05-03
Cottbus,1,2002-05-03
Hamburger SV,1,2002-05-03
Dortmund,1,2002-05-03
Wolfsburg,1,2002-05-03
Hannover,0,2002-05-03
Stuttgart,3,2002-05-03
Nurnberg,0,2002-05-03
Munich 1860,3,2002-05-03
Leverkusen,3,2002-05-04
Bielefeld,0,2002-05-04
Rostock,3,2002-05-04
Schalke,0,2002-05-04
Dortmund,3,2002-05-10
Nurnberg,0,2002-05-10
Hamburger SV,3,2002-05-10
Leverkusen,0,2002-05-10
Hertha,0,2002-05-10
Bayern,3,2002-05-10
Monchengladbach,3,2002-05-10
Rostock,0,2002-05-10
Munich 1860,3,2002-05-10
Cottbus,0,2002-05-10
Stuttgart,0,2002-05-10
Bremen,3,2002-05-10
Wolfsburg,1,2002-05-10
Kaiserslautern,1,2002-05-10
Bielefeld,0,2002-05-11
Bochum,3,2002-05-11
Schalke,0,2002-05-11
Hannover,3,2002-05-11
Bayern,3,2002-05-17
Stuttgart,0,2002-05-17
Bochum,1,2002-05-17
Hamburger SV,1,2002-05-17
Bremen,3,2002-05-17
Schalke,0,2002-05-17
Cottbus,3,2002-05-17
Nurnberg,0,2002-05-17
Hannover,1,2002-05-17
Monchengladbach,1,2002-05-17
Kaiserslautern,1,2002-05-17
Dortmund,1,2002-05-17
Leverkusen,3,2002-05-17
Munich 1860,0,2002-05-17
Rostock,3,2002-05-17
Bielefeld,0,2002-05-17
Wolfsburg,3,2002-05-17
Hertha,0,2002-05-17
Bielefeld,0,2002-05-24
Hannover,3,2002-05-24
Dortmund,1,2002-05-24
Cottbus,1,2002-05-24
Hamburger SV,3,2002-05-24
Rostock,0,2002-05-24
Hertha,3,2002-05-24
Kaiserslautern,0,2002-05-24
Monchengladbach,3,2002-05-24
Bremen,0,2002-05-24
Munich 1860,0,2002-05-24
Bochum,3,2002-05-24
Nurnberg,0,2002-05-24
Leverkusen,3,2002-05-24
Schalke,3,2002-05-24
Bayern,0,2002-05-24
Stuttgart,3,2002-05-24
Wolfsburg,0,2002-05-24
Dortmund,1,2003-08-09
Hertha,1,2003-08-09
Cottbus,1,2003-08-10
Leverkusen,1,2003-08-10
Monchengladbach,1,2003-08-10
Bayern,1,2003-08-10
Nurnberg,0,2003-08-10
Bochum,3,2003-08-10
Schalke,3,2003-08-10
Wolfsburg,0,2003-08-10
Stuttgart,1,2003-08-10
Kaiserslautern,1,2003-08-10
Bielefeld,3,2003-08-11
Bremen,0,2003-08-11
Hamburger SV,3,2003-08-11
Hannover,0,2003-08-11
Munich 1860,0,2003-08-14
Rostock,3,2003-08-14
Bayern,3,2003-08-17
Bielefeld,0,2003-08-17
Bochum,3,2003-08-17
Cottbus,0,2003-08-17
Hannover,0,2003-08-17
Munich 1860,3,2003-08-17
Hertha,1,2003-08-17
Stuttgart,1,2003-08-17
Kaiserslautern,0,2003-08-17
Schalke,3,2003-08-17
Leverkusen,1,2003-08-17
Dortmund,1,2003-08-17
Rostock,3,2003-08-17
Nurnberg,0,2003-08-17
Bremen,3,2003-08-18
Hamburger SV,0,2003-08-18
Wolfsburg,3,2003-08-18
Monchengladbach,0,2003-08-18
Bielefeld,3,2003-08-24
Wolfsburg,0,2003-08-24
Cottbus,0,2003-08-24
Rostock,3,2003-08-24
Dortmund,3,2003-08-24
Stuttgart,0,2003-08-24
Hamburger SV,0,2003-08-24
Bayern,3,2003-08-24
Leverkusen,0,2003-08-24
Bochum,3,2003-08-24
Monchengladbach,3,2003-08-24
Kaiserslautern,0,2003-08-24
Munich 1860,3,2003-08-24
Bremen,0,2003-08-24
Nurnberg,3,2003-08-25
Hannover,0,2003-08-25
Schalke,1,2003-08-25
Hertha,1,2003-08-25
Bayern,3,2003-09-10
Munich 1860,0,2003-09-10
Bochum,1,2003-09-10
Dortmund,1,2003-09-10
Bremen,3,2003-09-10
Nurnberg,0,2003-09-10
Hertha,0,2003-09-10
Monchengladbach,3,2003-09-10
Hannover,0,2003-09-11
Cottbus,3,2003-09-11
Kaiserslautern,1,2003-09-11
Bielefeld,1,2003-09-11
Rostock,0,2003-09-11
Leverkusen,3,2003-09-11
Stuttgart,1,2003-09-11
Schalke,1,2003-09-11
Wolfsburg,3,2003-09-11
Hamburger SV,0,2003-09-11
Bielefeld,0,2003-09-14
Hertha,3,2003-09-14
Cottbus,0,2003-09-14
Bremen,3,2003-09-14
Dortmund,1,2003-09-14
Schalke,1,2003-09-14
Leverkusen,0,2003-09-14
Hannover,3,2003-09-14
Monchengladbach,1,2003-09-14
Stuttgart,1,2003-09-14
Munich 1860,1,2003-09-14
Wolfsburg,1,2003-09-14
Nurnberg,0,2003-09-14
Bayern,3,2003-09-14
Bochum,0,2003-09-15
Rostock,3,2003-09-15
Hamburger SV,3,2003-09-15
Kaiserslautern,0,2003-09-15
Bayern,3,2003-09-21
Cottbus,0,2003-09-21
Bremen,3,2003-09-21
Leverkusen,0,2003-09-21
Hannover,1,2003-09-21
Bochum,1,2003-09-21
Hertha,3,2003-09-21
Hamburger SV,0,2003-09-21
Kaiserslautern,1,2003-09-21
Munich 1860,1,2003-09-21
Rostock,0,2003-09-21
Dortmund,3,2003-09-21
Wolfsburg,0,2003-09-21
Nurnberg,3,2003-09-21
Schalke,3,2003-09-22
Monchengladbach,0,2003-09-22
Stuttgart,3,2003-09-22
Bielefeld,0,2003-09-22
Bielefeld,3,2003-09-28
Schalke,0,2003-09-28
Cottbus,0,2003-09-28
Wolfsburg,3,2003-09-28
Dortmund,3,2003-09-28
Monchengladbach,0,2003-09-28
Hamburger SV,3,2003-09-28
Stuttgart,0,2003-09-28
Leverkusen,3,2003-09-28
Bayern,0,2003-09-28
Munich 1860,3,2003-09-28
Hertha,0,2003-09-28
Rostock,0,2003-09-28
Hannover,3,2003-09-28
Bochum,0,2003-09-29
Bremen,3,2003-09-29
Nurnberg,3,2003-09-29
Kaiserslautern,0,2003-09-29
Bayern,3,2003-10-05
Bochum,0,2003-10-05
Hannover,0,2003-10-05
Dortmund,3,2003-10-05
Hertha,3,2003-10-05
Nurnberg,0,2003-10-05
Kaiserslautern,3,2003-10-05
Cottbus,0,2003-10-05
Monchengladbach,3,2003-10-05
Bielefeld,0,2003-10-05
Schalke,3,2003-10-05
Hamburger SV,0,2003-10-05
Wolfsburg,3,2003-10-05
Leverkusen,0,2003-10-05
Bremen,1,2003-10-06
Rostock,1,2003-10-06
Stuttgart,3,2003-10-06
Munich 1860,0,2003-10-06
Cottbus,0,2003-10-19
Hertha,3,2003-10-19
Dortmund,1,2003-10-19
Bielefeld,1,2003-10-19
Hamburger SV,3,2003-10-19
Monchengladbach,0,2003-10-19
Hannover,1,2003-10-19
Bremen,1,2003-10-19
Leverkusen,3,2003-10-19
Kaiserslautern,0,2003-10-19
Munich 1860,3,2003-10-19
Schalke,0,2003-10-19
Rostock,0,2003-10-19
Bayern,3,2003-10-19
Bochum,3,2003-10-20
Wolfsburg,0,2003-10-20
Nurnberg,0,2003-10-20
Stuttgart,3,2003-10-20
Bayern,1,2003-10-26
Hannover,1,2003-10-26
Bielefeld,3,2003-10-26
Hamburger SV,0,2003-10-26
Bremen,0,2003-10-26
Dortmund,3,2003-10-26
Hertha,1,2003-10-26
Leverkusen,1,2003-10-26
Monchengladbach,0,2003-10-26
Munich 1860,3,2003-10-26
Schalke,1,2003-10-26
Nurnberg,1,2003-10-26
Stuttgart,1,2003-10-26
Cottbus,1,2003-10-26
Wolfsburg,3,2003-10-27
Rostock,0,2003-10-27
Cottbus,0,2003-11-02
Schalke,3,2003-11-02
Dortmund,1,2003-11-02
Hamburger SV,1,2003-11-02
Hannover,3,2003-11-02
Wolfsburg,0,2003-11-02
Leverkusen,0,2003-11-02
Stuttgart,3,2003-11-02
Munich 1860,3,2003-11-02
Bielefeld,0,2003-11-02
Nurnberg,3,2003-11-02
Monchengladbach,0,2003-11-02
Rostock,1,2003-11-02
Kaiserslautern,1,2003-11-02
Bochum,3,2003-11-03
Hertha,0,2003-11-03
Bremen,3,2003-11-03
Bayern,0,2003-11-03
Bayern,3,2003-11-09
Dortmund,0,2003-11-09
Bielefeld,0,2003-11-09
Nurnberg,3,2003-11-09
Hamburger SV,3,2003-11-09
Munich 1860,0,2003-11-09
Kaiserslautern,0,2003-11-09
Hannover,3,2003-11-09
Schalke,0,2003-11-09
Leverkusen,3,2003-11-09
Stuttgart,3,2003-11-09
Bochum,0,2003-11-09
Wolfsburg,3,2003-11-09
Bremen,0,2003-11-09
Hertha,3,2003-11-10
Rostock,0,2003-11-10
Monchengladbach,3,2003-11-10
Cottbus,0,2003-11-10
Kaiserslautern,0,2003-11-13
Bochum,3,2003-11-13
Bayern,3,2003-11-16
Wolfsburg,0,2003-11-16
Cottbus,3,2003-11-16
Bielefeld,0,2003-11-16
Dortmund,3,2003-11-16
Munich 1860,0,2003-11-16
Hannover,0,2003-11-16
Hertha,3,2003-11-16
Leverkusen,1,2003-11-16
Monchengladbach,1,2003-11-16
Nurnberg,0,2003-11-16
Hamburger SV,3,2003-11-16
Rostock,1,2003-11-16
Stuttgart,1,2003-11-16
Bochum,0,2003-11-17
Schalke,3,2003-11-17
Bremen,3,2003-11-17
Kaiserslautern,0,2003-11-17
Bielefeld,1,2003-11-23
Leverkusen,1,2003-11-23
Hertha,0,2003-11-23
Bremen,3,2003-11-23
Kaiserslautern,0,2003-11-23
Bayern,3,2003-11-23
Monchengladbach,1,2003-11-23
Bochum,1,2003-11-23
Schalke,1,2003-11-23
Rostock,1,2003-11-23
Stuttgart,3,2003-11-23
Hannover,0,2003-11-23
Wolfsburg,3,2003-11-23
Dortmund,0,2003-11-23
Hamburger SV,1,2003-11-24
Cottbus,1,2003-11-24
Munich 1860,1,2003-11-24
Nurnberg,1,2003-11-24
Bayern,3,2003-11-30
Hertha,0,2003-11-30
Bochum,0,2003-11-30
Bielefeld,3,2003-11-30
Cottbus,0,2003-11-30
Munich 1860,3,2003-11-30
Kaiserslautern,3,2003-11-30
Wolfsburg,0,2003-11-30
Leverkusen,0,2003-11-30
Hamburger SV,3,2003-11-30
Nurnberg,0,2003-11-30
Dortmund,3,2003-11-30
Rostock,3,2003-11-30
Monchengladbach,0,2003-11-30
Bremen,3,2003-12-01
Stuttgart,0,2003-12-01
Hannover,0,2003-12-01
Schalke,3,2003-12-01
Bielefeld,3,2003-12-07
Rostock,0,2003-12-07
Dortmund,3,2003-12-07
Kaiserslautern,0,2003-12-07
Hertha,1,2003-12-07
Wolfsburg,1,2003-12-07
Munich 1860,0,2003-12-07
Leverkusen,3,2003-12-07
Nurnberg,1,2003-12-07
Cottbus,1,2003-12-07
Schalke,1,2003-12-07
Bremen,1,2003-12-07
Stuttgart,0,2003-12-07
Bayern,3,2003-12-07
Hamburger SV,1,2003-12-08
Bochum,1,2003-12-08
Monchengladbach,3,2003-12-08
Hannover,0,2003-12-08
Bayern,1,2003-12-14
Schalke,1,2003-12-14
Bochum,1,2003-12-14
Munich 1860,1,2003-12-14
Bremen,3,2003-12-14
Monchengladbach,0,2003-12-14
Cottbus,0,2003-12-14
Dortmund,3,2003-12-14
Hannover,1,2003-12-14
Bielefeld,1,2003-12-14
Leverkusen,0,2003-12-14
Nurnberg,3,2003-12-14
Rostock,1,2003-12-14
Hamburger SV,1,2003-12-14
Kaiserslautern,3,2003-12-15
Hertha,0,2003-12-15
Wolfsburg,0,2003-12-15
Stuttgart,3,2003-12-15
