team,points,date
Wolfsburg,3,2018-02-16
Mainz,0,2018-02-16
Leverkusen,3,2018-02-17
Dusseldorf,0,2018-02-17
Frankfurt,1,2018-02-17
Monchengladbach,1,2018-02-17
Nurnberg,1,2018-02-18
Dortmund,1,2018-02-18
Bremen,1,2018-02-22
Stuttgart,1,2018-02-22
Dusseldorf,3,2018-02-23
Nurnberg,0,2018-02-23
Bayern,3,2018-02-23
Hertha,0,2018-02-23
Freiburg,3,2018-02-23
Augsburg,0,2018-02-23
Mainz,3,2018-02-23
Schalke,0,2018-02-23
Monchengladbach,0,2018-02-23
Wolfsburg,3,2018-02-23
Dortmund,3,2018-02-24
Leverkusen,0,2018-02-24
Hannover,0,2018-02-24
Frankfurt,3,2018-02-24
RB Leipzig,1,2018-02-25
Hoffenheim,1,2018-02-25
Augsburg,3,2018-03-01
Dortmund,0,2018-03-01
Monchengladbach,0,2018-03-02
Bayern,3,2018-03-02
Frankfurt,3,2018-03-02
Hoffenheim,0,2018-03-02
Hertha,3,2018-03-02
Mainz,0,2018-03-02
Leverkusen,3,2018-03-02
Freiburg,0,2018-03-02
Nurnberg,0,2018-03-02
RB Leipzig,3,2018-03-02
Schalke,0,2018-03-02
Dusseldorf,3,2018-03-02
Wolfsburg,1,2018-03-03
Bremen,1,2018-03-03
Stuttgart,3,2018-03-03
Hannover,0,2018-03-03
Bremen,3,2018-03-08
Schalke,0,2018-03-08
Mainz,0,2018-03-09
Monchengladbach,3,2018-03-09
Bayern,3,2018-03-09
Wolfsburg,0,2018-03-09
Dortmund,3,2018-03-09
Stuttgart,0,2018-03-09
Freiburg,3,2018-03-09
Hertha,0,2018-03-09
RB Leipzig,1,2018-03-09
Augsburg,1,2018-03-09
Hannover,0,2018-03-10
Leverkusen,3,2018-03-10
Hoffenheim,3,2018-03-10
Nurnberg,0,2018-03-10
Dusseldorf,0,2018-03-11
Frankfurt,3,2018-03-11
Monchengladbach,1,2018-03-15
Freiburg,1,2018-03-15
Hertha,0,2018-03-16
Dortmund,3,2018-03-16
Augsburg,3,2018-03-16
Hannover,0,2018-03-16
Schalke,0,2018-03-16
RB Leipzig,3,2018-03-16
Stuttgart,1,2018-03-16
Hoffenheim,1,2018-03-16
Wolfsburg,3,2018-03-16
Dusseldorf,0,2018-03-16
Bayern,3,2018-03-17
Mainz,0,2018-03-17
Frankfurt,3,2018-03-17
Nurnberg,0,2018-03-17
Leverkusen,0,2018-03-17
Bremen,3,2018-03-17
Hoffenheim,3,2018-03-29
Leverkusen,0,2018-03-29
RB Leipzig,3,2018-03-30
Hertha,0,2018-03-30
Bremen,3,2018-03-30
Mainz,0,2018-03-30
Dortmund,3,2018-03-30
Wolfsburg,0,2018-03-30
Dusseldorf,3,2018-03-30
Monchengladbach,0,2018-03-30
Freiburg,1,2018-03-30
Bayern,1,2018-03-30
Nurnberg,3,2018-03-30
Augsburg,0,2018-03-30
Frankfurt,3,2018-03-31
Stuttgart,0,2018-03-31
Hannover,0,2018-03-31
Schalke,3,2018-03-31
Mainz,3,2018-04-05
Freiburg,0,2018-04-05
Bayern,3,2018-04-06
Dortmund,0,2018-04-06
Hertha,0,2018-04-06
Dusseldorf,3,2018-04-06
Leverkusen,0,2018-04-06
RB Leipzig,3,2018-04-06
Schalke,0,2018-04-06
Frankfurt,3,2018-04-06
Stuttgart,1,2018-04-06
Nurnberg,1,2018-04-06
Wolfsburg,3,2018-04-06
Hannover,0,2018-04-06
Monchengladbach,1,2018-04-07
Bremen,1,2018-04-07
Augsburg,0,2018-04-07
Hoffenheim,3,2018-04-07
Nurnberg,1,2018-04-12
Schalke,1,2018-04-12
Dortmund,3,2018-04-13
Mainz,0,2018-04-13
Bremen,3,2018-04-13
Freiburg,0,2018-04-13
Hannover,0,2018-04-13
Monchengladbach,3,2018-04-13
RB Leipzig,3,2018-04-13
Wolfsburg,0,2018-04-13
Stuttgart,0,2018-04-13
Leverkusen,3,2018-04-13
Frankfurt,0,2018-04-14
Augsburg,3,2018-04-14
Dusseldorf,0,2018-04-14
Bayern,3,2018-04-14
Hoffenheim,3,2018-04-14
Hertha,0,2018-04-14
Schalke,0,2018-04-20
Hoffenheim,3,2018-04-20
Monchengladbach,0,2018-04-20
RB Leipzig,3,2018-04-20
Augsburg,3,2018-04-20
Stuttgart,0,2018-04-20
Bayern,3,2018-04-20
Bremen,0,2018-04-20
Leverkusen,3,2018-04-20
Nurnberg,0,2018-04-20
Mainz,3,2018-04-20
Dusseldorf,0,2018-04-20
Hertha,1,2018-04-21
Hannover,1,2018-04-21
Freiburg,0,2018-04-21
Dortmund,3,2018-04-21
Wolfsburg,1,2018-04-22
Frankfurt,1,2018-04-22
Augsburg,0,2018-04-26
Leverkusen,3,2018-04-26
Stuttgart,3,2018-04-27
Monchengladbach,0,2018-04-27
Dortmund,0,2018-04-27
Schalke,3,2018-04-27
Dusseldorf,3,2018-04-27
Bremen,0,2018-04-27
Frankfurt,1,2018-04-27
Hertha,1,2018-04-27
Hannover,3,2018-04-27
Mainz,0,2018-04-27
RB Leipzig,3,2018-04-27
Freiburg,0,2018-04-27
Nurnberg,1,2018-04-28
Bayern,1,2018-04-28
Hoffenheim,0,2018-04-28
Wolfsburg,3,2018-04-28
Mainz,1,2018-05-03
RB Leipzig,1,2018-05-03
Bremen,1,2018-05-04
Dortmund,1,2018-05-04
Bayern,3,2018-05-04
Hannover,0,2018-05-04
Hertha,3,2018-05-04
Stuttgart,0,2018-05-04
Monchengladbach,1,2018-05-04
Hoffenheim,1,2018-05-04
Wolfsburg,3,2018-05-04
Nurnberg,0,2018-05-04
Leverkusen,3,2018-05-05
Frankfurt,0,2018-05-05
Freiburg,1,2018-05-05
Dusseldorf,1,2018-05-05
Schalke,1,2018-05-05
Augsburg,1,2018-05-05
Augsburg,0,2018-05-11
Hertha,3,2018-05-11
Dortmund,3,2018-05-11
Dusseldorf,0,2018-05-11
Hannover,3,2018-05-11
Freiburg,0,2018-05-11
Hoffenheim,0,2018-05-11
Bremen,3,2018-05-11
Leverkusen,1,2018-05-11
Schalke,1,2018-05-11
Nurnberg,0,2018-05-11
Monchengladbach,3,2018-05-11
RB Leipzig,1,2018-05-11
Bayern,1,2018-05-11
Stuttgart,3,2018-05-11
Wolfsburg,0,2018-05-11
Frankfurt,0,2018-05-12
Mainz,3,2018-05-12
Bayern,3,2018-05-18
Frankfurt,0,2018-05-18
Bremen,3,2018-05-18
RB Leipzig,0,2018-05-18
Dusseldorf,3,2018-05-18
Hannover,0,2018-05-18
Freiburg,3,2018-05-18
Nurnberg,0,2018-05-18
Hertha,0,2018-05-18
Leverkusen,3,2018-05-18
Mainz,3,2018-05-18
Hoffenheim,0,2018-05-18
Monchengladbach,0,2018-05-18
Dortmund,3,2018-05-18
Schalke,1,2018-05-18
Stuttgart,1,2018-05-18
Wolfsburg,3,2018-05-18
Augsburg,0,2018-05-18
Bayern,3,2019-08-24
Hoffenheim,0,2019-08-24
Monchengladbach,3,2019-08-25
Leverkusen,0,2019-08-25
Bremen,1,2019-08-25
Hannover,1,2019-08-25
Dusseldorf,0,2019-08-25
Augsburg,3,2019-08-25
Freiburg,0,2019-08-25
Frankfurt,3,2019-08-25
Hertha,3,2019-08-25
Nurnberg,0,2019-08-25
Wolfsburg,3,2019-08-25
Schalke,0,2019-08-25
Dortmund,3,2019-08-26
RB Leipzig,0,2019-08-26
Mainz,3,2019-08-26
Stuttgart,0,2019-08-26
Hannover,1,2019-08-31
Dortmund,1,2019-08-31
Stuttgart,0,2019-09-01
Bayern,3,2019-09-01
Augsburg,1,2019-09-01
Monchengladbach,1,2019-09-01
Frankfurt,0,2019-09-01
Bremen,3,2019-09-01
Hoffenheim,3,2019-09-01
Freiburg,0,2019-09-01
Leverkusen,0,2019-09-01
Wolfsburg,3,2019-09-01
Nurnberg,1,2019-09-01
Mainz,1,2019-09-01
Schalke,0,2019-09-02
Hertha,3,2019-09-02
RB Leipzig,1,2019-09-02
Dusseldorf,1,2019-09-02
Dortmund,3,2019-09-14
Frankfurt,0,2019-09-14
Monchengladbach,3,2019-09-15
Schalke,0,2019-09-15
Bayern,3,2019-09-15
Leverkusen,0,2019-09-15
Dusseldorf,3,2019-09-15
Hoffenheim,0,2019-09-15
Mainz,3,2019-09-15
Augsburg,0,2019-09-15
RB Leipzig,3,2019-09-15
Hannover,0,2019-09-15
Wolfsburg,1,2019-09-15
Hertha,1,2019-09-15
Freiburg,1,2019-09-16
Stuttgart,1,2019-09-16
Bremen,1,2019-09-16
Nurnberg,1,2019-09-16
Stuttgart,1,2019-09-21
Dusseldorf,1,2019-09-21
Schalke,0,2019-09-22
Bayern,3,2019-09-22
Augsburg,0,2019-09-22
Bremen,3,2019-09-22
Hertha,3,2019-09-22
Monchengladbach,0,2019-09-22
Hoffenheim,1,2019-09-22
Dortmund,1,2019-09-22
Nurnberg,3,2019-09-22
Hannover,0,2019-09-22
Wolfsburg,0,2019-09-22
Freiburg,3,2019-09-22
Frankfurt,1,2019-09-23
RB Leipzig,1,2019-09-23
Leverkusen,3,2019-09-23
Mainz,0,2019-09-23
Bayern,1,2019-09-25
Augsburg,1,2019-09-25
Freiburg,3,2019-09-25
Schalke,0,2019-09-25
Hannover,0,2019-09-25
Hoffenheim,3,2019-09-25
Bremen,3,2019-09-25
Hertha,0,2019-09-25
Dortmund,3,2019-09-26
Nurnberg,0,2019-09-26
Mainz,1,2019-09-26
Wolfsburg,1,2019-09-26
Monchengladbach,3,2019-09-26
Frankfurt,0,2019-09-26
RB Leipzig,3,2019-09-26
Stuttgart,0,2019-09-26
Dusseldorf,0,2019-09-26
Leverkusen,3,2019-09-26
Hertha,3,2019-09-28
Bayern,0,2019-09-28
Leverkusen,0,2019-09-29
Dortmund,3,2019-09-29
Hoffenheim,0,2019-09-29
RB Leipzig,3,2019-09-29
Nurnberg,3,2019-09-29
Dusseldorf,0,2019-09-29
Schalke,3,2019-09-29
Mainz,0,2019-09-29
Stuttgart,3,2019-09-29
Bremen,0,2019-09-29
Wolfsburg,1,2019-09-29
Monchengladbach,1,2019-09-29
Augsburg,3,2019-09-30
Freiburg,0,2019-09-30
Frankfurt,3,2019-09-30
Hannover,0,2019-09-30
Bremen,3,2019-10-05
Wolfsburg,0,2019-10-05
Bayern,0,2019-10-06
Monchengladbach,3,2019-10-06
Dortmund,3,2019-10-06
Augsburg,0,2019-10-06
Dusseldorf,0,2019-10-06
Schalke,3,2019-10-06
Hannover,3,2019-10-06
Stuttgart,0,2019-10-06
Mainz,1,2019-10-06
Hertha,1,2019-10-06
RB Leipzig,3,2019-10-07
Nurnberg,0,2019-10-07
Hoffenheim,0,2019-10-07
Frankfurt,3,2019-10-07
Freiburg,1,2019-10-07
Leverkusen,1,2019-10-07
Frankfurt,3,2019-10-19
Dusseldorf,0,2019-10-19
Schalke,0,2019-10-20
Bremen,3,2019-10-20
Augsburg,1,2019-10-20
RB Leipzig,1,2019-10-20
Leverkusen,1,2019-10-20
Hannover,1,2019-10-20
Nurnberg,0,2019-10-20
Hoffenheim,3,2019-10-20
Stuttgart,0,2019-10-20
Dortmund,3,2019-10-20
Wolfsburg,0,2019-10-20
Bayern,3,2019-10-20
Monchengladbach,3,2019-10-21
Mainz,0,2019-10-21
Hertha,1,2019-10-21
Freiburg,1,2019-10-21
Freiburg,3,2019-10-26
Monchengladbach,0,2019-10-26
Hoffenheim,3,2019-10-27
Stuttgart,0,2019-10-27
Dortmund,1,2019-10-27
Hertha,1,2019-10-27
Dusseldorf,0,2019-10-27
Wolfsburg,3,2019-10-27
Hannover,0,2019-10-27
Augsburg,3,2019-10-27
Mainz,0,2019-10-27
Bayern,3,2019-10-27
Bremen,0,2019-10-28
Leverkusen,3,2019-10-28
RB Leipzig,1,2019-10-28
Schalke,1,2019-10-28
Nurnberg,1,2019-10-28
Frankfurt,1,2019-10-28
Stuttgart,0,2019-11-02
Frankfurt,3,2019-11-02
Hertha,0,2019-11-03
RB Leipzig,3,2019-11-03
Augsburg,1,2019-11-03
Nurnberg,1,2019-11-03
Bayern,1,2019-11-03
Freiburg,1,2019-11-03
Leverkusen,0,2019-11-03
Hoffenheim,3,2019-11-03
Schalke,3,2019-11-03
Hannover,0,2019-11-03
Wolfsburg,0,2019-11-03
Dortmund,3,2019-11-03
Mainz,3,2019-11-04
Bremen,0,2019-11-04
Monchengladbach,3,2019-11-04
Dusseldorf,0,2019-11-04
Hannover,3,2019-11-09
Wolfsburg,0,2019-11-09
Dortmund,3,2019-11-10
Bayern,0,2019-11-10
Bremen,0,2019-11-10
Monchengladbach,3,2019-11-10
Dusseldorf,3,2019-11-10
Hertha,0,2019-11-10
Freiburg,0,2019-11-10
Mainz,3,2019-11-10
Hoffenheim,3,2019-11-10
Augsburg,0,2019-11-10
Nurnberg,0,2019-11-10
Stuttgart,3,2019-11-10
Frankfurt,3,2019-11-11
Schalke,0,2019-11-11
RB Leipzig,3,2019-11-11
Leverkusen,0,2019-11-11
Leverkusen,3,2019-11-23
Stuttgart,0,2019-11-23
Schalke,3,2019-11-24
Nurnberg,0,2019-11-24
Augsburg,0,2019-11-24
Frankfurt,3,2019-11-24
Bayern,1,2019-11-24
Dusseldorf,1,2019-11-24
Hertha,1,2019-11-24
Hoffenheim,1,2019-11-24
Mainz,0,2019-11-24
Dortmund,3,2019-11-24
Wolfsburg,3,2019-11-24
RB Leipzig,0,2019-11-24
Monchengladbach,3,2019-11-25
Hannover,0,2019-11-25
Freiburg,1,2019-11-25
Bremen,1,2019-11-25
Dusseldorf,0,2019-11-30
Mainz,3,2019-11-30
Hoffenheim,1,2019-12-01
Schalke,1,2019-12-01
Bremen,0,2019-12-01
Bayern,3,2019-12-01
Dortmund,3,2019-12-01
Freiburg,0,2019-12-01
Hannover,0,2019-12-01
Hertha,3,2019-12-01
Stuttgart,3,2019-12-01
Augsburg,0,2019-12-01
Frankfurt,0,2019-12-02
Wolfsburg,3,2019-12-02
RB Leipzig,3,2019-12-02
Monchengladbach,0,2019-12-02
Nurnberg,1,2019-12-03
Leverkusen,1,2019-12-03
Bremen,3,2019-12-07
Dusseldorf,0,2019-12-07
Hertha,3,2019-12-08
Frankfurt,0,2019-12-08
Bayern,3,2019-12-08
Nurnberg,0,2019-12-08
Freiburg,3,2019-12-08
RB Leipzig,0,2019-12-08
Leverkusen,3,2019-12-08
Augsburg,0,2019-12-08
Schalke,0,2019-12-08
Dortmund,3,2019-12-08
Wolfsburg,1,2019-12-08
Hoffenheim,1,2019-12-08
Monchengladbach,3,2019-12-09
Stuttgart,0,2019-12-09
Mainz,1,2019-12-09
Hannover,1,2019-12-09
Nurnberg,0,2019-12-14
Wolfsburg,3,2019-12-14
Dortmund,3,2019-12-15
Bremen,0,2019-12-15
Augsburg,1,2019-12-15
Schalke,1,2019-12-15
Dusseldorf,3,2019-12-15
Freiburg,0,2019-12-15
Hannover,0,2019-12-15
Bayern,3,2019-12-15
Hoffenheim,1,2019-12-15
Monchengladbach,1,2019-12-15
Stuttgart,3,2019-12-15
Hertha,0,2019-12-15
Frankfurt,3,2019-12-16
Leverkusen,0,2019-12-16
RB Leipzig,3,2019-12-16
Mainz,0,2019-12-16
Dusseldorf,3,2019-12-18
Dortmund,0,2019-12-18
Hertha,1,2019-12-18
Augsburg,1,2019-12-18
Wolfsburg,3,2019-12-18
Stuttgart,0,2019-12-18
Monchengladbach,3,2019-12-18
Nurnberg,0,2019-12-18
Bayern,3,2019-12-19
RB Leipzig,0,2019-12-19
Bremen,1,2019-12-19
Hoffenheim,1,2019-12-19
Freiburg,1,2019-12-19
Hannover,1,2019-12-19
Mainz,1,2019-12-19
Frankfurt,1,2019-12-19
Schalke,0,2019-12-19
Leverkusen,3,2019-12-19
Dortmund,3,2019-12-21
Monchengladbach,0,2019-12-21
Frankfurt,0,2019-12-22
Bayern,3,2019-12-22
Hannover,0,2019-12-22
Dusseldorf,3,2019-12-22
Leverkusen,3,2019-12-22
Hertha,0,2019-12-22
Nurnberg,0,2019-12-22
Freiburg,3,2019-12-22
RB Leipzig,3,2019-12-22
Bremen,0,2019-12-22
Stuttgart,0,2019-12-22
Schalke,3,2019-12-22
Hoffenheim,1,2019-12-23
Mainz,1,2019-12-23
Augsburg,0,2019-12-23
Wolfsburg,3,2019-12-23
