team,points,date
Leverkusen,3,1994-05-27
Bayern,0,1994-05-27
Schalke,3,1994-05-27
Bremen,0,1994-05-27
Stuttgart,3,1994-05-27
Freiburg,0,1994-05-27
Uerdingen,3,1994-05-27
Bochum,0,1994-05-27
Dortmund,1,1994-05-28
Monchengladbach,1,1994-05-28
Bochum,3,1994-06-10
Schalke,0,1994-06-10
Bremen,3,1994-06-10
Karlsruher,0,1994-06-10
Dresden,0,1994-06-10
Bayern,3,1994-06-10
Duisburg,0,1994-06-10
Dortmund,3,1994-06-10
FC Koln,1,1994-06-10
Leverkusen,1,1994-06-10
Freiburg,3,1994-06-10
Uerdingen,0,1994-06-10
Hamburger SV,3,1994-06-10
Frankfurt,0,1994-06-10
Monchengladbach,3,1994-06-10
Stuttgart,0,1994-06-10
Munich 1860,0,1994-06-10
Kaiserslautern,3,1994-06-10
Bayern,3,1994-06-17
Bremen,0,1994-06-17
Dortmund,3,1994-06-17
Hamburger SV,0,1994-06-17
Frankfurt,3,1994-06-17
Munich 1860,0,1994-06-17
Kaiserslautern,3,1994-06-17
FC Koln,0,1994-06-17
Karlsruher,1,1994-06-17
Bochum,1,1994-06-17
Leverkusen,1,1994-06-17
Dresden,1,1994-06-17
Schalke,0,1994-06-17
Freiburg,3,1994-06-17
Stuttgart,3,1994-06-17
Duisburg,0,1994-06-17
Uerdingen,3,1994-06-17
Monchengladbach,0,1994-06-17
Dortmund,1,1994-al-Sc
0,1,1994-al-Sc
Kaiserslautern,3,1994-al-Sc
0,0,1994-al-Sc
Munich 1860,3,1994-al-Sc
6,0,1994-al-Sc
Duisburg,1,1994-al-Sc
0,1,1994-al-Sc
Bochum,3,1994-al-Sc
3,0,1994-al-Sc
Dresden,3,1994-al-Sc
4,0,1994-al-Sc
Karlsruher,1,1994-al-Sc
0,1,1994-al-Sc
Stuttgart,3,1994-al-Sc
1,0,1994-al-Sc
Frankfurt,1,1994-al-Sc
0,1,1994-al-Sc
FC Koln,3,1994-al-Sc
3,0,1994-al-Sc
Hamburger SV,3,1994-al-Sc
0,0,1994-al-Sc
Monchengladbach,3,1994-al-Sc
1,0,1994-al-Sc
Freiburg,3,1994-bu-Ha
1,0,1994-bu-Ha
Bremen,1,1994-bu-Ha
0,1,1994-bu-Ha
Bayern,3,1994-bu-Ha
1,0,1994-bu-Ha
Schalke,3,1994-bu-Ha
3,0,1994-bu-Ha
Stuttgart,3,1994-bu-Ha
0,0,1994-bu-Ha
Dortmund,3,1994-bu-Ha
0,0,1994-bu-Ha
Kaiserslautern,1,1994-bu-Ha
0,1,1994-bu-Ha
Munich 1860,3,1994-bu-Ha
3,0,1994-bu-Ha
Leverkusen,3,1994-bu-Ha
1,0,1994-bu-Ha
Monchengladbach,3,1994-bu-Ha
1,0,1994-bu-Ha
Bochum,3,1994-bu-Ha
3,0,1994-bu-Ha
Dresden,3,1994-bu-Ha
2,0,1994-bu-Ha
Karlsruher,3,1994-bu-Ha
3,0,1994-bu-Ha
Uerdingen,1,1994-bu-Ha
0,1,1994-bu-Ha
Freiburg,3,1994-ch-Mo
1,0,1994-ch-Mo
Bremen,1,1994-ch-Mo
2,1,1994-ch-Mo
Bayern,3,1994-ch-Mo
2,0,1994-ch-Mo
Schalke,3,1994-ch-Mo
0,0,1994-ch-Mo
Uerdingen,3,1994-ch-Mo
1,0,1994-ch-Mo
Dortmund,3,1994-ch-Mo
3,0,1994-ch-Mo
Kaiserslautern,3,1994-ch-Mo
4,0,1994-ch-Mo
Munich 1860,1,1994-ch-Mo
2,1,1994-ch-Mo
Duisburg,3,1994-ch-Mo
1,0,1994-ch-Mo
Leverkusen,3,1994-ch-Mo
3,0,1994-ch-Mo
Bochum,3,1994-ch-Mo
7,0,1994-ch-Mo
Dresden,1,1994-ch-Mo
2,1,1994-ch-Mo
Karlsruher,3,1994-ch-Mo
2,0,1994-ch-Mo
Leverkusen,3,1994-di-Ue
0,0,1994-di-Ue
Stuttgart,3,1994-di-Ue
4,0,1994-di-Ue
Frankfurt,3,1994-di-Ue
1,0,1994-di-Ue
FC Koln,1,1994-di-Ue
0,1,1994-di-Ue
Hamburger SV,3,1994-di-Ue
4,0,1994-di-Ue
Freiburg,3,1994-di-Ue
0,0,1994-di-Ue
Bremen,3,1994-di-Ue
1,0,1994-di-Ue
Bayern,3,1994-di-Ue
1,0,1994-di-Ue
Schalke,3,1994-di-Ue
1,0,1994-di-Ue
Dortmund,3,1994-di-Ue
0,0,1994-di-Ue
Kaiserslautern,3,1994-di-Ue
1,0,1994-di-Ue
Munich 1860,3,1994-di-Ue
1,0,1994-di-Ue
Duisburg,3,1994-di-Ue
1,0,1994-di-Ue
Kaiserslautern,3,1994-er-Ba
1,0,1994-er-Ba
Munich 1860,3,1994-er-Ba
1,0,1994-er-Ba
Duisburg,3,1994-er-Ba
1,0,1994-er-Ba
Freiburg,3,1994-er-Ba
2,0,1994-er-Ba
Dresden,3,1994-er-Ba
2,0,1994-er-Ba
Leverkusen,3,1994-er-Ba
2,0,1994-er-Ba
Schalke,1,1994-er-Ba
2,1,1994-er-Ba
Stuttgart,3,1994-er-Ba
2,0,1994-er-Ba
Frankfurt,3,1994-er-Ba
3,0,1994-er-Ba
FC Koln,3,1994-er-Ba
2,0,1994-er-Ba
Hamburger SV,3,1994-er-Ba
1,0,1994-er-Ba
Monchengladbach,3,1994-er-Ba
3,0,1994-er-Ba
Bochum,3,1994-er-Ba
3,0,1994-er-Ba
Monchengladbach,3,1994-er-Le
3,0,1994-er-Le
Freiburg,3,1994-er-Le
2,0,1994-er-Le
Bochum,3,1994-er-Le
1,0,1994-er-Le
Bremen,3,1994-er-Le
1,0,1994-er-Le
FC Koln,3,1994-er-Le
3,0,1994-er-Le
Karlsruher,1,1994-er-Le
0,1,1994-er-Le
Schalke,3,1994-er-Le
2,0,1994-er-Le
Uerdingen,3,1994-er-Le
1,0,1994-er-Le
Stuttgart,3,1994-er-Le
3,0,1994-er-Le
Dortmund,3,1994-er-Le
2,0,1994-er-Le
Frankfurt,3,1994-er-Le
4,0,1994-er-Le
Kaiserslautern,3,1994-er-Le
0,0,1994-er-Le
Hamburger SV,1,1994-hu-Bo
0,1,1994-hu-Bo
Monchengladbach,3,1994-hu-Bo
0,0,1994-hu-Bo
Bremen,3,1994-hu-Bo
1,0,1994-hu-Bo
Bayern,3,1994-hu-Bo
1,0,1994-hu-Bo
Karlsruher,3,1994-hu-Bo
0,0,1994-hu-Bo
Uerdingen,3,1994-hu-Bo
2,0,1994-hu-Bo
Dortmund,3,1994-hu-Bo
0,0,1994-hu-Bo
Kaiserslautern,3,1994-hu-Bo
0,0,1994-hu-Bo
Munich 1860,3,1994-hu-Bo
2,0,1994-hu-Bo
Duisburg,1,1994-hu-Bo
1,1,1994-hu-Bo
Freiburg,3,1994-hu-Bo
1,0,1994-hu-Bo
Leverkusen,3,1994-hu-Bo
1,0,1994-hu-Bo
Dresden,3,1994-hu-Bo
2,0,1994-hu-Bo
Duisburg,3,1994-ib-Fr
3,0,1994-ib-Fr
Bochum,3,1994-ib-Fr
1,0,1994-ib-Fr
Dresden,3,1994-ib-Fr
3,0,1994-ib-Fr
Karlsruher,3,1994-ib-Fr
2,0,1994-ib-Fr
Schalke,3,1994-ib-Fr
3,0,1994-ib-Fr
Stuttgart,1,1994-ib-Fr
2,1,1994-ib-Fr
Frankfurt,1,1994-ib-Fr
2,1,1994-ib-Fr
FC Koln,3,1994-ib-Fr
4,0,1994-ib-Fr
Hamburger SV,3,1994-ib-Fr
3,0,1994-ib-Fr
Monchengladbach,3,1994-ib-Fr
1,0,1994-ib-Fr
Leverkusen,3,1994-ib-Fr
1,0,1994-ib-Fr
Bremen,3,1994-ib-Fr
1,0,1994-ib-Fr
Bayern,3,1994-ib-Fr
5,0,1994-ib-Fr
Dresden,3,1994-ic-Mu
3,0,1994-ic-Mu
Uerdingen,3,1994-ic-Mu
1,0,1994-ic-Mu
Karlsruher,3,1994-ic-Mu
1,0,1994-ic-Mu
Dortmund,3,1994-ic-Mu
1,0,1994-ic-Mu
Frankfurt,3,1994-ic-Mu
2,0,1994-ic-Mu
Leverkusen,3,1994-ic-Mu
1,0,1994-ic-Mu
Duisburg,3,1994-ic-Mu
1,0,1994-ic-Mu
Freiburg,3,1994-ic-Mu
4,0,1994-ic-Mu
Bremen,3,1994-ic-Mu
1,0,1994-ic-Mu
Bayern,3,1994-ic-Mu
1,0,1994-ic-Mu
Schalke,3,1994-ic-Mu
0,0,1994-ic-Mu
Stuttgart,3,1994-ic-Mu
0,0,1994-ic-Mu
Bayern,3,1994-Ko-FC
3,0,1994-Ko-FC
Schalke,3,1994-Ko-FC
5,0,1994-Ko-FC
Stuttgart,1,1994-Ko-FC
1,1,1994-Ko-FC
Frankfurt,3,1994-Ko-FC
3,0,1994-Ko-FC
Kaiserslautern,3,1994-Ko-FC
0,0,1994-Ko-FC
Munich 1860,3,1994-Ko-FC
2,0,1994-Ko-FC
Hamburger SV,3,1994-Ko-FC
1,0,1994-Ko-FC
Monchengladbach,3,1994-Ko-FC
1,0,1994-Ko-FC
Bochum,3,1994-Ko-FC
2,0,1994-Ko-FC
Dresden,3,1994-Ko-FC
1,0,1994-Ko-FC
Karlsruher,3,1994-Ko-FC
3,0,1994-Ko-FC
Uerdingen,1,1994-Ko-FC
2,1,1994-Ko-FC
Dortmund,3,1994-Ko-FC
1,0,1994-Ko-FC
Frankfurt,3,1994-ls-Ka
1,0,1994-ls-Ka
FC Koln,1,1994-ls-Ka
0,1,1994-ls-Ka
Hamburger SV,3,1994-ls-Ka
2,0,1994-ls-Ka
Monchengladbach,3,1994-ls-Ka
2,0,1994-ls-Ka
Bremen,3,1994-ls-Ka
3,0,1994-ls-Ka
Bayern,3,1994-ls-Ka
2,0,1994-ls-Ka
Uerdingen,3,1994-ls-Ka
2,0,1994-ls-Ka
Dortmund,1,1994-ls-Ka
0,1,1994-ls-Ka
Kaiserslautern,3,1994-ls-Ka
3,0,1994-ls-Ka
Munich 1860,3,1994-ls-Ka
3,0,1994-ls-Ka
Duisburg,3,1994-ls-Ka
4,0,1994-ls-Ka
Freiburg,3,1994-ls-Ka
2,0,1994-ls-Ka
Munich 1860,1,1994-me-Br
2,1,1994-me-Br
Duisburg,3,1994-me-Br
5,0,1994-me-Br
Freiburg,3,1994-me-Br
5,0,1994-me-Br
Dresden,3,1994-me-Br
1,0,1994-me-Br
Bayern,1,1994-me-Br
0,1,1994-me-Br
Schalke,3,1994-me-Br
2,0,1994-me-Br
Stuttgart,3,1994-me-Br
4,0,1994-me-Br
Frankfurt,3,1994-me-Br
2,0,1994-me-Br
FC Koln,3,1994-me-Br
2,0,1994-me-Br
Hamburger SV,3,1994-me-Br
1,0,1994-me-Br
Monchengladbach,3,1994-me-Br
1,0,1994-me-Br
Bochum,1,1994-me-Br
3,1,1994-me-Br
Leverkusen,3,1994-me-Br
3,0,1994-me-Br
Schalke,3,1994-nk-Fr
0,0,1994-nk-Fr
Stuttgart,3,1994-nk-Fr
2,0,1994-nk-Fr
Leverkusen,1,1994-nk-Fr
2,1,1994-nk-Fr
Kaiserslautern,3,1994-nk-Fr
1,0,1994-nk-Fr
Hamburger SV,3,1994-nk-Fr
2,0,1994-nk-Fr
Monchengladbach,3,1994-nk-Fr
2,0,1994-nk-Fr
Bochum,3,1994-nk-Fr
2,0,1994-nk-Fr
Dresden,1,1994-nk-Fr
2,1,1994-nk-Fr
Karlsruher,1,1994-nk-Fr
1,1,1994-nk-Fr
Uerdingen,3,1994-nk-Fr
0,0,1994-nk-Fr
Dortmund,3,1994-nk-Fr
4,0,1994-nk-Fr
FC Koln,1,1994-nk-Fr
0,1,1994-nk-Fr
Bochum,3,1994-sb-Du
3,0,1994-sb-Du
Dresden,3,1994-sb-Du
1,0,1994-sb-Du
Karlsruher,1,1994-sb-Du
0,1,1994-sb-Du
Uerdingen,3,1994-sb-Du
2,0,1994-sb-Du
Stuttgart,1,1994-sb-Du
2,1,1994-sb-Du
Frankfurt,3,1994-sb-Du
1,0,1994-sb-Du
FC Koln,3,1994-sb-Du
1,0,1994-sb-Du
Hamburger SV,3,1994-sb-Du
0,0,1994-sb-Du
Leverkusen,3,1994-sb-Du
0,0,1994-sb-Du
Freiburg,3,1994-sb-Du
1,0,1994-sb-Du
Bremen,3,1994-sb-Du
0,0,1994-sb-Du
Bayern,3,1994-sb-Du
0,0,1994-sb-Du
Schalke,3,1994-sb-Du
2,0,1994-sb-Du
FC Koln,3,1994-sd-Dr
1,0,1994-sd-Dr
Hamburger SV,3,1994-sd-Dr
1,0,1994-sd-Dr
Monchengladbach,3,1994-sd-Dr
0,0,1994-sd-Dr
Bochum,3,1994-sd-Dr
0,0,1994-sd-Dr
Leverkusen,3,1994-sd-Dr
1,0,1994-sd-Dr
Karlsruher,3,1994-sd-Dr
1,0,1994-sd-Dr
Uerdingen,3,1994-sd-Dr
1,0,1994-sd-Dr
Dortmund,3,1994-sd-Dr
0,0,1994-sd-Dr
Kaiserslautern,3,1994-sd-Dr
1,0,1994-sd-Dr
Munich 1860,3,1994-sd-Dr
1,0,1994-sd-Dr
Duisburg,3,1994-sd-Dr
4,0,1994-sd-Dr
Freiburg,3,1994-sd-Dr
1,0,1994-sd-Dr
Bremen,3,1994-sd-Dr
1,0,1994-sd-Dr
Dresden,3,1994-se-Ka
3,0,1994-se-Ka
Karlsruher,1,1994-se-Ka
0,1,1994-se-Ka
Uerdingen,3,1994-se-Ka
1,0,1994-se-Ka
Dortmund,3,1994-se-Ka
1,0,1994-se-Ka
Leverkusen,1,1994-se-Ka
1,1,1994-se-Ka
Munich 1860,3,1994-se-Ka
1,0,1994-se-Ka
Duisburg,1,1994-se-Ka
1,1,1994-se-Ka
Freiburg,3,1994-se-Ka
3,0,1994-se-Ka
Bremen,3,1994-se-Ka
1,0,1994-se-Ka
Bayern,3,1994-se-Ka
1,0,1994-se-Ka
Schalke,3,1994-se-Ka
3,0,1994-se-Ka
Stuttgart,3,1994-se-Ka
3,0,1994-se-Ka
Frankfurt,3,1994-se-Ka
1,0,1994-se-Ka
Karlsruher,3,1994-tm-Do
2,0,1994-tm-Do
Uerdingen,3,1994-tm-Do
3,0,1994-tm-Do
Leverkusen,3,1994-tm-Do
0,0,1994-tm-Do
Frankfurt,3,1994-tm-Do
1,0,1994-tm-Do
FC Koln,3,1994-tm-Do
2,0,1994-tm-Do
Duisburg,3,1994-tm-Do
1,0,1994-tm-Do
Freiburg,3,1994-tm-Do
1,0,1994-tm-Do
Bremen,1,1994-tm-Do
2,1,1994-tm-Do
Bayern,1,1994-tm-Do
1,1,1994-tm-Do
Schalke,3,1994-tm-Do
3,0,1994-tm-Do
Stuttgart,3,1994-tm-Do
5,0,1994-tm-Do
Kaiserslautern,3,1994-tm-Do
2,0,1994-tm-Do
Munich 1860,3,1994-tm-Do
4,0,1994-tm-Do
Schalke,3,1994-tt-St
1,0,1994-tt-St
Leverkusen,3,1994-tt-St
4,0,1994-tt-St
Dortmund,1,1994-tt-St
0,1,1994-tt-St
Kaiserslautern,3,1994-tt-St
2,0,1994-tt-St
Munich 1860,3,1994-tt-St
1,0,1994-tt-St
Monchengladbach,3,1994-tt-St
2,0,1994-tt-St
Bochum,3,1994-tt-St
2,0,1994-tt-St
Dresden,3,1994-tt-St
4,0,1994-tt-St
Karlsruher,3,1994-tt-St
4,0,1994-tt-St
Uerdingen,3,1994-tt-St
3,0,1994-tt-St
Frankfurt,3,1994-tt-St
4,0,1994-tt-St
FC Koln,3,1994-tt-St
2,0,1994-tt-St
Hamburger SV,3,1994-tt-St
2,0,1994-tt-St
