team,points,date
Wolfsburg,3,2013-03-25
Dortmund,1,2013-03-25
Schalke,1,2013-03-25
Hertha,0,2013-03-25
Bayern,3,2013-03-25
Augsburg,0,2013-03-26
Leverkusen,3,2013-03-26
Frankfurt,3,2013-03-26
Monchengladbach,0,2013-03-26
Hamburger SV,1,2013-03-26
Freiburg,1,2013-03-26
Hoffenheim,3,2013-03-26
Hannover,0,2013-03-26
Nurnberg,3,2013-03-26
Stuttgart,0,2013-03-26
Schalke,3,2013-03-28
Hertha,0,2013-03-28
Freiburg,3,2013-03-29
Nurnberg,0,2013-03-29
Bayern,1,2013-03-29
Hoffenheim,1,2013-03-29
Leverkusen,1,2013-03-29
Braunschweig,1,2013-03-29
Mainz,3,2013-03-29
Augsburg,0,2013-03-29
Stuttgart,0,2013-03-29
Dortmund,3,2013-03-29
Wolfsburg,3,2013-03-29
Frankfurt,0,2013-03-29
Hannover,0,2013-03-30
Bremen,3,2013-03-30
Monchengladbach,3,2013-03-30
Hamburger SV,0,2013-03-30
Hamburger SV,3,2013-04-04
Leverkusen,0,2013-04-04
Dortmund,3,2013-04-05
Wolfsburg,0,2013-04-05
Augsburg,3,2013-04-05
Bayern,0,2013-04-05
Bremen,1,2013-04-05
Schalke,1,2013-04-05
Frankfurt,3,2013-04-05
Mainz,0,2013-04-05
Nurnberg,0,2013-04-05
Monchengladbach,3,2013-04-05
Stuttgart,3,2013-04-05
Freiburg,0,2013-04-05
Hertha,1,2013-04-06
Hoffenheim,1,2013-04-06
Braunschweig,3,2013-04-06
Hannover,0,2013-04-06
Schalke,3,2013-04-11
Frankfurt,0,2013-04-11
Bayern,0,2013-04-12
Dortmund,3,2013-04-12
Freiburg,3,2013-04-12
Braunschweig,0,2013-04-12
Hannover,3,2013-04-12
Hamburger SV,0,2013-04-12
Mainz,3,2013-04-12
Bremen,0,2013-04-12
Monchengladbach,1,2013-04-12
Stuttgart,1,2013-04-12
Wolfsburg,3,2013-04-12
Nurnberg,0,2013-04-12
Hoffenheim,3,2013-04-13
Augsburg,0,2013-04-13
Leverkusen,3,2013-04-13
Hertha,0,2013-04-13
Frankfurt,0,2013-04-17
Hannover,3,2013-04-17
Hamburger SV,0,2013-04-19
Wolfsburg,3,2013-04-19
Augsburg,1,2013-04-19
Hertha,1,2013-04-19
Braunschweig,0,2013-04-19
Bayern,3,2013-04-19
Bremen,3,2013-04-19
Hoffenheim,0,2013-04-19
Dortmund,3,2013-04-19
Mainz,0,2013-04-19
Freiburg,3,2013-04-19
Monchengladbach,0,2013-04-19
Stuttgart,3,2013-04-20
Schalke,0,2013-04-20
Nurnberg,0,2013-04-20
Leverkusen,3,2013-04-20
Hannover,1,2013-04-25
Stuttgart,1,2013-04-25
Leverkusen,1,2013-04-26
Dortmund,1,2013-04-26
Bayern,3,2013-04-26
Bremen,0,2013-04-26
Hertha,3,2013-04-26
Braunschweig,0,2013-04-26
Hoffenheim,1,2013-04-26
Frankfurt,1,2013-04-26
Mainz,3,2013-04-26
Nurnberg,0,2013-04-26
Wolfsburg,1,2013-04-26
Freiburg,1,2013-04-26
Schalke,0,2013-04-27
Monchengladbach,3,2013-04-27
Augsburg,3,2013-04-27
Hamburger SV,0,2013-04-27
Braunschweig,0,2013-05-03
Augsburg,3,2013-05-03
Bremen,3,2013-05-03
Hertha,0,2013-05-03
Dortmund,3,2013-05-03
Hoffenheim,0,2013-05-03
Frankfurt,0,2013-05-03
Leverkusen,3,2013-05-03
Freiburg,0,2013-05-03
Schalke,3,2013-05-03
Hamburger SV,0,2013-05-03
Bayern,3,2013-05-03
Monchengladbach,3,2013-05-03
Mainz,0,2013-05-03
Nurnberg,0,2013-05-03
Hannover,3,2013-05-03
Stuttgart,0,2013-05-03
Wolfsburg,3,2013-05-03
Augsburg,3,2013-05-10
Frankfurt,0,2013-05-10
Bayern,3,2013-05-10
Stuttgart,0,2013-05-10
Hannover,3,2013-05-10
Freiburg,0,2013-05-10
Hertha,0,2013-05-10
Dortmund,3,2013-05-10
Hoffenheim,3,2013-05-10
Braunschweig,0,2013-05-10
Leverkusen,3,2013-05-10
Bremen,0,2013-05-10
Mainz,3,2013-05-10
Hamburger SV,0,2013-05-10
Schalke,3,2013-05-10
Nurnberg,0,2013-05-10
Wolfsburg,3,2013-05-10
Monchengladbach,0,2013-05-10
Bayern,3,2014-08-09
Monchengladbach,0,2014-08-09
Braunschweig,0,2014-08-10
Bremen,3,2014-08-10
Augsburg,0,2014-08-10
Dortmund,3,2014-08-10
Hannover,3,2014-08-10
Wolfsburg,0,2014-08-10
Hertha,3,2014-08-10
Frankfurt,0,2014-08-10
Hoffenheim,1,2014-08-10
Nurnberg,1,2014-08-10
Leverkusen,3,2014-08-10
Freiburg,0,2014-08-10
Schalke,1,2014-08-11
Hamburger SV,1,2014-08-11
Mainz,3,2014-08-11
Stuttgart,0,2014-08-11
Monchengladbach,3,2014-08-17
Hannover,0,2014-08-17
Bremen,3,2014-08-17
Augsburg,0,2014-08-17
Frankfurt,0,2014-08-17
Bayern,3,2014-08-17
Freiburg,0,2014-08-17
Mainz,3,2014-08-17
Hamburger SV,0,2014-08-17
Hoffenheim,3,2014-08-17
Stuttgart,0,2014-08-17
Leverkusen,3,2014-08-17
Wolfsburg,3,2014-08-17
Schalke,0,2014-08-17
Dortmund,3,2014-08-18
Braunschweig,0,2014-08-18
Nurnberg,1,2014-08-18
Hertha,1,2014-08-18
Dortmund,3,2014-08-23
Bremen,0,2014-08-23
Hertha,3,2014-08-24
Hamburger SV,0,2014-08-24
Bayern,3,2014-08-24
Nurnberg,0,2014-08-24
Hannover,3,2014-08-24
Schalke,0,2014-08-24
Hoffenheim,1,2014-08-24
Freiburg,1,2014-08-24
Leverkusen,3,2014-08-24
Monchengladbach,0,2014-08-24
Mainz,3,2014-08-24
Wolfsburg,0,2014-08-24
Augsburg,3,2014-08-25
Stuttgart,0,2014-08-25
Braunschweig,0,2014-08-25
Frankfurt,3,2014-08-25
Freiburg,1,2014-08-27
Bayern,1,2014-08-27
Schalke,3,2014-08-31
Leverkusen,0,2014-08-31
Hamburger SV,3,2014-08-31
Braunschweig,0,2014-08-31
Hannover,3,2014-08-31
Mainz,0,2014-08-31
Monchengladbach,3,2014-08-31
Bremen,0,2014-08-31
Nurnberg,0,2014-08-31
Augsburg,3,2014-08-31
Wolfsburg,3,2014-08-31
Hertha,0,2014-08-31
Frankfurt,0,2014-09-01
Dortmund,3,2014-09-01
Stuttgart,3,2014-09-01
Hoffenheim,0,2014-09-01
Hertha,0,2014-09-13
Stuttgart,3,2014-09-13
Dortmund,3,2014-09-14
Hamburger SV,0,2014-09-14
Augsburg,3,2014-09-14
Freiburg,0,2014-09-14
Bayern,3,2014-09-14
Hannover,0,2014-09-14
Bremen,0,2014-09-14
Frankfurt,3,2014-09-14
Leverkusen,3,2014-09-14
Wolfsburg,0,2014-09-14
Mainz,0,2014-09-14
Schalke,3,2014-09-14
Braunschweig,1,2014-09-15
Nurnberg,1,2014-09-15
Hoffenheim,3,2014-09-15
Monchengladbach,0,2014-09-15
Monchengladbach,3,2014-09-20
Braunschweig,0,2014-09-20
Schalke,0,2014-09-21
Bayern,3,2014-09-21
Hamburger SV,0,2014-09-21
Bremen,3,2014-09-21
Hannover,3,2014-09-21
Augsburg,0,2014-09-21
Mainz,0,2014-09-21
Leverkusen,3,2014-09-21
Nurnberg,1,2014-09-21
Dortmund,1,2014-09-21
Wolfsburg,3,2014-09-21
Hoffenheim,0,2014-09-21
Stuttgart,1,2014-09-22
Frankfurt,1,2014-09-22
Freiburg,1,2014-09-22
Hertha,1,2014-09-22
Augsburg,1,2014-09-27
Monchengladbach,1,2014-09-27
Frankfurt,1,2014-09-28
Hamburger SV,1,2014-09-28
Bayern,3,2014-09-28
Wolfsburg,0,2014-09-28
Dortmund,3,2014-09-28
Freiburg,0,2014-09-28
Hertha,3,2014-09-28
Mainz,0,2014-09-28
Hoffenheim,1,2014-09-28
Schalke,1,2014-09-28
Leverkusen,3,2014-09-28
Hannover,0,2014-09-28
Braunschweig,0,2014-09-29
Stuttgart,3,2014-09-29
Bremen,1,2014-09-29
Nurnberg,1,2014-09-29
Hannover,1,2014-10-04
Hertha,1,2014-10-04
Leverkusen,1,2014-10-05
Bayern,1,2014-10-05
Mainz,1,2014-10-05
Hoffenheim,1,2014-10-05
Monchengladbach,3,2014-10-05
Dortmund,0,2014-10-05
Schalke,3,2014-10-05
Augsburg,0,2014-10-05
Stuttgart,1,2014-10-05
Bremen,1,2014-10-05
Wolfsburg,0,2014-10-05
Braunschweig,3,2014-10-05
Freiburg,1,2014-10-06
Frankfurt,1,2014-10-06
Nurnberg,0,2014-10-06
Hamburger SV,3,2014-10-06
Hoffenheim,0,2014-10-18
Leverkusen,3,2014-10-18
Hertha,3,2014-10-19
Monchengladbach,0,2014-10-19
Bayern,3,2014-10-19
Mainz,0,2014-10-19
Braunschweig,0,2014-10-19
Schalke,3,2014-10-19
Bremen,1,2014-10-19
Freiburg,1,2014-10-19
Dortmund,3,2014-10-19
Hannover,0,2014-10-19
Frankfurt,1,2014-10-19
Nurnberg,1,2014-10-19
Augsburg,0,2014-10-20
Wolfsburg,3,2014-10-20
Hamburger SV,1,2014-10-20
Stuttgart,1,2014-10-20
Stuttgart,1,2014-10-25
Nurnberg,1,2014-10-25
Wolfsburg,3,2014-10-26
Bremen,0,2014-10-26
Bayern,3,2014-10-26
Hertha,0,2014-10-26
Hannover,0,2014-10-26
Hoffenheim,3,2014-10-26
Leverkusen,3,2014-10-26
Augsburg,0,2014-10-26
Mainz,3,2014-10-26
Braunschweig,0,2014-10-26
Schalke,0,2014-10-26
Dortmund,3,2014-10-26
Monchengladbach,3,2014-10-27
Frankfurt,0,2014-10-27
Freiburg,0,2014-10-27
Hamburger SV,3,2014-10-27
Dortmund,3,2014-11-01
Stuttgart,0,2014-11-01
Frankfurt,0,2014-11-02
Wolfsburg,3,2014-11-02
Braunschweig,3,2014-11-02
Leverkusen,0,2014-11-02
Hamburger SV,0,2014-11-02
Monchengladbach,3,2014-11-02
Hertha,0,2014-11-02
Schalke,3,2014-11-02
Hoffenheim,0,2014-11-02
Bayern,3,2014-11-02
Nurnberg,0,2014-11-02
Freiburg,3,2014-11-02
Bremen,3,2014-11-03
Hannover,0,2014-11-03
Augsburg,3,2014-11-03
Mainz,0,2014-11-03
Hannover,1,2014-11-08
Braunschweig,1,2014-11-08
Monchengladbach,3,2014-11-09
Nurnberg,0,2014-11-09
Bayern,3,2014-11-09
Augsburg,0,2014-11-09
Hoffenheim,0,2014-11-09
Hertha,3,2014-11-09
Leverkusen,3,2014-11-09
Hamburger SV,0,2014-11-09
Schalke,3,2014-11-09
Bremen,0,2014-11-09
Wolfsburg,3,2014-11-09
Dortmund,0,2014-11-09
Freiburg,0,2014-11-10
Stuttgart,3,2014-11-10
Mainz,3,2014-11-10
Frankfurt,0,2014-11-10
Stuttgart,0,2014-11-22
Monchengladbach,3,2014-11-22
Dortmund,0,2014-11-23
Bayern,3,2014-11-23
Augsburg,3,2014-11-23
Hoffenheim,0,2014-11-23
Braunschweig,0,2014-11-23
Freiburg,3,2014-11-23
Frankfurt,1,2014-11-23
Schalke,1,2014-11-23
Hertha,0,2014-11-23
Leverkusen,3,2014-11-23
Nurnberg,1,2014-11-23
Wolfsburg,1,2014-11-23
Bremen,0,2014-11-24
Mainz,3,2014-11-24
Hamburger SV,3,2014-11-24
Hannover,0,2014-11-24
Wolfsburg,1,2014-11-29
Hamburger SV,1,2014-11-29
Schalke,3,2014-11-30
Stuttgart,0,2014-11-30
Bayern,3,2014-11-30
Braunschweig,0,2014-11-30
Hertha,1,2014-11-30
Augsburg,1,2014-11-30
Hoffenheim,1,2014-11-30
Bremen,1,2014-11-30
Leverkusen,3,2014-11-30
Nurnberg,0,2014-11-30
Mainz,0,2014-11-30
Dortmund,3,2014-11-30
Monchengladbach,3,2014-12-01
Freiburg,0,2014-12-01
Hannover,3,2014-12-01
Frankfurt,0,2014-12-01
Nurnberg,1,2014-12-06
Mainz,1,2014-12-06
Dortmund,0,2014-12-07
Leverkusen,3,2014-12-07
Bremen,0,2014-12-07
Bayern,3,2014-12-07
Frankfurt,0,2014-12-07
Hoffenheim,3,2014-12-07
Hamburger SV,0,2014-12-07
Augsburg,3,2014-12-07
Monchengladbach,3,2014-12-07
Schalke,0,2014-12-07
Stuttgart,3,2014-12-07
Hannover,0,2014-12-07
Braunschweig,0,2014-12-08
Hertha,3,2014-12-08
Freiburg,0,2014-12-08
Wolfsburg,3,2014-12-08
Hertha,3,2014-12-13
Bremen,0,2014-12-13
Wolfsburg,3,2014-12-14
Stuttgart,0,2014-12-14
Augsburg,3,2014-12-14
Braunschweig,0,2014-12-14
Bayern,3,2014-12-14
Hamburger SV,0,2014-12-14
Hannover,1,2014-12-14
Nurnberg,1,2014-12-14
Hoffenheim,1,2014-12-14
Dortmund,1,2014-12-14
Mainz,1,2014-12-14
Monchengladbach,1,2014-12-14
Leverkusen,0,2014-12-15
Frankfurt,3,2014-12-15
Schalke,3,2014-12-15
Freiburg,0,2014-12-15
Frankfurt,1,2014-12-20
Augsburg,1,2014-12-20
Nurnberg,1,2014-12-21
Schalke,1,2014-12-21
Braunschweig,3,2014-12-21
Hoffenheim,0,2014-12-21
Bremen,3,2014-12-21
Leverkusen,0,2014-12-21
Dortmund,0,2014-12-21
Hertha,3,2014-12-21
Freiburg,3,2014-12-21
Hannover,0,2014-12-21
Hamburger SV,0,2014-12-21
Mainz,3,2014-12-21
Monchengladbach,1,2014-12-22
Wolfsburg,1,2014-12-22
