team,points,date
Schalke,3,2004-05-07
Freiburg,0,2004-05-07
Kaiserslautern,3,2004-05-07
Hertha,3,2004-05-07
Wolfsburg,0,2004-05-07
Leverkusen,3,2004-05-07
Rostock,0,2004-05-07
Mainz,0,2004-05-07
Bayern,3,2004-05-07
Nurnberg,3,2004-05-07
Bochum,0,2004-05-07
Stuttgart,3,2004-05-07
Hannover,0,2004-05-07
Dortmund,3,2004-05-08
Bremen,0,2004-05-08
Hamburger SV,1,2004-05-08
Monchengladbach,1,2004-05-08
Bayern,3,2004-05-14
Nurnberg,0,2004-05-14
Bochum,3,2004-05-14
Stuttgart,0,2004-05-14
Bremen,3,2004-05-14
Freiburg,0,2004-05-14
Hannover,3,2004-05-14
Hamburger SV,0,2004-05-14
Mainz,3,2004-05-14
Kaiserslautern,0,2004-05-14
Monchengladbach,1,2004-05-14
Hertha,1,2004-05-14
Rostock,1,2004-05-14
Bielefeld,1,2004-05-14
Schalke,0,2004-05-14
Dortmund,3,2004-05-14
Wolfsburg,1,2004-05-14
Leverkusen,1,2004-05-14
Bielefeld,0,2004-05-21
Wolfsburg,3,2004-05-21
Dortmund,3,2004-05-21
Rostock,0,2004-05-21
Freiburg,0,2004-05-21
Schalke,3,2004-05-21
Hamburger SV,0,2004-05-21
Bochum,3,2004-05-21
Hertha,1,2004-05-21
Hannover,1,2004-05-21
Kaiserslautern,0,2004-05-21
Bremen,3,2004-05-21
Leverkusen,3,2004-05-21
Monchengladbach,0,2004-05-21
Nurnberg,0,2004-05-21
Mainz,3,2004-05-21
Stuttgart,0,2004-05-21
Bayern,3,2004-05-21
Bremen,1,2005-11-13
Leverkusen,1,2005-11-13
Freiburg,0,2005-11-13
Bielefeld,3,2005-11-13
Bochum,0,2005-11-14
Bayern,3,2005-11-14
Rostock,0,2005-11-14
Hamburger SV,3,2005-11-14
Bayern,3,2005-11-20
Kaiserslautern,0,2005-11-20
Bielefeld,3,2005-11-20
Bremen,0,2005-11-20
Dortmund,3,2005-11-20
Freiburg,0,2005-11-20
Hertha,1,2005-11-20
Rostock,1,2005-11-20
Leverkusen,0,2005-11-20
Schalke,3,2005-11-20
Mainz,3,2005-11-20
Bochum,0,2005-11-20
Stuttgart,3,2005-11-20
Monchengladbach,0,2005-11-20
Hamburger SV,3,2005-11-21
Wolfsburg,0,2005-11-21
Nurnberg,1,2005-11-21
Hannover,1,2005-11-21
Bayern,3,2005-11-27
Mainz,0,2005-11-27
Bochum,3,2005-11-27
Nurnberg,0,2005-11-27
Bremen,3,2005-11-27
Dortmund,0,2005-11-27
Kaiserslautern,3,2005-11-27
Freiburg,0,2005-11-27
Monchengladbach,0,2005-11-27
Hamburger SV,3,2005-11-27
Rostock,0,2005-11-27
Leverkusen,3,2005-11-27
Wolfsburg,0,2005-11-27
Hertha,3,2005-11-27
Hannover,1,2005-11-28
Stuttgart,1,2005-11-28
Schalke,3,2005-11-28
Bielefeld,0,2005-11-28
Bielefeld,1,2005-12-04
Rostock,1,2005-12-04
Freiburg,0,2005-12-04
Bremen,3,2005-12-04
Hamburger SV,0,2005-12-04
Hannover,3,2005-12-04
Hertha,3,2005-12-04
Monchengladbach,0,2005-12-04
Leverkusen,3,2005-12-04
Wolfsburg,0,2005-12-04
Nurnberg,1,2005-12-04
Bayern,1,2005-12-04
Stuttgart,3,2005-12-04
Bochum,0,2005-12-04
Dortmund,0,2005-12-05
Schalke,3,2005-12-05
Kaiserslautern,3,2005-12-05
Mainz,0,2005-12-05
Bayern,1,2005-12-11
Stuttgart,1,2005-12-11
Bochum,0,2005-12-11
Hamburger SV,3,2005-12-11
Bremen,1,2005-12-11
Kaiserslautern,1,2005-12-11
Hannover,0,2005-12-11
Hertha,3,2005-12-11
Mainz,0,2005-12-11
Nurnberg,3,2005-12-11
Rostock,1,2005-12-11
Dortmund,1,2005-12-11
Schalke,1,2005-12-11
Freiburg,1,2005-12-11
Monchengladbach,1,2005-12-12
Leverkusen,1,2005-12-12
Wolfsburg,3,2005-12-12
Bielefeld,0,2005-12-12
1,1,2005-al-Sc
2,1,2005-al-Sc
0,3,2005-al-Sc
2,0,2005-al-Sc
0,1,2005-al-Sc
1,1,2005-al-Sc
1,1,2005-al-Sc
0,1,2005-al-Sc
3,0,2005-al-Sc
0,3,2005-al-Sc
1,1,2005-al-Sc
0,1,2005-al-Sc
1,3,2005-bu-Ha
1,0,2005-bu-Ha
0,3,2005-bu-Ha
2,0,2005-bu-Ha
3,0,2005-bu-Ha
0,3,2005-bu-Ha
2,0,2005-bu-Ha
1,3,2005-bu-Ha
2,0,2005-bu-Ha
0,3,2005-bu-Ha
2,3,2005-bu-Ha
1,0,2005-bu-Ha
1,3,2005-ch-Mo
1,0,2005-ch-Mo
3,1,2005-ch-Mo
0,1,2005-ch-Mo
2,0,2005-ch-Mo
1,3,2005-ch-Mo
3,1,2005-ch-Mo
2,1,2005-ch-Mo
1,0,2005-ch-Mo
1,3,2005-ch-Mo
0,1,2005-ch-Mo
0,1,2005-ch-Mo
2,1,2005-er-Ba
0,1,2005-er-Ba
0,1,2005-er-Ba
2,1,2005-er-Ba
1,3,2005-er-Ba
2,0,2005-er-Ba
2,0,2005-er-Ba
2,3,2005-er-Ba
4,0,2005-er-Ba
1,3,2005-er-Ba
0,3,2005-er-Ba
2,0,2005-er-Ba
1,0,2005-er-Le
0,3,2005-er-Le
0,1,2005-er-Le
0,1,2005-er-Le
3,0,2005-er-Le
1,3,2005-er-Le
3,0,2005-er-Le
0,3,2005-er-Le
2,1,2005-er-Le
0,1,2005-er-Le
2,0,2005-er-Le
2,3,2005-er-Le
4,0,2005-fs-Wo
0,3,2005-fs-Wo
2,0,2005-fs-Wo
0,3,2005-fs-Wo
3,0,2005-fs-Wo
0,3,2005-fs-Wo
1,1,2005-fs-Wo
2,1,2005-fs-Wo
1,1,2005-fs-Wo
2,1,2005-fs-Wo
1,1,2005-fs-Wo
2,1,2005-fs-Wo
3,0,2005-hu-Bo
0,3,2005-hu-Bo
3,0,2005-hu-Bo
0,3,2005-hu-Bo
3,0,2005-hu-Bo
2,3,2005-hu-Bo
1,1,2005-hu-Bo
1,1,2005-hu-Bo
1,3,2005-hu-Bo
2,0,2005-hu-Bo
2,0,2005-hu-Bo
2,3,2005-hu-Bo
4,3,2005-ib-Fr
1,0,2005-ib-Fr
4,0,2005-ib-Fr
0,3,2005-ib-Fr
3,0,2005-ib-Fr
0,3,2005-ib-Fr
3,0,2005-ib-Fr
1,3,2005-ib-Fr
2,0,2005-ib-Fr
2,3,2005-ib-Fr
0,1,2005-ib-Fr
1,1,2005-ib-Fr
2,1,2005-le-Bi
1,1,2005-le-Bi
3,3,2005-le-Bi
2,0,2005-le-Bi
0,1,2005-le-Bi
2,1,2005-le-Bi
0,1,2005-le-Bi
1,1,2005-le-Bi
1,3,2005-le-Bi
2,0,2005-le-Bi
1,0,2005-le-Bi
0,3,2005-le-Bi
1,1,2005-me-Br
1,1,2005-me-Br
1,0,2005-me-Br
2,3,2005-me-Br
2,1,2005-me-Br
1,1,2005-me-Br
1,1,2005-me-Br
4,1,2005-me-Br
3,0,2005-me-Br
1,3,2005-me-Br
0,1,2005-me-Br
4,1,2005-me-Br
2,0,2005-nb-Nu
1,3,2005-nb-Nu
0,1,2005-nb-Nu
2,1,2005-nb-Nu
4,0,2005-nb-Nu
1,3,2005-nb-Nu
2,1,2005-nb-Nu
2,1,2005-nb-Nu
2,3,2005-nb-Nu
2,0,2005-nb-Nu
4,0,2005-nb-Nu
3,3,2005-nb-Nu
1,3,2005-nb-Nu
3,0,2005-nb-Nu
3,0,2005-no-Ha
0,3,2005-no-Ha
0,3,2005-no-Ha
2,0,2005-no-Ha
1,3,2005-no-Ha
3,0,2005-no-Ha
3,0,2005-no-Ha
0,3,2005-no-Ha
1,0,2005-no-Ha
1,3,2005-no-Ha
2,3,2005-no-Ha
1,0,2005-no-Ha
2,0,2005-nz-Ma
0,3,2005-nz-Ma
4,1,2005-nz-Ma
3,1,2005-nz-Ma
2,0,2005-nz-Ma
1,3,2005-nz-Ma
1,3,2005-nz-Ma
2,0,2005-nz-Ma
1,1,2005-nz-Ma
1,1,2005-nz-Ma
1,1,2005-nz-Ma
1,1,2005-nz-Ma
4,0,2005-nz-Ma
2,3,2005-nz-Ma
1,3,2005-se-Ka
1,0,2005-se-Ka
3,1,2005-se-Ka
1,1,2005-se-Ka
2,1,2005-se-Ka
0,1,2005-se-Ka
2,0,2005-se-Ka
1,3,2005-se-Ka
2,3,2005-se-Ka
3,0,2005-se-Ka
2,1,2005-se-Ka
1,1,2005-se-Ka
1,3,2005-th-He
3,0,2005-th-He
1,1,2005-th-He
3,1,2005-th-He
1,0,2005-th-He
0,3,2005-th-He
0,3,2005-th-He
2,0,2005-th-He
2,1,2005-th-He
1,1,2005-th-He
0,1,2005-th-He
0,1,2005-th-He
1,3,2005-th-He
1,0,2005-th-He
1,1,2005-tm-Do
0,1,2005-tm-Do
1,0,2005-tm-Do
0,3,2005-tm-Do
0,3,2005-tm-Do
1,0,2005-tm-Do
2,1,2005-tm-Do
0,1,2005-tm-Do
1,3,2005-tm-Do
1,0,2005-tm-Do
2,0,2005-tm-Do
2,3,2005-tm-Do
2,3,2005-tm-Do
3,0,2005-tm-Do
4,0,2005-to-Ro
0,3,2005-to-Ro
3,1,2005-to-Ro
1,1,2005-to-Ro
0,1,2005-to-Ro
1,1,2005-to-Ro
2,0,2005-to-Ro
2,3,2005-to-Ro
0,3,2005-to-Ro
2,0,2005-to-Ro
0,1,2005-to-Ro
0,1,2005-to-Ro
3,0,2005-tt-St
0,3,2005-tt-St
3,0,2005-tt-St
2,3,2005-tt-St
2,0,2005-tt-St
0,3,2005-tt-St
0,3,2005-tt-St
2,0,2005-tt-St
0,1,2005-tt-St
0,1,2005-tt-St
2,0,2005-tt-St
3,3,2005-tt-St
1,1,2005-tt-St
1,1,2005-tt-St
