team,points,date
Hoffenheim,3,2017-03-31
FC Koln,0,2017-03-31
Leverkusen,1,2017-03-31
Augsburg,1,2017-03-31
Schalke,3,2017-03-31
Freiburg,0,2017-03-31
Stuttgart,1,2017-03-31
Hamburger SV,1,2017-03-31
Mainz,1,2017-04-01
Monchengladbach,1,2017-04-01
Bremen,3,2017-04-01
Frankfurt,0,2017-04-01
Hannover,3,2017-04-06
Bremen,0,2017-04-06
Hamburger SV,3,2017-04-07
Schalke,0,2017-04-07
Augsburg,0,2017-04-07
Bayern,3,2017-04-07
FC Koln,1,2017-04-07
Mainz,1,2017-04-07
Freiburg,0,2017-04-07
Wolfsburg,3,2017-04-07
Monchengladbach,3,2017-04-07
Hertha,0,2017-04-07
Frankfurt,1,2017-04-08
Hoffenheim,1,2017-04-08
Dortmund,3,2017-04-08
Stuttgart,0,2017-04-08
RB Leipzig,0,2017-04-09
Leverkusen,3,2017-04-09
Wolfsburg,1,2017-04-13
Augsburg,1,2017-04-13
Bayern,3,2017-04-14
Monchengladbach,0,2017-04-14
Hertha,3,2017-04-14
FC Koln,0,2017-04-14
Hoffenheim,3,2017-04-14
Hamburger SV,0,2017-04-14
Leverkusen,3,2017-04-14
Frankfurt,0,2017-04-14
Stuttgart,1,2017-04-14
Hannover,1,2017-04-14
Bremen,1,2017-04-15
RB Leipzig,1,2017-04-15
Schalke,3,2017-04-15
Dortmund,0,2017-04-15
Mainz,3,2017-04-16
Freiburg,0,2017-04-16
Monchengladbach,3,2017-04-20
Wolfsburg,0,2017-04-20
Dortmund,3,2017-04-21
Leverkusen,0,2017-04-21
Frankfurt,0,2017-04-21
Hertha,3,2017-04-21
Hamburger SV,3,2017-04-21
Freiburg,0,2017-04-21
Hannover,0,2017-04-21
Bayern,3,2017-04-21
RB Leipzig,0,2017-04-21
Hoffenheim,3,2017-04-21
Stuttgart,3,2017-04-21
Bremen,0,2017-04-21
FC Koln,1,2017-04-22
Schalke,1,2017-04-22
Augsburg,3,2017-04-22
Mainz,0,2017-04-22
Hoffenheim,3,2017-04-27
Hannover,0,2017-04-27
Leverkusen,0,2017-04-28
Stuttgart,3,2017-04-28
Bayern,3,2017-04-28
Frankfurt,0,2017-04-28
Freiburg,3,2017-04-28
FC Koln,0,2017-04-28
Hertha,1,2017-04-28
Augsburg,1,2017-04-28
Schalke,1,2017-04-28
Monchengladbach,1,2017-04-28
Wolfsburg,0,2017-04-28
Hamburger SV,3,2017-04-28
Bremen,1,2017-04-29
Dortmund,1,2017-04-29
Mainz,3,2017-04-29
RB Leipzig,0,2017-04-29
Augsburg,0,2017-05-05
Schalke,3,2017-05-05
Bremen,1,2017-05-05
Leverkusen,1,2017-05-05
Dortmund,0,2017-05-05
Mainz,3,2017-05-05
FC Koln,0,2017-05-05
Bayern,3,2017-05-05
Frankfurt,3,2017-05-05
Hamburger SV,0,2017-05-05
Hannover,3,2017-05-05
Hertha,0,2017-05-05
Monchengladbach,3,2017-05-05
Freiburg,0,2017-05-05
RB Leipzig,3,2017-05-05
Wolfsburg,0,2017-05-05
Stuttgart,3,2017-05-05
Hoffenheim,0,2017-05-05
Bayern,0,2017-05-12
Stuttgart,3,2017-05-12
Freiburg,3,2017-05-12
Augsburg,0,2017-05-12
Hamburger SV,3,2017-05-12
Monchengladbach,0,2017-05-12
Hertha,0,2017-05-12
RB Leipzig,3,2017-05-12
Hoffenheim,3,2017-05-12
Dortmund,0,2017-05-12
Leverkusen,3,2017-05-12
Hannover,0,2017-05-12
Mainz,0,2017-05-12
Bremen,3,2017-05-12
Schalke,3,2017-05-12
Frankfurt,0,2017-05-12
Wolfsburg,3,2017-05-12
FC Koln,0,2017-05-12
Bayern,3,2018-08-18
Leverkusen,0,2018-08-18
Schalke,3,2018-08-19
RB Leipzig,0,2018-08-19
Hamburger SV,3,2018-08-19
Augsburg,0,2018-08-19
Hertha,3,2018-08-19
Stuttgart,0,2018-08-19
Hoffenheim,3,2018-08-19
Bremen,0,2018-08-19
Mainz,0,2018-08-19
Hannover,3,2018-08-19
Wolfsburg,0,2018-08-19
Dortmund,3,2018-08-19
Monchengladbach,3,2018-08-20
FC Koln,0,2018-08-20
Freiburg,1,2018-08-20
Frankfurt,1,2018-08-20
FC Koln,0,2018-08-25
Hamburger SV,3,2018-08-25
Dortmund,3,2018-08-26
Hertha,0,2018-08-26
Augsburg,1,2018-08-26
Monchengladbach,1,2018-08-26
Bremen,0,2018-08-26
Bayern,3,2018-08-26
Frankfurt,0,2018-08-26
Wolfsburg,3,2018-08-26
Leverkusen,1,2018-08-26
Hoffenheim,1,2018-08-26
Stuttgart,3,2018-08-26
Mainz,0,2018-08-26
Hannover,3,2018-08-27
Schalke,0,2018-08-27
RB Leipzig,3,2018-08-27
Freiburg,0,2018-08-27
Hamburger SV,0,2018-09-08
RB Leipzig,3,2018-09-08
Hoffenheim,3,2018-09-09
Bayern,0,2018-09-09
Augsburg,3,2018-09-09
FC Koln,0,2018-09-09
Freiburg,1,2018-09-09
Dortmund,1,2018-09-09
Mainz,3,2018-09-09
Leverkusen,0,2018-09-09
Monchengladbach,0,2018-09-09
Frankfurt,3,2018-09-09
Wolfsburg,1,2018-09-09
Hannover,1,2018-09-09
Schalke,3,2018-09-10
Stuttgart,0,2018-09-10
Hertha,1,2018-09-10
Bremen,1,2018-09-10
Hannover,3,2018-09-15
Hamburger SV,0,2018-09-15
RB Leipzig,1,2018-09-16
Monchengladbach,1,2018-09-16
Bayern,3,2018-09-16
Mainz,0,2018-09-16
Bremen,0,2018-09-16
Schalke,3,2018-09-16
Frankfurt,0,2018-09-16
Augsburg,3,2018-09-16
Stuttgart,3,2018-09-16
Wolfsburg,0,2018-09-16
Dortmund,3,2018-09-17
FC Koln,0,2018-09-17
Leverkusen,3,2018-09-17
Freiburg,0,2018-09-17
Hoffenheim,1,2018-09-17
Hertha,1,2018-09-17
Augsburg,3,2018-09-19
RB Leipzig,0,2018-09-19
Schalke,0,2018-09-19
Bayern,3,2018-09-19
Wolfsburg,1,2018-09-19
Bremen,1,2018-09-19
Monchengladbach,3,2018-09-19
Stuttgart,0,2018-09-19
Freiburg,1,2018-09-20
Hannover,1,2018-09-20
Hamburger SV,0,2018-09-20
Dortmund,3,2018-09-20
Hertha,3,2018-09-20
Leverkusen,0,2018-09-20
Mainz,0,2018-09-20
Hoffenheim,3,2018-09-20
FC Koln,0,2018-09-20
Frankfurt,3,2018-09-20
Bayern,1,2018-09-22
Wolfsburg,1,2018-09-22
Dortmund,3,2018-09-23
Monchengladbach,0,2018-09-23
Bremen,1,2018-09-23
Freiburg,1,2018-09-23
Hoffenheim,3,2018-09-23
Schalke,0,2018-09-23
Mainz,3,2018-09-23
Hertha,0,2018-09-23
RB Leipzig,3,2018-09-23
Frankfurt,0,2018-09-23
Stuttgart,1,2018-09-23
Augsburg,1,2018-09-23
Leverkusen,3,2018-09-24
Hamburger SV,0,2018-09-24
Hannover,1,2018-09-24
FC Koln,1,2018-09-24
Schalke,1,2018-09-29
Leverkusen,1,2018-09-29
Hamburger SV,1,2018-09-30
Bremen,1,2018-09-30
Augsburg,0,2018-09-30
Dortmund,3,2018-09-30
Frankfurt,3,2018-09-30
Stuttgart,0,2018-09-30
Monchengladbach,3,2018-09-30
Hannover,0,2018-09-30
Wolfsburg,1,2018-09-30
Mainz,1,2018-09-30
FC Koln,0,2018-10-01
RB Leipzig,3,2018-10-01
Hertha,1,2018-10-01
Bayern,1,2018-10-01
Freiburg,3,2018-10-01
Hoffenheim,0,2018-10-01
Stuttgart,3,2018-10-13
FC Koln,0,2018-10-13
Dortmund,0,2018-10-14
RB Leipzig,3,2018-10-14
Bayern,3,2018-10-14
Freiburg,0,2018-10-14
Hannover,0,2018-10-14
Frankfurt,3,2018-10-14
Hertha,0,2018-10-14
Schalke,3,2018-10-14
Hoffenheim,1,2018-10-14
Augsburg,1,2018-10-14
Mainz,3,2018-10-14
Hamburger SV,0,2018-10-14
Bremen,0,2018-10-15
Monchengladbach,3,2018-10-15
Leverkusen,1,2018-10-15
Wolfsburg,1,2018-10-15
Schalke,3,2018-10-20
Mainz,0,2018-10-20
Hamburger SV,0,2018-10-21
Bayern,3,2018-10-21
Augsburg,0,2018-10-21
Hannover,3,2018-10-21
Frankfurt,1,2018-10-21
Dortmund,1,2018-10-21
Monchengladbach,0,2018-10-21
Leverkusen,3,2018-10-21
RB Leipzig,3,2018-10-21
Stuttgart,0,2018-10-21
Wolfsburg,1,2018-10-22
Hoffenheim,1,2018-10-22
Freiburg,1,2018-10-22
Hertha,1,2018-10-22
FC Koln,1,2018-10-22
Bremen,1,2018-10-22
Mainz,1,2018-10-27
Frankfurt,1,2018-10-27
Bayern,3,2018-10-28
RB Leipzig,0,2018-10-28
Hannover,3,2018-10-28
Dortmund,0,2018-10-28
Hertha,3,2018-10-28
Hamburger SV,0,2018-10-28
Hoffenheim,0,2018-10-28
Monchengladbach,3,2018-10-28
Leverkusen,3,2018-10-28
FC Koln,0,2018-10-28
Schalke,1,2018-10-28
Wolfsburg,1,2018-10-28
Stuttgart,3,2018-10-29
Freiburg,0,2018-10-29
Bremen,0,2018-10-29
Augsburg,3,2018-10-29
Frankfurt,3,2018-11-03
Bremen,0,2018-11-03
Dortmund,0,2018-11-04
Bayern,3,2018-11-04
Augsburg,1,2018-11-04
Leverkusen,1,2018-11-04
Freiburg,0,2018-11-04
Schalke,3,2018-11-04
Hamburger SV,3,2018-11-04
Stuttgart,0,2018-11-04
Monchengladbach,1,2018-11-04
Mainz,1,2018-11-04
RB Leipzig,3,2018-11-04
Hannover,0,2018-11-04
Wolfsburg,1,2018-11-05
Hertha,1,2018-11-05
FC Koln,0,2018-11-05
Hoffenheim,3,2018-11-05
Stuttgart,3,2018-11-17
Dortmund,0,2018-11-17
Hertha,0,2018-11-18
Monchengladbach,3,2018-11-18
Bayern,3,2018-11-18
Augsburg,0,2018-11-18
Hoffenheim,1,2018-11-18
Frankfurt,1,2018-11-18
Leverkusen,1,2018-11-18
RB Leipzig,1,2018-11-18
Mainz,3,2018-11-18
FC Koln,0,2018-11-18
Wolfsburg,3,2018-11-18
Freiburg,0,2018-11-18
Bremen,3,2018-11-19
Hannover,0,2018-11-19
Schalke,3,2018-11-19
Hamburger SV,0,2018-11-19
Hannover,1,2018-11-24
Stuttgart,1,2018-11-24
Monchengladbach,3,2018-11-25
Bayern,0,2018-11-25
Augsburg,3,2018-11-25
Wolfsburg,0,2018-11-25
Dortmund,1,2018-11-25
Schalke,1,2018-11-25
Frankfurt,0,2018-11-25
Leverkusen,3,2018-11-25
Freiburg,3,2018-11-25
Mainz,0,2018-11-25
RB Leipzig,3,2018-11-25
Bremen,0,2018-11-25
FC Koln,0,2018-11-26
Hertha,3,2018-11-26
Hamburger SV,3,2018-11-26
Hoffenheim,0,2018-11-26
Freiburg,1,2018-12-01
Hamburger SV,1,2018-12-01
Schalke,1,2018-12-02
FC Koln,1,2018-12-02
Bayern,3,2018-12-02
Hannover,0,2018-12-02
Bremen,3,2018-12-02
Stuttgart,0,2018-12-02
Hoffenheim,3,2018-12-02
RB Leipzig,0,2018-12-02
Leverkusen,1,2018-12-02
Dortmund,1,2018-12-02
Mainz,0,2018-12-02
Augsburg,3,2018-12-02
Wolfsburg,3,2018-12-03
Monchengladbach,0,2018-12-03
Hertha,0,2018-12-03
Frankfurt,3,2018-12-03
Stuttgart,0,2018-12-08
Leverkusen,3,2018-12-08
Monchengladbach,1,2018-12-09
Schalke,1,2018-12-09
Dortmund,0,2018-12-09
Bremen,3,2018-12-09
Frankfurt,0,2018-12-09
Bayern,3,2018-12-09
Hamburger SV,1,2018-12-09
Wolfsburg,1,2018-12-09
RB Leipzig,1,2018-12-09
Mainz,1,2018-12-09
Augsburg,1,2018-12-10
Hertha,1,2018-12-10
Hannover,3,2018-12-10
Hoffenheim,0,2018-12-10
FC Koln,0,2018-12-10
Freiburg,3,2018-12-10
Freiburg,3,2018-12-12
Monchengladbach,0,2018-12-12
Hamburger SV,0,2018-12-12
Frankfurt,3,2018-12-12
Mainz,0,2018-12-12
Dortmund,3,2018-12-12
Wolfsburg,1,2018-12-12
RB Leipzig,1,2018-12-12
Bayern,3,2018-12-13
FC Koln,0,2018-12-13
Hertha,3,2018-12-13
Hannover,0,2018-12-13
Leverkusen,3,2018-12-13
Bremen,0,2018-12-13
Schalke,3,2018-12-13
Augsburg,0,2018-12-13
Hoffenheim,3,2018-12-13
Stuttgart,0,2018-12-13
Monchengladbach,3,2018-12-15
Hamburger SV,0,2018-12-15
Dortmund,3,2018-12-16
Hoffenheim,0,2018-12-16
Augsburg,1,2018-12-16
Freiburg,1,2018-12-16
Bremen,1,2018-12-16
Mainz,1,2018-12-16
FC Koln,3,2018-12-16
Wolfsburg,0,2018-12-16
Frankfurt,1,2018-12-16
Schalke,1,2018-12-16
Stuttgart,0,2018-12-16
Bayern,3,2018-12-16
RB Leipzig,0,2018-12-17
Hertha,3,2018-12-17
Hannover,1,2018-12-17
Leverkusen,1,2018-12-17
