team,points,date
Munich 1860,0,1995-05-04
Monchengladbach,0,1995-05-04
Karlsruher,3,1995-05-04
Rostock,3,1995-05-04
Bremen,0,1995-05-04
Stuttgart,0,1995-05-04
Dusseldorf,3,1995-05-04
St. Pauli,1,1995-05-05
Hamburger SV,1,1995-05-05
Bremen,3,1995-05-07
Bayern,0,1995-05-07
Dortmund,3,1995-05-07
Leverkusen,0,1995-05-07
Munich 1860,1,1995-05-07
Kaiserslautern,1,1995-05-07
Rostock,0,1995-05-07
Schalke,3,1995-05-07
Dusseldorf,1,1995-05-11
Frankfurt,1,1995-05-11
FC Koln,0,1995-05-11
Bremen,3,1995-05-11
Freiburg,3,1995-05-11
Leverkusen,0,1995-05-11
Hamburger SV,3,1995-05-11
Stuttgart,0,1995-05-11
Kaiserslautern,3,1995-05-11
Rostock,0,1995-05-11
Karlsruher,1,1995-05-11
St. Pauli,1,1995-05-11
Munich 1860,1,1995-05-11
Dortmund,1,1995-05-11
Schalke,3,1995-05-11
Bayern,0,1995-05-11
Uerdingen,0,1995-05-11
Monchengladbach,3,1995-05-11
Bayern,1,1995-05-18
Dusseldorf,1,1995-05-18
Bremen,0,1995-05-18
Schalke,3,1995-05-18
Dortmund,3,1995-05-18
Freiburg,0,1995-05-18
Frankfurt,0,1995-05-18
Hamburger SV,3,1995-05-18
Leverkusen,1,1995-05-18
Kaiserslautern,1,1995-05-18
Monchengladbach,0,1995-05-18
Munich 1860,3,1995-05-18
Rostock,0,1995-05-18
FC Koln,3,1995-05-18
St. Pauli,0,1995-05-18
Uerdingen,3,1995-05-18
Stuttgart,3,1995-05-18
Karlsruher,0,1995-05-18
Bremen,1,1996-08-11
Dusseldorf,1,1996-08-11
Dortmund,1,1996-08-11
Kaiserslautern,1,1996-08-11
Stuttgart,1,1996-08-11
Uerdingen,1,1996-08-11
Bayern,3,1996-08-12
Hamburger SV,0,1996-08-12
FC Koln,0,1996-08-12
Schalke,3,1996-08-12
Frankfurt,1,1996-08-12
Karlsruher,1,1996-08-12
Rostock,0,1996-08-12
Leverkusen,3,1996-08-12
St. Pauli,3,1996-08-12
Munich 1860,0,1996-08-12
Monchengladbach,3,1996-08-13
Freiburg,0,1996-08-13
Freiburg,0,1996-08-18
St. Pauli,3,1996-08-18
Hamburger SV,1,1996-08-18
Bremen,1,1996-08-18
Schalke,0,1996-08-18
Rostock,3,1996-08-18
Kaiserslautern,0,1996-08-19
Monchengladbach,3,1996-08-19
Karlsruher,0,1996-08-19
Bayern,3,1996-08-19
Leverkusen,1,1996-08-19
Dortmund,1,1996-08-19
Munich 1860,1,1996-08-19
Stuttgart,1,1996-08-19
Uerdingen,1,1996-08-19
Frankfurt,1,1996-08-19
Dusseldorf,1,1996-08-20
FC Koln,1,1996-08-20
Bremen,3,1996-08-29
Karlsruher,0,1996-08-29
FC Koln,3,1996-08-29
Hamburger SV,0,1996-08-29
Monchengladbach,1,1996-08-29
Leverkusen,1,1996-08-29
Rostock,3,1996-08-29
Dortmund,0,1996-08-29
St. Pauli,0,1996-08-29
Kaiserslautern,3,1996-08-29
Bayern,3,1996-08-30
Uerdingen,0,1996-08-30
Frankfurt,3,1996-08-30
Munich 1860,0,1996-08-30
Schalke,1,1996-08-30
Dusseldorf,1,1996-08-30
Stuttgart,3,1996-08-30
Freiburg,0,1996-08-30
Dortmund,3,1996-09-01
Monchengladbach,0,1996-09-01
Karlsruher,3,1996-09-01
FC Koln,0,1996-09-01
Dusseldorf,1,1996-09-02
Rostock,1,1996-09-02
Freiburg,3,1996-09-02
Frankfurt,0,1996-09-02
Hamburger SV,1,1996-09-02
Schalke,1,1996-09-02
Kaiserslautern,1,1996-09-02
Stuttgart,1,1996-09-02
Leverkusen,1,1996-09-02
St. Pauli,1,1996-09-02
Munich 1860,0,1996-09-02
Bayern,3,1996-09-02
Uerdingen,3,1996-09-02
Bremen,0,1996-09-02
Bremen,3,1996-09-08
Munich 1860,0,1996-09-08
FC Koln,1,1996-09-08
Uerdingen,1,1996-09-08
Bayern,3,1996-09-09
Freiburg,0,1996-09-09
Dusseldorf,1,1996-09-09
Hamburger SV,1,1996-09-09
Frankfurt,3,1996-09-09
Kaiserslautern,0,1996-09-09
Rostock,0,1996-09-09
Monchengladbach,3,1996-09-09
Schalke,3,1996-09-09
Karlsruher,0,1996-09-09
St. Pauli,0,1996-09-09
Dortmund,3,1996-09-09
Stuttgart,0,1996-09-09
Leverkusen,3,1996-09-09
Kaiserslautern,0,1996-09-15
Bayern,3,1996-09-15
Karlsruher,3,1996-09-15
Dusseldorf,0,1996-09-15
Dortmund,3,1996-09-16
Stuttgart,0,1996-09-16
Freiburg,0,1996-09-16
Bremen,3,1996-09-16
Leverkusen,3,1996-09-16
Frankfurt,0,1996-09-16
Munich 1860,3,1996-09-16
FC Koln,0,1996-09-16
Uerdingen,1,1996-09-16
Schalke,1,1996-09-16
Hamburger SV,1,1996-09-17
Rostock,1,1996-09-17
Monchengladbach,0,1996-09-17
St. Pauli,3,1996-09-17
Dusseldorf,3,1996-09-22
Uerdingen,0,1996-09-22
Frankfurt,0,1996-09-22
Dortmund,3,1996-09-22
Bayern,3,1996-09-23
Leverkusen,0,1996-09-23
Bremen,1,1996-09-23
Kaiserslautern,1,1996-09-23
FC Koln,1,1996-09-23
Freiburg,1,1996-09-23
Hamburger SV,1,1996-09-23
Karlsruher,1,1996-09-23
Rostock,3,1996-09-23
St. Pauli,0,1996-09-23
Stuttgart,3,1996-09-23
Monchengladbach,0,1996-09-23
Schalke,1,1996-09-24
Munich 1860,1,1996-09-24
St. Pauli,0,1996-09-29
Stuttgart,3,1996-09-29
Uerdingen,1,1996-09-29
Hamburger SV,1,1996-09-29
Freiburg,0,1996-09-30
Schalke,3,1996-09-30
Kaiserslautern,1,1996-09-30
FC Koln,1,1996-09-30
Karlsruher,0,1996-09-30
Rostock,3,1996-09-30
Leverkusen,1,1996-09-30
Bremen,1,1996-09-30
Munich 1860,3,1996-09-30
Dusseldorf,0,1996-09-30
Dortmund,3,1996-10-01
Bayern,0,1996-10-01
Monchengladbach,3,1996-10-01
Frankfurt,0,1996-10-01
Rostock,1,1996-10-13
Stuttgart,1,1996-10-13
Schalke,1,1996-10-13
Kaiserslautern,1,1996-10-13
Bayern,0,1996-10-14
Monchengladbach,3,1996-10-14
Bremen,1,1996-10-14
Dortmund,1,1996-10-14
Dusseldorf,1,1996-10-14
Freiburg,1,1996-10-14
Frankfurt,1,1996-10-14
St. Pauli,1,1996-10-14
Hamburger SV,1,1996-10-14
Munich 1860,1,1996-10-14
Karlsruher,3,1996-10-14
Uerdingen,0,1996-10-14
FC Koln,1,1996-10-15
Leverkusen,1,1996-10-15
Leverkusen,1,1996-10-20
Schalke,1,1996-10-20
Uerdingen,1,1996-10-20
Rostock,1,1996-10-20
Dortmund,3,1996-10-21
FC Koln,0,1996-10-21
Freiburg,0,1996-10-21
Hamburger SV,3,1996-10-21
Kaiserslautern,3,1996-10-21
Dusseldorf,0,1996-10-21
Munich 1860,1,1996-10-21
Karlsruher,1,1996-10-21
St. Pauli,0,1996-10-21
Bayern,3,1996-10-21
Stuttgart,3,1996-10-21
Frankfurt,0,1996-10-21
Monchengladbach,3,1996-10-22
Bremen,0,1996-10-22
FC Koln,0,1996-10-27
Monchengladbach,3,1996-10-27
Karlsruher,1,1996-10-27
Freiburg,1,1996-10-27
Bayern,3,1996-10-28
Stuttgart,0,1996-10-28
Bremen,1,1996-10-28
St. Pauli,1,1996-10-28
Dusseldorf,1,1996-10-28
Leverkusen,1,1996-10-28
Hamburger SV,3,1996-10-28
Kaiserslautern,0,1996-10-28
Rostock,1,1996-10-28
Frankfurt,1,1996-10-28
Schalke,0,1996-10-28
Dortmund,3,1996-10-28
Uerdingen,3,1996-10-29
Munich 1860,0,1996-10-29
Leverkusen,0,1996-11-03
Hamburger SV,3,1996-11-03
St. Pauli,1,1996-11-03
FC Koln,1,1996-11-03
Dortmund,3,1996-11-04
Dusseldorf,0,1996-11-04
Frankfurt,3,1996-11-04
Bayern,0,1996-11-04
Freiburg,1,1996-11-04
Uerdingen,1,1996-11-04
Kaiserslautern,1,1996-11-04
Karlsruher,1,1996-11-04
Munich 1860,1,1996-11-04
Rostock,1,1996-11-04
Stuttgart,1,1996-11-04
Bremen,1,1996-11-04
Monchengladbach,3,1996-11-05
Schalke,0,1996-11-05
Hamburger SV,1,1996-11-10
Dortmund,1,1996-11-10
Rostock,1,1996-11-10
Bayern,1,1996-11-10
Uerdingen,1,1996-11-10
Kaiserslautern,1,1996-11-10
Bremen,1,1996-11-11
Frankfurt,1,1996-11-11
Dusseldorf,3,1996-11-11
Monchengladbach,0,1996-11-11
FC Koln,1,1996-11-11
Stuttgart,1,1996-11-11
Karlsruher,0,1996-11-11
Leverkusen,3,1996-11-11
Munich 1860,3,1996-11-11
Freiburg,0,1996-11-11
Schalke,3,1996-11-11
St. Pauli,0,1996-11-11
Monchengladbach,0,1996-11-17
Hamburger SV,3,1996-11-17
St. Pauli,3,1996-11-17
Dusseldorf,0,1996-11-17
Bayern,3,1996-11-18
Bremen,0,1996-11-18
Dortmund,3,1996-11-18
Karlsruher,0,1996-11-18
Frankfurt,3,1996-11-18
FC Koln,0,1996-11-18
Freiburg,3,1996-11-18
Rostock,0,1996-11-18
Kaiserslautern,1,1996-11-18
Munich 1860,1,1996-11-18
Leverkusen,3,1996-11-18
Uerdingen,0,1996-11-18
Stuttgart,1,1996-11-19
Schalke,1,1996-11-19
Dusseldorf,0,1996-11-24
Stuttgart,3,1996-11-24
Hamburger SV,3,1996-11-24
St. Pauli,0,1996-11-24
Bremen,0,1996-11-25
Rostock,3,1996-11-25
Kaiserslautern,0,1996-11-25
Freiburg,3,1996-11-25
Karlsruher,3,1996-11-25
Monchengladbach,0,1996-11-25
Munich 1860,0,1996-11-25
Leverkusen,3,1996-11-25
Schalke,3,1996-11-25
Frankfurt,0,1996-11-25
Uerdingen,0,1996-11-25
Dortmund,3,1996-11-25
FC Koln,1,1996-11-26
Bayern,1,1996-11-26
Bremen,0,1996-12-01
FC Koln,3,1996-12-01
Dortmund,3,1996-12-01
Munich 1860,0,1996-12-01
Leverkusen,0,1996-12-01
Freiburg,3,1996-12-01
Bayern,3,1996-12-02
Schalke,0,1996-12-02
Frankfurt,3,1996-12-02
Dusseldorf,0,1996-12-02
Monchengladbach,3,1996-12-02
Uerdingen,0,1996-12-02
Rostock,3,1996-12-02
Kaiserslautern,0,1996-12-02
St. Pauli,1,1996-12-02
Karlsruher,1,1996-12-02
Stuttgart,3,1996-12-02
Hamburger SV,0,1996-12-02
Hamburger SV,3,1996-12-08
Frankfurt,0,1996-12-08
Uerdingen,0,1996-12-08
St. Pauli,3,1996-12-08
Dusseldorf,0,1996-12-09
Bayern,3,1996-12-09
Freiburg,0,1996-12-09
Dortmund,3,1996-12-09
Kaiserslautern,3,1996-12-09
Leverkusen,0,1996-12-09
Karlsruher,0,1996-12-09
Stuttgart,3,1996-12-09
Munich 1860,3,1996-12-09
Monchengladbach,0,1996-12-09
Schalke,3,1996-12-09
Bremen,0,1996-12-09
FC Koln,3,1996-12-10
Rostock,0,1996-12-10
