team,points,date
Nurnberg,3,2006-02-11
Frankfurt,0,2006-02-16
Stuttgart,3,2006-02-16
Aachen,3,2006-02-17
Bayern,0,2006-02-17
Bremen,0,2006-02-17
Hamburger SV,3,2006-02-17
Dortmund,3,2006-02-17
Monchengladbach,0,2006-02-17
Hertha,0,2006-02-17
Mainz,3,2006-02-17
Leverkusen,0,2006-02-17
Hannover,3,2006-02-17
Wolfsburg,1,2006-02-17
Schalke,1,2006-02-17
Bielefeld,0,2006-02-18
Bochum,3,2006-02-18
Nurnberg,3,2006-02-18
Cottbus,0,2006-02-18
Stuttgart,1,2006-02-23
Hertha,1,2006-02-23
Bayern,3,2006-02-24
Wolfsburg,0,2006-02-24
Bochum,1,2006-02-24
Aachen,1,2006-02-24
Cottbus,3,2006-02-24
Bielefeld,0,2006-02-24
Hamburger SV,3,2006-02-24
Frankfurt,0,2006-02-24
Hannover,3,2006-02-24
Dortmund,0,2006-02-24
Mainz,3,2006-02-24
Nurnberg,0,2006-02-24
Monchengladbach,1,2006-02-25
Bremen,1,2006-02-25
Schalke,0,2006-02-25
Leverkusen,3,2006-02-25
Schalke,0,2006-03-02
Hamburger SV,3,2006-03-02
Bielefeld,3,2006-03-03
Nurnberg,0,2006-03-03
Bremen,3,2006-03-03
Bochum,0,2006-03-03
Frankfurt,3,2006-03-03
Hannover,0,2006-03-03
Hertha,0,2006-03-03
Bayern,3,2006-03-03
Leverkusen,3,2006-03-03
Stuttgart,0,2006-03-03
Wolfsburg,3,2006-03-03
Monchengladbach,0,2006-03-03
Aachen,3,2006-03-04
Mainz,0,2006-03-04
Dortmund,0,2006-03-04
Cottbus,3,2006-03-04
Nurnberg,1,2006-03-09
Frankfurt,1,2006-03-09
Bochum,3,2006-03-10
Dortmund,0,2006-03-10
Cottbus,0,2006-03-10
Aachen,3,2006-03-10
Hannover,1,2006-03-10
Schalke,1,2006-03-10
Mainz,3,2006-03-10
Bielefeld,0,2006-03-10
Monchengladbach,3,2006-03-10
Hertha,0,2006-03-10
Stuttgart,1,2006-03-10
Wolfsburg,1,2006-03-10
Bayern,1,2006-03-11
Bremen,1,2006-03-11
Hamburger SV,1,2006-03-11
Leverkusen,1,2006-03-11
Hertha,0,2006-03-16
Cottbus,3,2006-03-16
Aachen,3,2006-03-17
Bielefeld,0,2006-03-17
Dortmund,1,2006-03-17
Nurnberg,1,2006-03-17
Frankfurt,3,2006-03-17
Bayern,0,2006-03-17
Hannover,1,2006-03-17
Hamburger SV,1,2006-03-17
Schalke,3,2006-03-17
Stuttgart,0,2006-03-17
Wolfsburg,3,2006-03-17
Bochum,0,2006-03-17
Bremen,3,2006-03-18
Mainz,0,2006-03-18
Leverkusen,3,2006-03-18
Monchengladbach,0,2006-03-18
Bielefeld,3,2006-03-30
Dortmund,0,2006-03-30
Bayern,3,2006-03-31
Schalke,0,2006-03-31
Cottbus,1,2006-03-31
Bremen,1,2006-03-31
Mainz,0,2006-03-31
Leverkusen,3,2006-03-31
Monchengladbach,1,2006-03-31
Frankfurt,1,2006-03-31
Nurnberg,3,2006-03-31
Hertha,0,2006-03-31
Stuttgart,3,2006-03-31
Aachen,0,2006-03-31
Bochum,3,2006-04-01
Hannover,0,2006-04-01
Hamburger SV,3,2006-04-01
Wolfsburg,0,2006-04-01
Aachen,0,2006-04-07
Dortmund,3,2006-04-07
Frankfurt,0,2006-04-07
Cottbus,3,2006-04-07
Hamburger SV,0,2006-04-07
Stuttgart,3,2006-04-07
Hannover,0,2006-04-07
Bayern,3,2006-04-07
Hertha,1,2006-04-07
Bielefeld,1,2006-04-07
Schalke,3,2006-04-07
Monchengladbach,0,2006-04-07
Wolfsburg,3,2006-04-07
Mainz,0,2006-04-07
Bremen,3,2006-04-08
Nurnberg,0,2006-04-08
Leverkusen,0,2006-04-08
Bochum,3,2006-04-08
Monchengladbach,0,2006-04-13
Hamburger SV,3,2006-04-13
Bielefeld,0,2006-04-14
Frankfurt,3,2006-04-14
Bochum,0,2006-04-14
Hertha,3,2006-04-14
Cottbus,3,2006-04-14
Wolfsburg,0,2006-04-14
Mainz,0,2006-04-14
Schalke,3,2006-04-14
Nurnberg,3,2006-04-14
Aachen,0,2006-04-14
Stuttgart,3,2006-04-14
Hannover,0,2006-04-14
Bayern,3,2006-04-15
Leverkusen,0,2006-04-15
Dortmund,0,2006-04-15
Bremen,3,2006-04-15
Bremen,3,2006-04-20
Aachen,0,2006-04-20
Frankfurt,0,2006-04-21
Bochum,3,2006-04-21
Hertha,0,2006-04-21
Dortmund,3,2006-04-21
Leverkusen,3,2006-04-21
Nurnberg,0,2006-04-21
Schalke,3,2006-04-21
Cottbus,0,2006-04-21
Stuttgart,3,2006-04-21
Bayern,0,2006-04-21
Wolfsburg,0,2006-04-21
Bielefeld,3,2006-04-21
Hamburger SV,1,2006-04-22
Mainz,1,2006-04-22
Hannover,3,2006-04-22
Monchengladbach,0,2006-04-22
Bochum,3,2006-04-27
Schalke,0,2006-04-27
Aachen,0,2006-04-28
Hertha,3,2006-04-28
Bayern,0,2006-04-28
Hamburger SV,3,2006-04-28
Dortmund,3,2006-04-28
Frankfurt,0,2006-04-28
Mainz,0,2006-04-28
Hannover,3,2006-04-28
Monchengladbach,0,2006-04-28
Stuttgart,3,2006-04-28
Nurnberg,1,2006-04-28
Wolfsburg,1,2006-04-28
Bielefeld,3,2006-04-29
Bremen,0,2006-04-29
Cottbus,3,2006-04-29
Leverkusen,0,2006-04-29
Hannover,3,2006-05-04
Cottbus,0,2006-05-04
Frankfurt,3,2006-05-05
Aachen,0,2006-05-05
Hamburger SV,0,2006-05-05
Bochum,3,2006-05-05
Monchengladbach,1,2006-05-05
Bayern,1,2006-05-05
Schalke,3,2006-05-05
Nurnberg,0,2006-05-05
Stuttgart,3,2006-05-05
Mainz,0,2006-05-05
Wolfsburg,0,2006-05-05
Dortmund,3,2006-05-05
Hertha,0,2006-05-06
Bremen,3,2006-05-06
Leverkusen,0,2006-05-06
Bielefeld,3,2006-05-06
Aachen,1,2006-05-12
Wolfsburg,1,2006-05-12
Bielefeld,3,2006-05-12
Hannover,0,2006-05-12
Bochum,0,2006-05-12
Stuttgart,3,2006-05-12
Bremen,0,2006-05-12
Frankfurt,3,2006-05-12
Cottbus,0,2006-05-12
Bayern,3,2006-05-12
Dortmund,3,2006-05-12
Schalke,0,2006-05-12
Hertha,0,2006-05-12
Leverkusen,3,2006-05-12
Mainz,3,2006-05-12
Monchengladbach,0,2006-05-12
Nurnberg,0,2006-05-12
Hamburger SV,3,2006-05-12
Bayern,3,2006-05-19
Mainz,0,2006-05-19
Frankfurt,0,2006-05-19
Hertha,3,2006-05-19
Hamburger SV,3,2006-05-19
Aachen,0,2006-05-19
Hannover,0,2006-05-19
Nurnberg,3,2006-05-19
Leverkusen,3,2006-05-19
Dortmund,0,2006-05-19
Monchengladbach,0,2006-05-19
Bochum,3,2006-05-19
Schalke,3,2006-05-19
Bielefeld,0,2006-05-19
Stuttgart,3,2006-05-19
Cottbus,0,2006-05-19
Wolfsburg,0,2006-05-19
Bremen,3,2006-05-19
Bayern,3,2007-08-11
Dortmund,0,2007-08-11
Hamburger SV,1,2007-08-12
Bielefeld,1,2007-08-12
Leverkusen,3,2007-08-12
Aachen,0,2007-08-12
Mainz,3,2007-08-12
Bochum,0,2007-08-12
Monchengladbach,3,2007-08-12
Cottbus,0,2007-08-12
Schalke,1,2007-08-12
Frankfurt,1,2007-08-12
Stuttgart,0,2007-08-12
Nurnberg,3,2007-08-12
Hannover,0,2007-08-13
Bremen,3,2007-08-13
Wolfsburg,1,2007-08-13
Hertha,1,2007-08-13
Nurnberg,3,2007-08-18
Monchengladbach,0,2007-08-18
Aachen,0,2007-08-19
Schalke,3,2007-08-19
Bremen,3,2007-08-19
Leverkusen,0,2007-08-19
Cottbus,1,2007-08-19
Hamburger SV,1,2007-08-19
Dortmund,1,2007-08-19
Mainz,1,2007-08-19
Frankfurt,1,2007-08-19
Wolfsburg,1,2007-08-19
Hertha,3,2007-08-19
Hannover,0,2007-08-19
Bielefeld,0,2007-08-20
Stuttgart,3,2007-08-20
Bochum,0,2007-08-20
Bayern,3,2007-08-20
Schalke,3,2007-08-25
Bremen,0,2007-08-25
Bayern,1,2007-08-26
Nurnberg,1,2007-08-26
Bochum,0,2007-08-26
Cottbus,3,2007-08-26
Hannover,0,2007-08-26
Aachen,3,2007-08-26
Leverkusen,1,2007-08-26
Wolfsburg,1,2007-08-26
Monchengladbach,3,2007-08-26
Bielefeld,0,2007-08-26
Stuttgart,0,2007-08-26
Dortmund,3,2007-08-26
Hamburger SV,1,2007-08-27
Hertha,1,2007-08-27
Mainz,1,2007-08-27
Frankfurt,1,2007-08-27
Wolfsburg,0,2007-09-15
Hannover,3,2007-09-15
Aachen,3,2007-09-16
Monchengladbach,0,2007-09-16
Bielefeld,3,2007-09-16
Bayern,0,2007-09-16
Bremen,0,2007-09-16
Stuttgart,3,2007-09-16
Cottbus,3,2007-09-16
Mainz,0,2007-09-16
Dortmund,3,2007-09-16
Hamburger SV,0,2007-09-16
Nurnberg,1,2007-09-16
Bochum,1,2007-09-16
Frankfurt,3,2007-09-17
Leverkusen,0,2007-09-17
Hertha,3,2007-09-17
Schalke,0,2007-09-17
Monchengladbach,3,2007-09-22
Dortmund,0,2007-09-22
Bayern,3,2007-09-23
Aachen,0,2007-09-23
Hamburger SV,1,2007-09-23
Bremen,1,2007-09-23
Hannover,1,2007-09-23
Leverkusen,1,2007-09-23
Mainz,1,2007-09-23
Hertha,1,2007-09-23
Schalke,3,2007-09-23
Wolfsburg,0,2007-09-23
Stuttgart,1,2007-09-23
Frankfurt,1,2007-09-23
Bochum,3,2007-09-24
Bielefeld,0,2007-09-24
Cottbus,1,2007-09-24
Nurnberg,1,2007-09-24
Dortmund,1,2007-09-29
Hannover,1,2007-09-29
Aachen,3,2007-09-30
Bochum,0,2007-09-30
Bielefeld,3,2007-09-30
Cottbus,0,2007-09-30
Bremen,3,2007-09-30
Monchengladbach,0,2007-09-30
Frankfurt,1,2007-09-30
Hamburger SV,1,2007-09-30
Nurnberg,1,2007-09-30
Mainz,1,2007-09-30
Wolfsburg,3,2007-09-30
Bayern,0,2007-09-30
Hertha,1,2007-10-01
Stuttgart,1,2007-10-01
Leverkusen,3,2007-10-01
Schalke,0,2007-10-01
Mainz,0,2007-10-13
Aachen,3,2007-10-13
Bayern,3,2007-10-14
Hertha,0,2007-10-14
Bochum,0,2007-10-14
Bremen,3,2007-10-14
Hamburger SV,0,2007-10-14
Schalke,3,2007-10-14
Hannover,1,2007-10-14
Frankfurt,1,2007-10-14
Monchengladbach,3,2007-10-14
Wolfsburg,0,2007-10-14
Stuttgart,3,2007-10-14
Leverkusen,0,2007-10-14
Cottbus,0,2007-10-15
Dortmund,3,2007-10-15
Nurnberg,1,2007-10-15
Bielefeld,1,2007-10-15
Dortmund,1,2007-10-20
Bochum,1,2007-10-20
Aachen,0,2007-10-21
Cottbus,3,2007-10-21
Bielefeld,3,2007-10-21
Mainz,0,2007-10-21
Bremen,3,2007-10-21
Bayern,0,2007-10-21
Hertha,3,2007-10-21
Monchengladbach,0,2007-10-21
Schalke,3,2007-10-21
Hannover,0,2007-10-21
Wolfsburg,1,2007-10-21
Stuttgart,1,2007-10-21
Frankfurt,1,2007-10-22
Nurnberg,1,2007-10-22
Leverkusen,0,2007-10-22
Hamburger SV,3,2007-10-22
Mainz,0,2007-10-27
Bremen,3,2007-10-27
Bayern,3,2007-10-28
Frankfurt,0,2007-10-28
Bochum,0,2007-10-28
Wolfsburg,3,2007-10-28
Cottbus,3,2007-10-28
Hertha,0,2007-10-28
Hamburger SV,1,2007-10-28
Hannover,1,2007-10-28
Monchengladbach,0,2007-10-28
Leverkusen,3,2007-10-28
Nurnberg,1,2007-10-28
Dortmund,1,2007-10-28
Bielefeld,3,2007-10-29
Aachen,0,2007-10-29
Stuttgart,3,2007-10-29
Schalke,0,2007-10-29
Hannover,0,2007-11-03
Bochum,3,2007-11-03
Aachen,0,2007-11-04
Stuttgart,3,2007-11-04
Bremen,1,2007-11-04
Cottbus,1,2007-11-04
Dortmund,1,2007-11-04
Bielefeld,1,2007-11-04
Hertha,3,2007-11-04
Nurnberg,0,2007-11-04
Leverkusen,1,2007-11-04
Mainz,1,2007-11-04
Wolfsburg,3,2007-11-04
Hamburger SV,0,2007-11-04
Frankfurt,3,2007-11-05
Monchengladbach,0,2007-11-05
Schalke,1,2007-11-05
Bayern,1,2007-11-05
Dortmund,1,2007-11-07
Aachen,1,2007-11-07
Mainz,0,2007-11-07
Wolfsburg,3,2007-11-07
Nurnberg,0,2007-11-07
Bremen,3,2007-11-07
Stuttgart,3,2007-11-07
Hamburger SV,0,2007-11-07
Bayern,0,2007-11-08
Hannover,3,2007-11-08
Bielefeld,1,2007-11-08
Hertha,1,2007-11-08
Bochum,0,2007-11-08
Leverkusen,3,2007-11-08
Cottbus,0,2007-11-08
Frankfurt,3,2007-11-08
Monchengladbach,0,2007-11-08
Schalke,3,2007-11-08
Bremen,0,2007-11-10
Dortmund,3,2007-11-10
Frankfurt,0,2007-11-11
Bielefeld,3,2007-11-11
Hamburger SV,1,2007-11-11
Monchengladbach,1,2007-11-11
Hertha,1,2007-11-11
Bochum,1,2007-11-11
Leverkusen,0,2007-11-11
Bayern,3,2007-11-11
Schalke,3,2007-11-11
Mainz,0,2007-11-11
Wolfsburg,1,2007-11-11
Cottbus,1,2007-11-11
Aachen,1,2007-11-12
Nurnberg,1,2007-11-12
Hannover,0,2007-11-12
Stuttgart,3,2007-11-12
Bochum,3,2007-11-17
Frankfurt,0,2007-11-17
Aachen,1,2007-11-18
Bremen,1,2007-11-18
Bayern,3,2007-11-18
Stuttgart,0,2007-11-18
Cottbus,0,2007-11-18
Schalke,3,2007-11-18
Dortmund,0,2007-11-18
Hertha,3,2007-11-18
Mainz,1,2007-11-18
Hamburger SV,1,2007-11-18
Nurnberg,3,2007-11-18
Leverkusen,0,2007-11-18
Bielefeld,1,2007-11-19
Wolfsburg,1,2007-11-19
Monchengladbach,0,2007-11-19
Hannover,3,2007-11-19
Schalke,3,2007-11-24
Bochum,0,2007-11-24
Bremen,3,2007-11-25
Bielefeld,0,2007-11-25
Frankfurt,1,2007-11-25
Dortmund,1,2007-11-25
Hamburger SV,0,2007-11-25
Bayern,3,2007-11-25
Hannover,3,2007-11-25
Mainz,0,2007-11-25
Hertha,3,2007-11-25
Aachen,0,2007-11-25
Wolfsburg,1,2007-11-25
Nurnberg,1,2007-11-25
Leverkusen,3,2007-11-26
Cottbus,0,2007-11-26
Stuttgart,3,2007-11-26
Monchengladbach,0,2007-11-26
Mainz,1,2007-12-01
Stuttgart,1,2007-12-01
Bayern,1,2007-12-02
Monchengladbach,1,2007-12-02
Bielefeld,1,2007-12-02
Leverkusen,1,2007-12-02
Bochum,3,2007-12-02
Hamburger SV,0,2007-12-02
Bremen,3,2007-12-02
Hertha,0,2007-12-02
Cottbus,0,2007-12-02
Hannover,3,2007-12-02
Dortmund,3,2007-12-02
Wolfsburg,0,2007-12-02
Aachen,0,2007-12-03
Frankfurt,3,2007-12-03
Nurnberg,1,2007-12-03
Schalke,1,2007-12-03
Leverkusen,3,2007-12-08
Hertha,0,2007-12-08
Bayern,3,2007-12-09
Cottbus,0,2007-12-09
Frankfurt,0,2007-12-09
Bremen,3,2007-12-09
Hamburger SV,1,2007-12-09
Nurnberg,1,2007-12-09
Hannover,1,2007-12-09
Bielefeld,1,2007-12-09
Monchengladbach,1,2007-12-09
Mainz,1,2007-12-09
Stuttgart,3,2007-12-09
Bochum,0,2007-12-09
Schalke,3,2007-12-10
Dortmund,0,2007-12-10
Wolfsburg,0,2007-12-10
Aachen,3,2007-12-10
Bochum,3,2007-12-15
Monchengladbach,0,2007-12-15
Aachen,1,2007-12-16
Hamburger SV,1,2007-12-16
Bielefeld,0,2007-12-16
Schalke,3,2007-12-16
Cottbus,1,2007-12-16
Stuttgart,1,2007-12-16
Hertha,3,2007-12-16
Frankfurt,0,2007-12-16
Mainz,0,2007-12-16
Bayern,3,2007-12-16
Nurnberg,3,2007-12-16
Hannover,0,2007-12-16
Bremen,3,2007-12-17
Wolfsburg,0,2007-12-17
Dortmund,0,2007-12-17
Leverkusen,3,2007-12-17
