team,points,date
Freiburg,0,1998-04-17
Schalke,3,1998-04-17
Leverkusen,3,1998-04-17
Monchengladbach,0,1998-04-17
Nurnberg,1,1998-04-17
Hertha,1,1998-04-17
Wolfsburg,3,1998-04-17
Munich 1860,0,1998-04-17
Hamburger SV,1,1998-04-18
Dortmund,1,1998-04-18
Dortmund,3,1998-04-23
Bremen,0,1998-04-23
Stuttgart,0,1998-04-23
Leverkusen,3,1998-04-23
Frankfurt,1,1998-04-24
Rostock,1,1998-04-24
Hertha,3,1998-04-24
Bochum,0,1998-04-24
Kaiserslautern,0,1998-04-24
Freiburg,3,1998-04-24
Monchengladbach,3,1998-04-24
Wolfsburg,0,1998-04-24
Nurnberg,0,1998-04-24
Duisburg,3,1998-04-24
Schalke,0,1998-04-24
Hamburger SV,3,1998-04-24
Munich 1860,1,1998-04-25
Bayern,1,1998-04-25
Bochum,0,1998-04-30
Nurnberg,3,1998-04-30
Freiburg,3,1998-04-30
Frankfurt,0,1998-04-30
Bayern,3,1998-05-01
Monchengladbach,0,1998-05-01
Hamburger SV,3,1998-05-01
Kaiserslautern,0,1998-05-01
Leverkusen,1,1998-05-01
Hertha,1,1998-05-01
Rostock,3,1998-05-01
Munich 1860,0,1998-05-01
Wolfsburg,3,1998-05-01
Stuttgart,0,1998-05-01
Duisburg,3,1998-05-02
Dortmund,0,1998-05-02
Frankfurt,1,1998-05-04
Hamburger SV,1,1998-05-04
Kaiserslautern,3,1998-05-04
Bremen,0,1998-05-04
Monchengladbach,1,1998-05-04
Rostock,1,1998-05-04
Stuttgart,0,1998-05-04
Bayern,3,1998-05-04
Bochum,0,1998-05-05
Duisburg,3,1998-05-05
Hertha,3,1998-05-05
Wolfsburg,0,1998-05-05
Munich 1860,3,1998-05-05
Freiburg,0,1998-05-05
Nurnberg,1,1998-05-05
Leverkusen,1,1998-05-05
Schalke,1,1998-05-05
Dortmund,1,1998-05-05
Bremen,0,1998-05-07
Frankfurt,3,1998-05-07
Rostock,3,1998-05-07
Stuttgart,0,1998-05-07
Dortmund,3,1998-05-08
Kaiserslautern,0,1998-05-08
Duisburg,0,1998-05-08
Schalke,3,1998-05-08
Freiburg,3,1998-05-08
Monchengladbach,0,1998-05-08
Hamburger SV,3,1998-05-08
Munich 1860,0,1998-05-08
Leverkusen,3,1998-05-08
Bochum,0,1998-05-08
Wolfsburg,1,1998-05-08
Nurnberg,1,1998-05-08
Bayern,1,1998-05-09
Hertha,1,1998-05-09
Bremen,3,1998-05-11
Schalke,0,1998-05-11
Hertha,3,1998-05-14
Rostock,0,1998-05-14
Monchengladbach,1,1998-05-14
Hamburger SV,1,1998-05-14
Bochum,0,1998-05-15
Wolfsburg,3,1998-05-15
Duisburg,1,1998-05-15
Leverkusen,1,1998-05-15
Frankfurt,3,1998-05-15
Dortmund,0,1998-05-15
Munich 1860,0,1998-05-15
Bremen,3,1998-05-15
Nurnberg,3,1998-05-15
Bayern,0,1998-05-15
Stuttgart,3,1998-05-15
Freiburg,0,1998-05-15
Schalke,0,1998-05-16
Kaiserslautern,3,1998-05-16
Bayern,3,1998-05-22
Bochum,0,1998-05-22
Bremen,3,1998-05-22
Monchengladbach,0,1998-05-22
Dortmund,3,1998-05-22
Munich 1860,0,1998-05-22
Freiburg,0,1998-05-22
Hertha,3,1998-05-22
Hamburger SV,3,1998-05-22
Stuttgart,0,1998-05-22
Kaiserslautern,3,1998-05-22
Duisburg,0,1998-05-22
Rostock,1,1998-05-22
Nurnberg,1,1998-05-22
Schalke,0,1998-05-22
Frankfurt,3,1998-05-22
Wolfsburg,3,1998-05-22
Leverkusen,0,1998-05-22
Bochum,0,1998-05-29
Rostock,3,1998-05-29
Duisburg,3,1998-05-29
Wolfsburg,0,1998-05-29
Frankfurt,3,1998-05-29
Kaiserslautern,0,1998-05-29
Hertha,3,1998-05-29
Hamburger SV,0,1998-05-29
Leverkusen,0,1998-05-29
Bayern,3,1998-05-29
Monchengladbach,0,1998-05-29
Dortmund,3,1998-05-29
Munich 1860,0,1998-05-29
Schalke,3,1998-05-29
Nurnberg,0,1998-05-29
Freiburg,3,1998-05-29
Stuttgart,3,1998-05-29
Bremen,0,1998-05-29
Duisburg,3,1999-08-14
Frankfurt,0,1999-08-14
Stuttgart,3,1999-08-14
Dortmund,0,1999-08-14
Bochum,0,1999-08-15
Freiburg,3,1999-08-15
Leverkusen,3,1999-08-15
Rostock,0,1999-08-15
Monchengladbach,3,1999-08-15
Schalke,0,1999-08-15
Munich 1860,0,1999-08-15
Kaiserslautern,3,1999-08-15
Nurnberg,1,1999-08-15
Hamburger SV,1,1999-08-15
Wolfsburg,0,1999-08-15
Bayern,3,1999-08-15
Hertha,3,1999-08-16
Bremen,0,1999-08-16
Bremen,0,1999-08-21
Nurnberg,3,1999-08-21
Rostock,1,1999-08-21
Wolfsburg,1,1999-08-21
Bayern,3,1999-08-22
Duisburg,0,1999-08-22
Dortmund,3,1999-08-22
Hertha,0,1999-08-22
Frankfurt,0,1999-08-22
Munich 1860,3,1999-08-22
Freiburg,1,1999-08-22
Leverkusen,1,1999-08-22
Kaiserslautern,3,1999-08-22
Monchengladbach,0,1999-08-22
Schalke,3,1999-08-22
Stuttgart,0,1999-08-22
Hamburger SV,3,1999-08-23
Bochum,0,1999-08-23
Bochum,3,1999-09-08
Bremen,0,1999-09-08
Duisburg,1,1999-09-08
Munich 1860,1,1999-09-08
Monchengladbach,1,1999-09-08
Frankfurt,1,1999-09-08
Stuttgart,3,1999-09-08
Kaiserslautern,0,1999-09-08
Wolfsburg,1,1999-09-08
Freiburg,1,1999-09-08
Bayern,3,1999-09-09
Rostock,0,1999-09-09
Hertha,3,1999-09-09
Schalke,0,1999-09-09
Leverkusen,0,1999-09-09
Hamburger SV,3,1999-09-09
Nurnberg,1,1999-09-09
Dortmund,1,1999-09-09
Frankfurt,1,1999-09-11
Stuttgart,1,1999-09-11
Munich 1860,3,1999-09-11
Monchengladbach,0,1999-09-11
Bremen,1,1999-09-12
Leverkusen,1,1999-09-12
Freiburg,0,1999-09-12
Bayern,3,1999-09-12
Hamburger SV,1,1999-09-12
Wolfsburg,1,1999-09-12
Kaiserslautern,3,1999-09-12
Hertha,0,1999-09-12
Rostock,3,1999-09-12
Duisburg,0,1999-09-12
Schalke,1,1999-09-12
Nurnberg,1,1999-09-12
Dortmund,0,1999-09-13
Bochum,3,1999-09-13
Hertha,3,1999-09-18
Frankfurt,0,1999-09-18
Rostock,0,1999-09-18
Freiburg,3,1999-09-18
Bochum,0,1999-09-19
Schalke,3,1999-09-19
Leverkusen,3,1999-09-19
Dortmund,0,1999-09-19
Nurnberg,1,1999-09-19
Kaiserslautern,1,1999-09-19
Stuttgart,0,1999-09-19
Munich 1860,3,1999-09-19
Wolfsburg,0,1999-09-19
Bremen,3,1999-09-19
Bayern,3,1999-09-20
Hamburger SV,0,1999-09-20
Duisburg,1,1999-09-20
Monchengladbach,1,1999-09-20
Hamburger SV,3,1999-09-25
Rostock,0,1999-09-25
Munich 1860,3,1999-09-25
Hertha,0,1999-09-25
Bremen,0,1999-09-26
Bayern,3,1999-09-26
Dortmund,3,1999-09-26
Wolfsburg,0,1999-09-26
Freiburg,1,1999-09-26
Duisburg,1,1999-09-26
Kaiserslautern,0,1999-09-26
Bochum,3,1999-09-26
Monchengladbach,0,1999-09-26
Stuttgart,3,1999-09-26
Schalke,0,1999-09-26
Leverkusen,3,1999-09-26
Frankfurt,3,1999-09-27
Nurnberg,0,1999-09-27
Hertha,3,1999-10-02
Monchengladbach,0,1999-10-02
Wolfsburg,1,1999-10-02
Schalke,1,1999-10-02
Bochum,1,1999-10-03
Frankfurt,1,1999-10-03
Freiburg,1,1999-10-03
Hamburger SV,1,1999-10-03
Leverkusen,1,1999-10-03
Kaiserslautern,1,1999-10-03
Nurnberg,0,1999-10-03
Munich 1860,3,1999-10-03
Rostock,3,1999-10-03
Bremen,0,1999-10-03
Bayern,1,1999-10-04
Dortmund,1,1999-10-04
Duisburg,3,1999-10-04
Stuttgart,0,1999-10-04
Kaiserslautern,1,1999-10-16
Wolfsburg,1,1999-10-16
Munich 1860,3,1999-10-16
Bochum,0,1999-10-16
Bremen,0,1999-10-17
Freiburg,3,1999-10-17
Frankfurt,0,1999-10-17
Leverkusen,3,1999-10-17
Hamburger SV,3,1999-10-17
Duisburg,0,1999-10-17
Monchengladbach,0,1999-10-17
Nurnberg,3,1999-10-17
Schalke,0,1999-10-17
Bayern,3,1999-10-17
Stuttgart,1,1999-10-17
Hertha,1,1999-10-17
Dortmund,3,1999-10-18
Rostock,0,1999-10-18
Freiburg,1,1999-10-23
Dortmund,1,1999-10-23
Hamburger SV,1,1999-10-23
Bremen,1,1999-10-23
Bayern,3,1999-10-24
Kaiserslautern,0,1999-10-24
Bochum,3,1999-10-24
Monchengladbach,0,1999-10-24
Nurnberg,1,1999-10-24
Stuttgart,1,1999-10-24
Rostock,1,1999-10-24
Schalke,1,1999-10-24
Wolfsburg,3,1999-10-24
Frankfurt,0,1999-10-24
Duisburg,1,1999-10-25
Hertha,1,1999-10-25
Leverkusen,1,1999-10-25
Munich 1860,1,1999-10-25
Kaiserslautern,3,1999-10-30
Rostock,0,1999-10-30
Monchengladbach,0,1999-10-30
Leverkusen,3,1999-10-30
Bremen,1,1999-10-31
Duisburg,1,1999-10-31
Frankfurt,3,1999-10-31
Bayern,0,1999-10-31
Munich 1860,0,1999-10-31
Wolfsburg,3,1999-10-31
Stuttgart,3,1999-10-31
Bochum,0,1999-10-31
Hertha,3,1999-11-01
Nurnberg,0,1999-11-01
Schalke,1,1999-11-03
Freiburg,1,1999-11-03
Bremen,1,1999-11-06
Dortmund,1,1999-11-06
Duisburg,1,1999-11-06
Nurnberg,1,1999-11-06
Bayern,3,1999-11-07
Munich 1860,0,1999-11-07
Bochum,3,1999-11-07
Hertha,0,1999-11-07
Freiburg,0,1999-11-07
Kaiserslautern,3,1999-11-07
Hamburger SV,1,1999-11-07
Schalke,1,1999-11-07
Rostock,1,1999-11-07
Frankfurt,1,1999-11-07
Wolfsburg,3,1999-11-07
Monchengladbach,0,1999-11-07
Leverkusen,1,1999-11-08
Stuttgart,1,1999-11-08
Kaiserslautern,3,1999-11-10
Hamburger SV,0,1999-11-10
Munich 1860,3,1999-11-10
Rostock,0,1999-11-10
Dortmund,3,1999-11-11
Duisburg,0,1999-11-11
Frankfurt,3,1999-11-11
Freiburg,0,1999-11-11
Hertha,0,1999-11-11
Leverkusen,3,1999-11-11
Nurnberg,1,1999-11-11
Bochum,1,1999-11-11
Stuttgart,0,1999-11-11
Wolfsburg,3,1999-11-11
Bremen,0,1999-11-13
Kaiserslautern,3,1999-11-13
Rostock,1,1999-11-13
Monchengladbach,1,1999-11-13
Bayern,3,1999-11-14
Stuttgart,0,1999-11-14
Dortmund,3,1999-11-14
Schalke,0,1999-11-14
Duisburg,3,1999-11-14
Bochum,0,1999-11-14
Hamburger SV,0,1999-11-14
Frankfurt,3,1999-11-14
Leverkusen,3,1999-11-14
Nurnberg,0,1999-11-14
Wolfsburg,3,1999-11-14
Hertha,0,1999-11-14
Freiburg,0,1999-11-15
Munich 1860,3,1999-11-15
Frankfurt,0,1999-11-20
Bremen,3,1999-11-20
Schalke,3,1999-11-20
Duisburg,0,1999-11-20
Bochum,0,1999-11-21
Leverkusen,3,1999-11-21
Hertha,3,1999-11-21
Bayern,0,1999-11-21
Kaiserslautern,3,1999-11-21
Dortmund,0,1999-11-21
Munich 1860,1,1999-11-21
Hamburger SV,1,1999-11-21
Nurnberg,1,1999-11-21
Wolfsburg,1,1999-11-21
Stuttgart,1,1999-11-21
Rostock,1,1999-11-21
Monchengladbach,3,1999-11-22
Freiburg,0,1999-11-22
Dortmund,3,1999-11-24
Hamburger SV,0,1999-11-24
Schalke,0,1999-11-24
Bremen,3,1999-11-24
Dortmund,3,1999-11-27
Frankfurt,0,1999-11-27
Rostock,0,1999-11-27
Hertha,3,1999-11-27
Bayern,3,1999-11-28
Nurnberg,0,1999-11-28
Bremen,3,1999-11-28
Munich 1860,0,1999-11-28
Freiburg,3,1999-11-28
Stuttgart,0,1999-11-28
Hamburger SV,3,1999-11-28
Monchengladbach,0,1999-11-28
Leverkusen,3,1999-11-28
Duisburg,0,1999-11-28
Wolfsburg,3,1999-11-28
Bochum,0,1999-11-28
Kaiserslautern,3,1999-11-29
Schalke,0,1999-11-29
Bochum,1,1999-12-04
Bayern,1,1999-12-04
Nurnberg,1,1999-12-04
Rostock,1,1999-12-04
Frankfurt,0,1999-12-05
Schalke,3,1999-12-05
Leverkusen,3,1999-12-05
Wolfsburg,0,1999-12-05
Stuttgart,3,1999-12-05
Hamburger SV,0,1999-12-05
Munich 1860,3,1999-12-06
Dortmund,0,1999-12-06
Monchengladbach,0,1999-12-08
Bremen,3,1999-12-08
Dortmund,1,1999-12-11
Monchengladbach,1,1999-12-11
Hamburger SV,0,1999-12-11
Hertha,3,1999-12-11
Bremen,1,1999-12-12
Stuttgart,1,1999-12-12
Freiburg,3,1999-12-12
Nurnberg,0,1999-12-12
Kaiserslautern,3,1999-12-12
Frankfurt,0,1999-12-12
Rostock,3,1999-12-12
Bochum,0,1999-12-12
Schalke,1,1999-12-12
Munich 1860,1,1999-12-12
Wolfsburg,3,1999-12-12
Duisburg,0,1999-12-12
Bayern,3,1999-12-13
Leverkusen,0,1999-12-13
Hertha,3,1999-12-15
Freiburg,0,1999-12-15
Duisburg,3,1999-12-16
Kaiserslautern,0,1999-12-16
Monchengladbach,0,1999-12-16
Bayern,3,1999-12-16
Dortmund,3,1999-12-18
Stuttgart,0,1999-12-18
Freiburg,1,1999-12-18
Bochum,1,1999-12-18
Bayern,3,1999-12-19
Wolfsburg,0,1999-12-19
Frankfurt,1,1999-12-19
Duisburg,1,1999-12-19
Hamburger SV,3,1999-12-19
Nurnberg,0,1999-12-19
Kaiserslautern,1,1999-12-19
Munich 1860,1,1999-12-19
Rostock,1,1999-12-19
Leverkusen,1,1999-12-19
Schalke,3,1999-12-19
Monchengladbach,0,1999-12-19
Bremen,3,1999-12-20
Hertha,0,1999-12-20
